,cat_num,cat_name,Question,optA,optB,optC,optD,optE,correct
220,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Each boy and girl,in the class,bring a text book each day.,No error,Noopt,C
221,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Neither of the two boys,is sensible enough,to do this job.,No error,Noopt,D
222,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),None of the applicants have turned up,for the interview,on time.,No error,Noopt,A
223,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),I think,everyone of these men are,incompetent.,No error,Noopt,B
224,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Neither of the two,candidates have,paid his subscription.,No error,Noopt,B
225,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),The Prime Minister along with his cabinet colleague,have been welcomed by the Chief Minister,at a formal ceremony.,No error,Noopt,B
226,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Neither,of the two brothers,are sure to pass.,No error,Noopt,A
227,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),He have faced,failures and,disappointments without,feelings defeated.,No error,B
228,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Poverty and unemployment,is the two,sides of the,same coin.,No error,A
229,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Certain old customs has,to be completely,abolished to build,a healthy society.,No error,C
230,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),In the,room there was,"chairs, tables and",cupboards.,No error,B
231,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),To be effective it is,very important for employees,to know how various departments,in organisation functions.,No error,D
232,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),The captain along with his team,are practising very hard,for the forthcoming match.,No error,Noopt,B
233,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),According to newspaper reports,there is more internet users,in small towns,than in metros.,No error,B
234,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),I am going to buy,a computer,as the prices comes down.,No error,Noopt,C
235,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Most of the critics,agree that this is one of,the best novels that has,appeared in recent years.,No error,B
236,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),"In a first of its kind study,",a team of scientists have tried to,‘grow’ new stem cells in,the ear that get damage with age.,No error,B
237,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),"Cows, goats and",other such domestic,animals together is,called livestock.,No error,C
238,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),He is,one of those students,who comes late regularly.,No error,Noopt,C
239,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Kambli is one of the players,who has been selected,for the test match.,No error,Noopt,C
240,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),The company have,thousands of customers,happy with its service.,No error,Noopt,A
241,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),The scheme which will be launched,during the next two years,require an additional investment,of one hundred crores.,No error,C
242,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Neither of the teams,are sensible enough,to do this task.,No error,Noopt,B
243,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Many athletes have,taken on yoga,to develop their concentration,and reduce stress.,No error,E
244,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),The bank may have followed,an aggressive monetary tightening policy,curbing inflation have not been achieved.,No error,Noopt,C
245,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Some highly significant,observations has been made by the former UN,"Secretary General, Mr. Perez De Cueler,",in his annual report submitted to the current session of General Assembly.,No error,B
246,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),If any proof was needed to show that the United Nations,have lately become a policy tool in the hands of the USA and that,"the world’s sole might has a subservient international body, it was provided",by President Bush’s angry comment.,No error,B
247,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),If Mahatma Gandhi,was alive,he would start weeping,to see the present condition of India.,No error,B
248,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Was she a bird,she would definitely fly to you,and say that she could not,live without you.,No error,A
249,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),There were,reports a few days before the Accra Session commenced,that concrete measures to,restructure the movement would be considered.,No error,E
250,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),One of the developing or underdeveloped,countries are not in favour of launching,chemical warfare because,it trembles to imagine its repercussions.,No error,B
251,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Not Adam and his friends,but Mary has surreptitiously taken,your photographs and sent them,to her friends.,No error,E
252,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),The idea of,introducing genes,to correct heritable and other,disorders are revolutionary.,No error,D
253,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),An ability to shrink,and reduce oneself to a tiny form and reverse the process whenever desired,belongs to the realm of fantasy and is heard of only,in fairy tales or tale of magic.,No error,E
254,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Neither Maria,nor Selena were to take to her heels,when they saw a cobra lying,at the gate.,No error,B
255,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),The available statistics,indicate that the population of the world will double in about 30 years,and human life will become,more and more miserable.,No error,E
256,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Shingles are a disease,in which the patient develops,lost of inflamed spots round the,waist.,No error,A
257,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),What were once glorious forts,are now nothing,but piles of,rubble.,No error,C
258,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Whether you should get married,now or whether you should remain,single all your life,are your personal problem.,No error,D
259,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Each faculty member as,well as most of the students,were of the view that there should,be many more new courses in this college.,No error,C
260,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),A body of volunteers,have been organized,to help the faculty members,in their attempt to raise the funds.,No error,B
261,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),"Each of the students,",whom I have chosen to take part,in the cultural programmes to be performed,"in the City Hall, are up to the mark.",No error,D
262,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Everybody among the businessmen,were enjoying drinking,when the Manager of the hotel,was shot dead.,No error,B
263,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Most of the news,pertaining to the sudden demise of Dr. Gupta,have been communicated by some of the ruffians,whom I know well.,No error,C
264,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Although these building are,"in need of repair,",there have been much improvement,in their appearance.,No error,C
265,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),The leader as well as,his followers are fatally injured in,the train accident which occurred last night,near this railway crossing.,No error,B
266,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),The request of the workers’,union that their wages should be,increased were supported by,a vast majority.,No error,A
267,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Along the northern frontier,of India is seen,the Himalayas mighty,in their splendour.,No error,B
268,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),The publisher says,that there is,many important details to attend,to before this book gets printed.,No error,B
269,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),His politics is not,"good, so we have suggested to him","that he should read Gandhi, Nehru",and Karl Marx.,No error,A
270,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Two miles beyond,that pasture was seen hundreds,of cattle including,some lambs.,No error,B
271,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),It is noticed that,the elite class have no soft,corner for the downtrodden who are the,real victims of the present social set-up.,No error,B
272,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Ritu as well as,some of her friends,"have fallen in love with Sonu, who",is the eldest son of an SDO.,No error,C
273,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),More than one successful candidate,have taken the interview for one,of the popular magazines,being published from Delhi.,No error,B
274,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Is there any difficulties,in disposing of this gorgeous building,built on such a spacious,and beautiful campus.,No error,A
275,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Just outside,the hotel is,"two bars, extremely beautiful",as well as crowdy.,No error,B
276,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),We should not forget that,we have a right to criticise but,at the same time each of us,have to remember the duty also.,No error,D
277,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Her pugnacious daughter,always do something that may incur insult,on her neighbours who hold a wrong,opinion about her family.,No error,B
278,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),One of,the biggest industrial houses,in Mumbai is on the verge of,declaring a lock out.,No error,E
279,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Our Head of the Department assured,us that a series of lectures on Milton,were to be arranged,the following week and so we should not create any nuissance.,No error,E
280,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),He often says that,it are these obscene films,that lead the youth of their moral degradation,and responsible for many evils growing in our society.,No error,B
281,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Not only the doctor,but also the nurses of this nursing,home is very kind and helpful,to the attendants.,No error,C
282,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),There appears,a number of new faces in the hall,and I really do not know where they have,come from and why.,No error,A
283,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),The teachers face the,same problems in their day to day lives,as do an ordinary man,of our society.,No error,C
284,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),The man who cannot,believe his senses and the man who cannot,believe anything else are,insane.,No error,E
285,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Does his daily struggle,for existence leave time,to ponder over,international affairs ?,No error,E
286,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Either the manager,or his assistants always try to misguide the public,regarding the vacancy,in the factory.,No error,E
287,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Every man and woman,of the village have come out,to see this strange child,who claims to know everything about his pre-natal existence.,No error,B
288,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),"In our college, it",was obligatory for each of,the students to buy,his own instruments.,No error,E
289,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Those athletes who,did not adhere to the rules of athletics,was deprived of taking part,in the championship.,No error,C
290,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Have either of,the two candidates been,selected for the post of Branch Manager,in the Punjab National Bank?,No error,A
291,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),None,of the five players,who have been given a chance,to join this team play confidently.,No error,E
292,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),What she says,and what she does,are incomprehensible,to an ordinary mind like yours.,No error,E
293,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Where she went,and where she left her purse,are not known to us; so it,is of no use being worried about her.,No error,E
294,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Nobody else,but these comely young women have,played a prank of you; but it is pitiable that you don’t,understand it.,No error,E
295,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Never I have,listened to such,beautiful music as the piece we heard,on the radio last week.,No error,A
296,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),This kind of behaviour,has not been,seen here since,the last four years.,No error,C
297,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),He was not to be blamed,for what happened,because he was in no way,connect with it.,No error,B
298,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),I asked my servant,to light the lamp,as it was dark with,each passing minute.,No error,C
299,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),We are four brothers and sisters,living in this house,but none of us,are satisfied with it.,No error,D
300,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),We found,the soldier lying seriously,wounded and died shortly,afterwards.,No error,C
301,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),He is a lovely man,who is not taken,"seriously by his own people,",yet cannot keep aloof from them and their misery.,No error,D
302,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),The driver said,"that a hundred kilometres,","was, after all, a short distance",which he could cover in two hours.,No error,C
303,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),He is not,an artist,nor he is,a musician.,No error,C
304,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),The number,of employees,reporting sick,have fallen because of the incentives.,No error,D
305,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),I can not recall,what she,advised me,in this matter.,No error,E
306,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),I wanted him,to pick up,the box gently and,kept it on the table.,No error,D
307,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),He served in a bank,for twenty years;,then he retired,and established his business.,No error,A
308,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),The students will leave,the class,before the,principal comes.,No error,E
309,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),"Had he told me earlier,",I may have lent him,the money to save,him from the disgrace.,No error,B
310,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),My friend frequently,is going,abroad on business,by air.,No error,B
311,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),When she contests,"the local body election next year,",she will know,most of the votes personally.,No error,C
312,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Before the alarm,"had stopped ringing,",Nisha had,telephoned the police.,No error,B
313,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),This is the,first time that,I see such an,interesting movie.,No error,C
314,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Now a days he teaches,English because the teacher of,English has gone,for a month’s leave.,No error,A
315,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),"Some people are born great,","some achieve greatness,",and some had greatness,thrust upon them.,No error,C
316,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),He is running temperature,since last Friday,and doctors suspect,that he is down with typhoid.,No error,A
317,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),She expressed,her gratitude,to all those,that supported her.,No error,D
318,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Come and sit down,"for a while, Ashok",you are digging,since lunch time.,No error,C
319,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),We Indians don’t,understand that,driving vehicles,require care and skill.,No error,D
320,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),The green paint on,the walls provide a,suitable contrast,with the yellow doors.,No error,B
321,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),One of the states in which,the schemes was launched,was Meerut where,he spent his youth.,No error,D
322,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Since his arrival at,"his native village, he is engaged",in spreading education,among the poor masses.,No error,B
323,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),We had to cancel,our trip to Nagpur because,when we reached the airport,the flight took off.,No error,D
324,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),If he wrote the examination,faster and had answered,"a few more questions,",he would have scored better.,No error,A
325,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Man’s happiness,or misery are,in a great measure,in his own hands.,No error,B
326,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),He is not,the kind of a person,who accept such,treatment passively.,No error,C
327,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Indians farmers are,reeling under,the weight of,illiteracy since the time immemorial.,No error,A
328,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Knowledge of,at least two languages,are required,to pass the examination.,No error,C
329,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),He is not,seem to be,aware,of his merits.,No error,A
330,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),The students sitting on the dais,studied here,"for three years, but",they have never created any problem.,No error,B
331,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),I lived here,for five years,so I know about,the problems of this colony.,No error,A
332,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),They got everything,ready for the visitors,long before,they reached here.,No error,A
333,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),I have been admiring,her for,the voice with,which she is gifted.,No error,A
334,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),I could not recall,when she told,me about,her affair with Gopal.,No error,B
335,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Having been inspired,"into writing poems by his mother,",he is writing consistently good poems,over the last five years.,No error,C
336,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),I will discuss,the matter,with him when,I will see him.,No error,D
337,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),My brother has,and is still,doing excellent,work for his organisation.,No error,A
338,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),The Managing Director with the Board of Members,were,in favour of taking strict action,against the workers.,No error,B
339,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),I am sure,that neither,the house nor,its contents is for sale.,No error,D
340,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Azhruddin is one,one of the finest batsmen,that has won many,laurels for India.,No error,C
341,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),No sooner did,the bell rang,than all the children,ran towards the classroom.,No error,B
342,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),But for your cooperation,and blessing,this work could not,have been completed.,No error,E
343,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),I courteously asked,him where,was he going but,he did not reply.,No error,C
344,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),"Remembering the incident,",he says,that the robbers,do not spare any one.,No error,D
345,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),There is a defence law and a civil law,that are applied to a,defence personnel.,No error,Noopt,D
346,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Tokyo is one of the few cities,that has reduced pollution by sixty percent,during last two years.,No error,Noopt,B
347,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),We erect monuments of great men,lest their achievements,might be forgotten.,No error,Noopt,C
348,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),The majority of students,is in the habit,of cramming.,No error,Noopt,D
349,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),He stamped with his foot,on,the ground.,No error,Noopt,A
350,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),A bundle of sixty blankets were,distributed in five shops,in the village. ,No error,Noopt,A
351,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Recalling his interview with the actor,Mr. Rao says that he does not expect,the actor talk for four hours.,No error,Noopt,B
352,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),When the Europeans landed in America,they found that vast natural resources,lie exploited before them.,No error,Noopt,C
353,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),There were at least two hundred,members voted,for the bill.,No error,Noopt,A
354,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),My shoe string always breaks,when hurrying to office,in the morning.,No error,Noopt,B
355,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),His coat was,laying on,the chair.,No error,Noopt,B
356,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),The President has not,and will not give,his assent to this bill.,No error,Noopt,A
357,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),The situation of law and order,cannot allow be degenerated any more,and an action by the authorities is imminent.,No error,Noopt,B
358,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Last week,our clergyman reminded us that living the upright,life was a discipline.,No error,Noopt,C
359,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Professor Jacques told us,yesterday that iodine was effective,in removing silver nitrate strains.,No error,Noopt,B
360,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Knowledge in addition to wisdom,are the wings,wherewith we fly to heaven.,No error,Noopt,B
361,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Here is described,the beauty and the,liveliness of Kashmir.,No error,Noopt,D
362,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),None but those,having a teaching experience,needs apply.,No error,Noopt,C
363,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Mr. Devis knows a great deal,in terms of,the condition of the situation.,No error,Noopt,C
364,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),The management has never,and will never close,the door to negotiations.,No error,Noopt,A
365,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),"The Ozone layer, eight to thirty miles above","the earth, protect us from",too many ultraviolet rays.,No error,Noopt,B
366,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),If I shall go to Calcutta,I shall bring,a beautiful watch for you.,No error,Noopt,A
367,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),"Michael Jackson, with his brothers",and the members of his band,travel key cities.,No error,Noopt,C
368,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),One hundred and eight thousand,miles are,the speed of light.,No error,Noopt,B
369,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Curry and rice are,the favourite food,of the Punjabis.,No error,Noopt,A
370,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),The safety of,my brothers and,sister are in danger.,No error,Noopt,C
371,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),The chairman as well as,six other members of,the committee were present.,No error,Noopt,C
372,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Neither the women,nor the children,was admitted.,No error,Noopt,C
373,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Occasionally dolphins need,to raise the surface of,the water to take in oxygen.,No error,Noopt,B
374,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Lotteries are used to rise,money for the states,that sponsor them.,No error,Noopt,A
375,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Much of your success,and prosperity depend,on your own efforts.,No error,Noopt,B
376,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),He is one of,those boys who is,most regular in the class.,No error,Noopt,B
377,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Many students who are preparing,for various competitions do not know,which is the best book.,No error,Noopt,C
378,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),His knowledge of languages,and internal relations,aid him in his work.,No error,Noopt,C
379,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),A large supply of books,and magazines are,expected by the college.,No error,Noopt,B
380,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),"I, who is, your friend",will stand by you,through thick and thin.,No error,Noopt,A
381,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),I generally,take breakfast,at 8 a.m.,No error,Noopt,C
382,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),He enquired,where,was the Radio Station.,No error,Noopt,C
383,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),The pickpocket was,caught and,his pockets searched.,No error,Noopt,C
384,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),The cost of living,was raised,over 10 percent.,No error,Noopt,B
385,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Abraham Lincoln was one of the,greatest men,in our history.,No error,Noopt,A
386,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),In the following passage,there are blanks each of which,have been numbered.,No error,Noopt,C
387,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),The foreman was happy to see the job,complete in all respect,with no part missing.,No error,Noopt,C
388,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Ismail said that,he would ensure that the boys,get ready well in time.,No error,Noopt,C
389,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Everyone of my friends,know two languages,besides his mother tongue.,No error,Noopt,B
390,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Rajiv dropped the bundle in the mud,which he was carrying,to his mother.,No error,Noopt,A
391,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),Kali Babu was neat and spotless,in his dress on all occasions,though his supply of clothes is limited.,No error,Noopt,C
392,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),With each academic year,the majority of applicants,are increasing at all colleges.,No error,Noopt,C
393,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),The police were alert,to see that,nothing goes wrong.,No error,Noopt,C
394,3.4,Subject Verb Agreement,Find the error. (Subject verb agreement),She counted the books,to make sure that none of them,were missing.,No error,Noopt,C
