,cat_num,cat_name,Question,optA,optB,optC,optD,optE,correct
166,3.1,Narration,Find the error. (Narration),"The boy said, “Bravo ! You have done well.” ",The boy said that he had done well. ,The boy exclaimed that he had done well. ,"The boy applauded him, saying that he had done well. ",The boy said bravo he had done well.,C
167,3.1,Narration,Find the error. (Narration),"I said to my sister, “I brought you a doll yesterday.” ",I told my sister that I brought you a doll the previous day. ,I told my sister that I had brought her a doll the previous day. ,I told my sister that I had brought her a doll yesterday. ,I told my sister that I brought her a doll yesterday.,B
168,3.1,Narration,Find the error. (Narration),"The captain said to the army, “March forward, now.” ",The captain said to the army that march forward now. ,The captain ordered the army to march forward then. ,The captain ordered the army to march on that day. ,The captain ordered the army to attack the army.,B
169,3.1,Narration,Find the error. (Narration),"They said, “We’ve lived here for a long time.”",They said they lived there for a long time. ,They said they lived here for a long time. ,They said that they had lived there for a long time.,They said they have lived for a long time.,C
170,3.1,Narration,Find the error. (Narration),“Would you open the door please?” She said. ,She asked me to please open the door. ,She requested me to open the door. ,She requested me to please open the door. ,She asked me open the door.,B
171,3.1,Narration,Find the error. (Narration),"The teacher said, ‘Gandhiji was born in India.”",The teacher said that Gandhiji had been born in India. ,The teacher says that Gandhiji was born in India.,The teacher said that Gandhiji was born in India. ,The teacher will say that Gandhiji was born in India.,A
172,3.1,Narration,Find the error. (Narration),"The teacher said to the student, “Why do you disturb the class? ",The teacher said to the student why he disturbed the class. ,The teacher told the student why he had disturbed the class. ,The teacher asked the student why he disturbed the class. ,The teacher asked the student why he had disturbed the class.,C
173,3.1,Narration,Find the error. (Narration),"Gita said to me, “Will you lend me this classic ?”",Gita asked me If I would lend her that classic.,Gita asked me If she would lend me that classic.,Gita asked me If I will lend her that classic.,Gita asked me Would I lend her that classic ?,A
174,3.1,Narration,Find the error. (Narration),"The lady said the servant, “If you don’t wash the clothes properly. I will dismiss you.” ",The lady warned the servant that she would dismiss her if she didn’t wash the clothes properly. ,The lady told the servant that she would dismiss her on the event of bad work. ,The lady cautioned the servant that she must wash the clothes properly.,The lady advised the servant to wash the clothes properly.,A
175,3.1,Narration,Find the error. (Narration),"“There are ceremonies going on”, he said to me. ",He told me that there were ceremonies going on. ,He told that there have been ceremonies going on.,He told that there had been ceremonies going on.,He told that there are ceremonies going on.,A
176,3.1,Narration,Find the error. (Narration),"He said to Chandan, “May you prosper.”",He wished that Chandan should prosper. ,He wished that Chandan may prosper. ,He wished that Chandan might be prosper. ,He wished Chandan to prosper.,D
177,3.1,Narration,Find the error. (Narration),"The mother said, “What can I do for you, my son ?” ",The mother said to her son what she could do for him. ,The mother asked her son what she did for him. ,The mother asked her son what she could do for him.,"The mother asked what she could do for him, my son.",C
178,3.1,Narration,Find the error. (Narration),"My Daddy always says, “Getting up early in the morning is a good habit.”",My Daddy always says that to get up early in the morning is a good habit. ,My Daddy always says that getting up early in the morning is a good habit. ,My Daddy always advises that getting up early in the morning was a good habit.,My Daddy always warns that to get up early in the morning was a good habit.,B
179,3.1,Narration,Find the error. (Narration),“Be quiet” I said to them. ,I told them to be quiet.,I asked them to remain quiet. ,I told to them for being quiet. ,I ordered them to remain quiet.,D
180,3.1,Narration,Find the error. (Narration),"The mother says to the child, “The sun rises in the east.” ",The mother tells the child that the sun rose in the east. ,The mother says the child that the sun rises in the east. ,The mother tells the child that the sun rises in the east. ,The mother informs the child that the sun rose in the east.,C
182,3.1,Narration,Find the error. (Narration),“Where do you live ?” asked the stranger. ,The stranger asked where I lived. ,The stranger enquired where I was living. ,The stranger questioned where did I live.,The teacher usually did not asked the question.,A
183,3.1,Narration,Find the error. (Narration),"I said to him, “How do you know this ?” ",I asked him how I knew that. ,I asked him that how he knew that. ,"I told him how, I knew that.",I asked him how he knew that.,D
184,3.1,Narration,Find the error. (Narration),"He said, “We are all sinners.” ",He said that we are all sinners. ,He said they were all sinners. ,He said that he was a sinner. ,He said all were sinners.,A
185,3.1,Narration,Find the error. (Narration),“Would you mind taking off your shoes before entering the house ?” He said to the foreigner.,He requested the foreigner to take off his shoes before entering the house. ,He told the foreigner that he must take off his shoes before entered the house. ,He said the foreigner that to take off his shoes before entered the house. ,Before entering the house he said that shoes must be take off.,A
186,3.1,Narration,Find the error. (Narration),"“I lost my book yesterday”, she said to her teacher. ",She admitted to her teacher that she had lost her book the previous day. ,To her teacher she was admitted that she has lost her book the previous day. ,She admitted losing her book to her teacher yesterday.,She said to her teacher that I have lost my book the previous day.,A
187,3.1,Narration,Find the error. (Narration),“Do you want some more sweets ?” asked my friend.,My friend asked me if I want some more sweets. ,My friend said to me if I wanted some more sweets.,My friend asked me whether I wanted some more sweets.,My friend asked me that I wanted some more sweets.,C
189,3.1,Narration,Find the error. (Narration),He ordered his servant to do as he was told. ,"He ordered his servant, “Do as you are told.” ","He said to his servant, “Do as you are told.” ","He said to his servant, “Do as I told you.”","He said to his servant, “Do as you were told.”",B
190,3.1,Narration,Find the error. (Narration),"“I’m so tiny that I can’t reach your branches,” said the little boy to the tree. ",The little boy told the tree that he was so tiny that he couldn’t reach its branches.,The little boy said that the tree was so tiny that he couldn’t reach its branches. ,The little boy said that he was so tiny that he couldn’t reach its branches.,The little boy told to the tree that he was so tiny that he couldn’t reach its branches.,C
191,3.1,Narration,Find the error. (Narration),"“I’m sorry I cannot stay”, said the swallow. I’m waited for in Egypt. ",The swallow regretted that he was waited for in Egypt and couldn’t stay. ,The swallow told that he is sorry he cannot stay and added that he is waited for in Egypt. ,The swallow said he was sorry he couldn’t stay and added that someone was waiting for him in Egypt.,The swallow regretted he couldn’t stay as he was waited for in Egypt.,D
192,3.1,Narration,Find the error. (Narration),"The notice reads, “Trespassers will be prosecuted.”",The notice reads that trespassers will be prosecuted.,The notice reads that trespassers will be prosecuted.,The notice read that trespassers would be prosecuted.,The notice reads that trespassers would be prosecuted.,A
193,3.1,Narration,Find the error. (Narration),The mother urged the child to come on the footpath. ,"The mother said to the child, “You should come on the footpath.” ","The mother said to the child, “Come on the footpath.”","The mother said, “come, child come. Come on the footpath.” ","The mother said, “Please come on the footpath, child.”",D
194,3.1,Narration,Find the error. (Narration),"Sushma said, ‘We shall celebrate the festival of Janmashtami tomorrow.” ",Sushma said that they would celebrate the festival of Janmashtami the next day.,Sushma said that we should celebrate the festival of Janmasthtami the next day. ,Sushma said that we shall celebrate the festival of Janmashtami the next day. ,Sushma said that they should celebrate the festival of Janmashtami the next day.,A
195,3.1,Narration,Find the error. (Narration),"Mrs. Shankar said, “I know what it is to be depressed.” ",Mrs. Shankar said that she was knowing what it was to be depressed. ,Mrs. Shankar said that she knew what it was to be depressed.,Mrs. Shankar knows what it is to be depressed. ,Mrs. Shankar is depressed she said.,B
196,3.1,Narration,Find the error. (Narration),"“Who now,” They had asked, “Will listen to our troubles and protect us from the crocodiles ?” ",They wanted to know who will listen to their troubles and protect them from the crocodiles. ,They had wanted to know who would listen to their troubles and protect them from the crocodiles. ,They had wanted to know who then would listen to their troubles and protect them from the crocodiles.,They had wanted to know who will now listen to their troubles and protect them from the crocodiles.,C
197,3.1,Narration,Find the error. (Narration),Moti asked Gangu whether the latter was in his senses. ,"“Are you senseless, Gangu ?” asked Moti. ","“Hey Gangu, you lost you senses ?” asked Moti. ","“Gangu, have you lost you senses ?” asked Moti. ","“Gangu, are you in your senses ?” asked Moti.",D
198,3.1,Narration,Find the error. (Narration),He said that we are all born to die.,"He said, “We have all been born to die.” ","He exclaimed, “We were all born to die.” ","He said, “We were all born to die.” ","He said, “We are all born to die.”",D
199,3.1,Narration,Find the error. (Narration),"He said to me, “I grew these carrots myself.”",He told me that he grew those carrots himself.,He told me I grew these carrots myself. ,He told me that he grew these carrots himself.,He told me that he had grown those carrots himself.,D
200,3.1,Narration,Find the error. (Narration),"Israt said to Irfat, “let’s go to Puri for a change.”",Israt proposed to Irfat to go to Puri for a change. ,Israt suggested to Irfat to go to Puri for a change.,Israt asked Irfat to go to Puri for a change. ,Israt proposed to Irfat that they should go to Puri for a change.,D
201,3.1,Narration,Find the error. (Narration),"The poor beggar said, “O’ God, have mercy on my soul.” ",The poor beggar prayed to God to have mercy on his soul. ,"The poor beggar, invoking God, implored him to have mercy on his soul. ","The poor beggar exclaimed that God, have mercy on his soul. ",The poor beggar told God to have mercy on his soul.,A
202,3.1,Narration,Find the error. (Narration),"She said to me, “I took breakfast in the morning.”",She told me that she took breakfast in the morning. ,She told me that she had taken breakfast in the morning. ,She told me that she had taken breakfast in the morning. ,She said to me that she was taking breakfast in the morning.,B
203,3.1,Narration,Find the error. (Narration),John’s father reminded him to take his umbrella.,"John’s father said, “Remember your umbrella John?”","“Here, is your umbrella John,” said his father. ",“Are you going to take your umbrella or not ?” said John to his father.,"“Don’t forget to take your umbrella, John” said his father.",D
204,3.1,Narration,Find the error. (Narration),"He said to her, “Why didn’t you put on the brakes ?” ",He asked her why she hadn’t put on the brakes. ,He asked her why she didn’t put on the brake.,He asked her that why she hadn’t put on the brake. ,He told her that why she hadn’t put on the brake.,A
205,3.1,Narration,Find the error. (Narration),He swore in the name of God that he was ignorant of the matter. ,"He said, “I’m ignorant by God !” ","He declared, “God knows I have ignorant of the matter.” ","He said, “By God ! I’m ignorant of the matter.” ",He said he was ignorant of God.,C
206,3.1,Narration,Find the error. (Narration),He proposed to his companions that they should not miss that chance to see he last show. ,"He said to his companions, “Let us not to miss the chance to see the last show.”","He said to his companions, “Let us not miss that chance to see the last show.” ","He said to his companions, “We should not miss that chance to see the last show.” ","He said to his companions, “Let us not miss the chance to see the last show.”",B
207,3.1,Narration,Find the error. (Narration),"The teacher said, “Water boils at 1000C.” ",The teacher told water boiled at 1000C. ,The teacher said that water boiled at 1000C. ,The teacher said that water boils at 1000C. ,The teacher told that water boiled at 1000C.,C
208,3.1,Narration,Find the error. (Narration),"“Bring me an elephant with one golden tusk,” the witch told her minion.",The witch requested her minion to bring her an elephant with one golden tusk. ,The witch gold her minion to bring her an elephant with one golden tusk. ,The witch ordered her minion to bring her an elephant with one golden tusk. ,The witch advised her minion to bring her an elephant with one golden tusk.,C
209,3.1,Narration,Find the error. (Narration),“How much will you pay for this cow ?” Jack asked the strange man. ,Jack asked the strange man how much he would pay for that cow. ,Jack asked the strange man how much would he pay for that cow. ,Jack asked the strange man how much would he pay for this cow. ,Jack asked the strange man how much he will pay for that cow.,A
210,3.1,Narration,Find the error. (Narration),“Oh Lord ! What have I done ? I didn’t mean it.” Cried the man.,The man lamented in the name of Lord saying that he had done something that he hadn’t meant to. ,The man cried in the name of Lord that he did not want to do something which he had done. ,The man cried in the name of Lord what he had done and he didn’t mean that. ,The man requested God that he had done something wrong and he had not meant it.,A
211,3.1,Narration,Find the error. (Narration),"The commander said to the soldiers, “Be careful. There may be enemy around”.",The commander told the soldiers to be careful as there might be enemy around.,The commander warned the soldiers to be careful as there might be enemy around. ,The commander cautioned the soldiers to be careful as there might be enemy around. ,The commander confessed to the soldiers to be careful as there might be enemy around.,C
212,3.1,Narration,Find the error. (Narration),"The lady said to the man, “Please lend me your pen”. ",The lady told the man politely to lend her his pen. ,The lady politely told the man to lend her his pen.,The lady asked the man to be kind enough to lend her his pen. ,The lady asked the man politely if he could lend her his pen.,C
213,3.1,Narration,Find the error. (Narration),"He said to his master, “Pardon me, Sir. Never will I do such a thing again.” ",He requested his master to pardon him and he would never do such a thing again. ,He begged his master to pardon him and resolved never to do such a thing again. ,He pleaded his master to pardon him and he would never do such a thing again. ,He told his master to pardon him and promised that he would never do such a thing again.,B
214,3.1,Narration,Find the error. (Narration),"He said, “Be quiet and listen to me carefully or else go away.”",He urged them to be quiet and listen to him carefully or else asked them to go away.,He said to be quiet and listen to him carefully or else asked them to go away.,He told them to be quiet and listen to him carefully or else to go away. ,He requested to be quiet and listen to him carefully or else to go away.,A
215,3.1,Narration,Find the error. (Narration),"The gatekeeper said to the woman, “You have no ticket, get out before I drive you out”.",The gatekeeper told the woman that she did not have the ticket and get out before he drove her out. ,The gatekeeper told the woman that she had no ticket and get out before he drove her out. ,The gatekeeper told the woman that she did not have ticket and ordered he to get out before he drove her out.,The gatekeeper told the woman that she had no ticket and ordered her to get out before he drove her out.,D
216,3.1,Narration,Find the error. (Narration),"Manohar said to his sister, “Before I leave for London, I shall meet your friend”. ","Manohar told his sister that before he left for London, he should meet her friend.",Manohar told his sister that he should meet her friend before he left for London. ,Manohar told his sister that he would meet your friend before leaving for London.,"Manohar told his sister that before he left for London, he would meet her friend.",D
217,3.1,Narration,Find the error. (Narration),"“What a relief to know that the girl has passed ! he said, “Now she can get a job”. ",He exclaimed with joy that it was a great relief to know that the girl had passed and assumed she could get a job. ,He exclaimed with joy that it was a great relief to know that the girl passed and then she would get a job. ,He exclaimed with joy that to his great relief the girl passed and then she could get a job.,He exclaimed with joy by saying that the girl could get a job as she had passed.,A
218,3.1,Narration,Find the error. (Narration),"I said to my companions, “let her not come with us if she doesn’t want to”. ",I told my companions that she should not go with them if she didn’t want to.,I told my companions that she should not come with them if she didn’t want to. ,"I told my companions that if she didn’t want to come with us, let her not come.",I told my companions that she need not go with them if she didn’t want to.,D
219,3.1,Narration,Find the error. (Narration),"He said, “Beware ! There is a tigress behind you”. ",He said to be aware as there was a tigress behind him.,He shouted to warn him that there was a tigress behind him. ,He told him to be careful as there was a tigress behind him. ,He told to be aware of a tigress behind him.,B
220,3.1,Narration,Find the error. (Narration),"She said to me, “Why don’t you come with us ! Why do you want to be so unsocial ? ",She asked me why I didn’t go with them and why I did want to be so unsocial. ,She asked me why not to go with them and why I wanted to be so unsocial.,She asked me why I did not come with them and be so unsocial. ,She proposed to me to go with them and asked why I wanted to be so unsocial.,D
221,3.1,Narration,Find the error. (Narration),"The father said to his son, “Good bye; my dear, take care and never indulge yourself in bad habits”.",The father told his son good bye and to take care and never indulge in bad habits.,The father bade good bye to his son and asked him to take care and not to indulge in bad habits. ,"Bidding good bye to his son affectionately, the father advised his son to take care of himself and never indulge himself in bad habits. ",The father bade his son good bye and instructed him to take care and never to indulge in bad habits.,C
222,3.1,Narration,Find the error. (Narration),"“I’m sorry I’m late. It will not happen again”, said Prakash.",Prakash apologized for being late and that it would not happen again. ,Prakash said that he was sorry he was late and that it would not happen again. ,Prakash told that he was sorry because he was late and promised that would not happen again. ,Prakash apologized for being late and promised that it would not happen again.,D
223,3.1,Narration,Find the error. (Narration),“You stole the money from my purse. Return it back before I report the matter to the police.” He said to me. ,He told me that I stole money from his purse and asked me to return it back before he reported the matter to the police. ,He accused me that I stole the money from his purse and wanted it back before he reported the matter to the police.,He accused me of stealing money from his purse and demanded it back before he reported the matter to the police. ,He blamed me to steal the money from his purse and asked it back before he reported the matter to the police.,C
224,3.1,Narration,Find the error. (Narration),"The commander said to the soldiers, “Will you stand still!” ",The commander asked the soldiers if they would stand still. ,The commander asked the soldiers whether they would stand still. ,The commander asked the soldiers to stand still.,The commander ordered the soldiers to stand still.,D
225,3.1,Narration,Find the error. (Narration),“Must you go so soon ?” I said. ,I asked him if he had to go so soon. ,I asked him if he must go so soon. ,I asked if he should go so soon. ,I asked him that he must go so soon.,A
226,3.1,Narration,Find the error. (Narration),“Need I finish my pudding ?” asked the small boy. ,The small boy asked if he needed to finish his pudding. ,The small boy asked should he finish his pudding. ,The small boy asked needed he finish his pudding. ,The small boy asked if he had to finish his pudding.,A
227,3.1,Narration,Find the error. (Narration),“Run away for your lives ! This house is haunted.” cried the man to his companions. ,The man told his companions to run away for their lives as the house was haunted. ,The man warned his companions to run away for their lives because the house was haunted.,The man startled and shouted to his companions to run away for their lives as the house was haunted. ,The startled man shouted to his friends to run for their life as the house was haunted.,C
228,3.1,Narration,Find the error. (Narration),"“Sir, we have won the match.” said the players. “Good”, replied the coach.",The players told the coach respectfully that they had won the match and the coach replied in good.,The players informed the coach respectfully that they had won the match and to that the coach gave an exclamation of satisfaction.,The players informed the coach respectfully that they had won the match and the coach replied in appreciation. ,The players respectfully informed the coach that they had won the match and the coach appreciated them.,B
229,3.1,Narration,Find the error. (Narration),"“Please listen to me,” he said to his colleagues, “I must go because my son is very ill”. ",He told his friends to listen to him and that he must go then because his son was very ill. ,He requested his colleagues to listen to him that he must go then because his son was very ill. ,He politely drew the attention of his colleagues and told them that he had to go because his son was very ill.,He asked  his friends to listen to him and allow him to go because his son was very ill.,C
230,3.1,Narration,Find the error. (Narration),"“If I were you, I would stop working late night.” I said. ",I advised him to stop working late night. ,"I said that if I were he, I would stop working late night.","I said that if I had been he, I would stop working late night. ","It said that if I were he, I would have stopped working late night.",A
231,3.1,Narration,Find the error. (Narration),“Uh!” she exclaimed and switched off the TV.,She switched off the TV in disappointment. ,She switched off the TV in a sad mood. ,With an exclamation of disgust she switched off the TV. ,She switched off the TV because she was not happy.,C
232,3.1,Narration,Find the error. (Narration),"“Please, please, don’t be angry with me ! Remember that you promised me not to be.” She said. ",She requested him not to be angry as he had promised her not to be. ,She requested him not to be angry with her reminding him that he promised her not to do so. ,She pleaded him not to be angry with her because he had promised not to be. ,"She begged him not be angry with her, reminding him that he had promised her not to be.",D
233,3.1,Narration,Find the error. (Narration),“Let us stop now and finish it later.” He said. ,He suggested stopping then and finishing it later. ,He suggested that they should stop then and finish it later. ,He suggested to stop then and finish it later.,He suggested they might stop then and finish it later.,A
234,3.1,Narration,Find the error. (Narration),"“The neighbours will complain”. She said. “Let them”, said he.",She told him that the neighbours would complain and to that he replied let them.,She told him that he neighbours would complain and he replied let them do it.,He expressed indifference when she told him that the neighbours would complain.,She told him that the neighbours would complain and he replied that they should.,C
235,3.1,Narration,Find the error. (Narration),“Do you know that all your friends have failed to pass the test ?” jeered his angry mother. ,The angry mother jeered and asked his son if he knew that all his friends had failed to pass the test. ,His angry mother jeered and asked if he did know that all his friends had failed to pass the test. ,His angry mother jeered and told if he knew that all his friends had failed to pass.,His angry mother jeered and asked if he had known that all his friends had failed to pass the test.,A
236,3.1,Narration,Find the error. (Narration),"She said to me, “It is snowing heavily and you cannot leave me alone”.",She told me that it was snowing heavily and you could not leave her alone.,She told me that it was snowing heavily and he could not leave her alone. ,She told me that it was snowing heavily and I cannot leave her alone.,She told me that it was snowing heavily and I could not leave her alone.,B
237,3.1,Narration,Find the error. (Narration),"The robber said to her, “If you make a noise, I am going to slit your throat”. ","The robber threatened her that if she did make a noise, he would slit her throat. ","The robber told her that if she made a noise, he was going to slit her throat.",The robber threatened her saying if she made a noise he was going to slit her throat.,"The robber proposed her that if she made a noise, he would slit her throat.",C
238,3.1,Narration,Find the error. (Narration),"The lady said, “Can some one take care of my child while I attend to the patient ?”",The lady asked them if some one could take care of my child while she attended to the patient. ,The lady pleaded whether some one could take care of her child while she had attended to the patient. ,The lady questioned that if some one could take care of her child while she would attend to the patient.,The lady asked them if some one could take care of her child while she attended to the patient.,D
239,3.1,Narration,Find the error. (Narration),"The old man said, “Don’t cry, my child ! Your mother would be here any moment.”",The old man told the child not to cry and his mother would be there any moment. ,The old man requested the child not to cry as his mother would be here any moment. ,The old man consoled the child saying it need not cry as its mother would be there any moment. ,The old man pleaded the child not to cry as his mother would soon come there.,C
240,3.1,Narration,Find the error. (Narration),"“What a pleasant surprise !” I said on seeing Suman in the room, “I never expected to find you here.”",I said on seeing Suman in the room that it was very pleasant and I had never expected to find you there. ,I exclaimed on seeing Suman in the room that I had never expected to find her there. ,I exclaimed with joy on seeing Suman in the room that I had never expected to find her there.,"On seeing Suman in the room, I exclaimed with a pleasant surprise by saying that I had never expected to find her there.",D
241,3.1,Narration,Find the error. (Narration),"“And remember always that true education means the training of the mind”, said the V.C. addressing the students. ",The V.C. addressing the students said that they should always remember that true education meant the training of the mind. ,"Addressing the students, the V.C. exhorted them to remember always that true education means the training of the mind ",The V.C. addressing the student told them to remember that the true education meant the training of the mind. ,Addressing the students the V.C. advised them to remember always that true education meant the training of the mind.,B
242,3.1,Narration,Find the error. (Narration),"“Neither be a borrower, nor a lender be”, said the father to his son. ","The father advised his son neither to be a borrower, nor to be a lender.","The father warned his son to be neither a borrower, nor a lender. ","The father advised his son neither to be borrower, nor a lender.","The father told his son to neither be a borrower, nor to be a lender.",A
243,3.1,Narration,Find the error. (Narration),"“Don’t hang upon me, young man, I do not like flatterers,” said the officer to his young secretary.",The officer told his young secretary not to hang upon him as he did not like the flatterers.,The officer warned the young secretary that he should not hang upon him as he did not like flatterers.,The officer threatened his young secretary not to hang upon him and he did not like the flatterers.,The officer made it clear to his young secretary by saying not to hang upon him as he did not like the flatterers.,D
244,3.1,Narration,Find the error. (Narration),"“I have acted foolishly”, said she “in what I did.”",She told that she had acted foolishly in what she had done. ,She regretted that she acted foolishly in what she had done. ,She regretted that she had acted foolishly in what she had done. ,She said that she acted foolishly in what she did.,C
245,3.1,Narration,Find the error. (Narration),"“Be sure, I shall return very soon”, said the teacher to them, “revise your entire course meanwhile”.",The teacher assured them that he would return very soon and advised them to revise their course meanwhile. ,The teacher promised them that he would return very soon and advised them meanwhile to revise their course.,The teacher pledged to return very soon and advised them to revise their course meanwhile. ,The teacher told them to be sure that he would return very soon and meanwhile they should revise their entire course.,A
246,3.1,Narration,Find the error. (Narration),"I asked him, “Are you going ?” He replied, “yes”. ",I asked him if he was going and replied that he was going. ,I asked him if he was going and he replied in yes.,I asked if he was going but he replied that he was.,I asked if he was going and to that he replied in affirmative.,B
247,3.1,Narration,Find the error. (Narration),"I said to my daughter, “Why do you want to go abroad ? Where actually do you want to go ?” ",I asked my daughter why she wanted to go abroad and where actually she wanted to go.,I asked my daughter why did she want to go abroad and where actually she wanted to go.,I asked my daughter why she did want to go abroad and where actually she wanted to go.,I asked my daughter why she wanted to go abroad and where did she want to go.,A
248,3.1,Narration,Find the error. (Narration),"He said to me, “Thank you for your coming to see me. Come to me again before you go. ",He told me thank you for my coming to see him and asked to come to him again before I went.,He thanked me for my going to see him and asked me to come and see him again before I went. ,He thanked me for I going to see him and asked me to go again before I went. ,He thanked me for my going to see him and asked me to come again before my going.,B
249,3.1,Narration,Find the error. (Narration),"“Don’t go home yet”. I told my colleague, “Remember, you promised to finish your work before leaving.",I told my colleague not to go home yet as he promised to finish your work leaving.,I told my colleague not to go home yet as he had promised to finish the work before leaving. ,"I told my colleague not to go home yet, reminding him that he had promised to finish his work before leaving. ",I told my colleague not to go home yet and reminded him that he had promised to finish my work before leaving.,C
250,3.1,Narration,Find the error. (Narration),"The principal said, “The teachers had better come in time”.",The principal said that the teachers had better go in time. ,The principal told that the teachers had better go in time. ,The principal told that the teachers had better go in time.,The principal said that the teachers had better come in time.,D
251,3.1,Narration,Find the error. (Narration),"“It is high time you spoke the truth”, said the police officer. ",The police officer told that it is high time you spoke the truth. ,The police officer said that it was high time you had spoken the truth. ,The police said that it is high time you spoke the truth.,The police officer said that it is high time you speak the truth.,C
252,3.1,Narration,Find the error. (Narration),“I don’t know the way. Do you ?” He said to me. ,He told me that he didn’t know the way and asked if I did. ,He stated that he didn’t know the way and asked whether I knew. ,He asked me that he didn’t know the way and If I did.,He asked me if I knew the way because he didn’t.,A
253,3.1,Narration,Find the error. (Narration),"“You had better carry a raincoat. The rain is in the offing,” he said to me.",He told me that I had better carry a raincoat as the rain was in the offing.,He advised me to carry a raincoat as the rain was in the offing.,He told me that I had better carried a raincoat as the rain was I the offing.,He warned me to carry a raincoat as the rain had been in the offing.,B
254,3.1,Narration,Find the error. (Narration),"She said, “I must be there by ten tomorrow.”",She said that I must be there by ten the next day. ,She said that she must be there by ten tomorrow. ,She said that she had to be there by ten the next day. ,She said that she must been there by ten the next day.,C
255,3.1,Narration,Find the error. (Narration),"“Dear bird”, she said, stroking its feathers, “have you come to comfort me in my sorrow ?”","Stroking the feathers of the bird affectionately, she asked it if it had gone to comfort her in her sorrow. ","Stroking the feathers of the bird affectionately, she asked it if it came to comfort her in her sorrow. ","Stroking the feathers of the bird affectionately, she asked it if it had come to comfort her in her sorrow. ","She asked stroking its feathers dearly, if it had gone to comfort her in her sorrow.",C
256,3.1,Narration,Find the error. (Narration),“Have you anything to say on behalf of the prisoner ?” said the judge finally.,The judge finally asked if he had anything to say on behalf of the prisoner. ,The judge finally asked them if they had anything to say on behalf of the prisoner.,The judge finally asked if any one had anything to say on behalf of the prisoners.,The judge finally asked the lawyer if he had anything to say on behalf of the prisoner.,D
257,3.1,Narration,Find the error. (Narration),"He said, “We are all sinners.” ",He said that they were all sinners. ,He said that they are all sinners. ,He said that we were all sinners.,He said that we are all sinners.,D
258,3.1,Narration,Find the error. (Narration),"“Curse it !” exclaimed the driver, “Who could have foreseen such ill luck ?” ",The driver exclaimed that nobody could have foreseen such ill luck.,The driver exclaimed seriously that who could have foreseen such ill luck. ,The driver exclaimed with an oath that anybody could have foreseen such ill luck.,The driver exclaimed with a curse that nobody could have foreseen such ill luck.,D
259,3.1,Narration,Find the error. (Narration),“Why do dogs bark at night ?” asked the child. ,The child asked why did the dogs bark at night. ,The child asked why dogs bark at night. ,The child asked why the dogs barked at night. ,The child asked why had the dogs barked at night.,B
260,3.1,Narration,Find the error. (Narration),“I gave the packet to Tom who kept it a long time.” Said Pamela. ,Pamela said that she had gave the packet to Tom who kept it a long time. ,"Pamela said that she had given the packet to Tom, to keep for a long time. ",Pamela said that she had given the packet to Tom who kept it a long time. ,"Pamela said that she had given the packet to Tom, who had kept it for long time.",C
261,3.1,Narration,Find the error. (Narration),"“I was digging the garden when the doctor arrived,” replied Harry. ",Harry said that he was digging the garden when the doctor arrived. ,Harry said that he had been digging the garden when the doctor arrived. ,Harry said that he had been digging the garden when the doctor arrive. ,Harry says that he was digging the garden when the doctor arrived.,B
262,3.1,Narration,Find the error. (Narration),"“I would have been surprised if you had passed the examination,” said the former master. ",The former master said that it would have surprised him if I had passed. ,The former master was surprised if I passed the examination. ,The former master said that he should be surprised if I had passed. ,The former master said that he would have been surprised if I had passed the examination.,D
263,3.1,Narration,Find the error. (Narration),“I will put this key here.” Said the caretaker. ,The caretaker says that he would put the key there. ,The caretaker said that he will put the key there. ,The caretaker said that he would put the key there. ,The caretaker says that he would put the key here.,C
264,3.1,Narration,Find the error. (Narration),"“I shall go tomorrow,” he said. ",He said that he would go the next day. ,He said that he shall go the next day. ,He said that he should go tomorrow. ,He said that he would go tomorrow.,A
265,3.1,Narration,Find the error. (Narration),"Walter said, “I cannot do it now.” ",Water says that he cannot do it now. ,Walter said that he could not do it now. ,Walter says that he cannot do it then. ,Walter said that he could not do it then.,D
266,3.1,Narration,Find the error. (Narration),The master said that he would see me the next day. ,"“You will be seen by me tomorrow,” said the master. ","“I will see you tomorrow,” said the master. ","“Tomorrow, I will see you,” says the master. ","“I will be seeing you tomorrow,” said the master.",B
267,3.1,Narration,Find the error. (Narration),Father told Peter to clean his shoes.,"“Clean your shoes, Peter,” says father. ","“Clean your shoes, Peter,” told father. ","“Clean your shoes, Peter,” asked father. ","“Clean your shoes, Peter,” said father.",D
268,3.1,Narration,Find the error. (Narration),"The girl said, “How happy I am !”",The girl exclaimed that she is very happy. ,The girls said how happy she was. ,The girl said that she is very happy. ,The girl exclaimed that she was very happy.,D
269,3.1,Narration,Find the error. (Narration),Mohan says that the teacher is not at home. ,"Mohan said, “Teacher is not at home.” ","Mohan said, “Teacher was not at home.” ","Mohan says, “Teacher is not at home.” ","Mohan says, “Teacher was not at home.”",C
270,3.1,Narration,Find the error. (Narration),"He said, “I have done my job.” ",He said that he had been doing his job. ,He said that he has done his job. ,He said that he had done his job. ,He said that he have done his job.,C
271,3.1,Narration,Find the error. (Narration),"The student said, “I am doing my homework.”",The student said that she was doing her homework. ,The student said that she did her homework.,The student said that she has been doing her homework.,The student said that she is doing her homework.,A
