,cat_num,cat_name,Question,optA,optB,optC,optD,correct,Direction
290,2.8,Voice,Many a person has been saved from the man-eaters by these hunters. ,These hunters will save many a person from the man-eaters. ,These hunters save many a person from the man-eaters. ,These hunters saved many a person from the man-eaters. ,These hunters have saved many a person from the man-eaters.,D,Change the voice of sentence.
291,2.8,Voice,They will have completed the work by the time we get there. ,The work will be completed by the time we get there. ,The work will have been completed by the time we get there. ,The work will have completed by the time we get there. ,The work will have been completed by the time we have got there.,B,Change the voice of sentence.
292,2.8,Voice,You are requested to permit him.,I request you to permit him. ,I request you to permit me.,He requests me permit him. ,I plead you to permit him.,A,Change the voice of sentence.
293,2.8,Voice,Why did your father refuse to give the money to you ?,Why was your father refused money to you ?,Why was the money not given to you by your father ?,Why was the money refused to be given to you by your father ?,Why the money was refused to be given to you by your father ?,C,Change the voice of sentence.
294,2.8,Voice,Do you expect your parents to come from Hyderabad today? ,Did your parents come today from Hyderabad ? ,Were your parents expected to come from Hyderabad today? ,Are your parents expected to come today from Hyderabad? ,Do your parents are expected to come today from Hyderbad?,C,Change the voice of sentence.
295,2.8,Voice,Why are you raising a hue and cry ?,Why are a hue and cry being raised by you ? ,Why is a hue and cry being raised by you ? ,Why a hue and cry are being raised by you ?,Why a hue and cry is being raised by you ?,B,Change the voice of sentence.
296,2.8,Voice,They say that there are living beings on Mars.,They say that Mars has living beings. ,It is said that there are people living on Mars. ,"On Mars, there are living beings. ",It is said that there are living beings on mars.,D,Change the voice of sentence.
297,2.8,Voice,"A fortnight after he was convicted for the rape and murder of his classmate, the Delhi High Court sentenced him to death on Monday.",A fortnight after he had been convicted for the rape and murder of his classmate he had been sentenced to death by Delhi High Court on Monday. ,A fortnight after he was convicted for the rape and murder of his classmate he has been sentenced to death by the Delhi High Court on Monday.,A fortnight after he was convicted for the rape and murder of his classmate he was sentenced to death by the Delhi High Court on Monday. ,A fortnight after he was been convicted for the rape and murder of his classmate he was sentenced to death by the Delhi High Court on Monday.,C,Change the voice of sentence.
298,2.8,Voice,I was shocked by the letter.,They shocked me with the letter. ,I am shocked. ,The letter shocked me. ,I shocked with the letter.,C,Change the voice of sentence.
299,2.8,Voice,Somebody stole my car last week. ,Last week my car was steal by somebody. ,My car was stolen last week by somebody. ,My car was stolen that week by somebody. ,Somebody last week has stolen by car.,B,Change the voice of sentence.
300,2.8,Voice,Do they sell construction material ?,Does construction material sold by them ? ,Is construction material selling by them ? ,Is construction material sold by them ? ,Does construction material sell by them ?,C,Change the voice of sentence.
301,2.8,Voice,Sharma was cleaning the house.,The house was cleaned by Sharma. ,The house will be cleaned by Sharma. ,The house was being cleaned by Sharma. ,The house is being cleaned by Sharma.,C,Change the voice of sentence.
302,2.8,Voice,I bought a new shirt last week. ,Last week a new shirt was bought by I. ,Last week a new shirt is bought by I. ,Last week a new shirt was bought by me.,Last week a new shirt had been bought by me.,C,Change the voice of sentence.
303,2.8,Voice,Dogs always chase cats. ,Cats are always chasing dogs.,Cats have been always chased by dogs. ,Cats are always chased by dogs.,Cats are being always chased by dogs.,C,Change the voice of sentence.
304,2.8,Voice,The farmer prepared the field. ,The field was prepared by the farmer. ,The field was being prepared by the farmer. ,The field were prepared by the farmer. ,The field were being prepared by the farmer.,A,Change the voice of sentence.
305,2.8,Voice,Teachers should be respected.,Teachers deserve respect.,Teachers are to be respected. ,We shall respect teachers.,We should respect teachers.,D,Change the voice of sentence.
306,2.8,Voice,He will do the work tomorrow. ,The work will be done by him tomorrow. ,The work would be done by him tomorrow. ,The work could be done by him tomorrow. ,The work will have been done by him tomorrow.,A,Change the voice of sentence.
307,2.8,Voice,She gave me a book. ,I was given a book by her.,She was given a book. ,A book is given by her to me. ,A was given her a book.,A,Change the voice of sentence.
308,2.8,Voice,Open the door.,The door must be opened.,The door will be opened. ,The door is opened. ,Let the door be opened.,D,Change the voice of sentence.
309,2.8,Voice,I did not trust anybody. ,Nobody was trusted by me.,Anybody had been trusted by me. ,Nobody would be trusted by me. ,Nobody has been trusted by me.,A,Change the voice of sentence.
310,2.8,Voice,Did he remember the date and time ?,Are the date and time remembered by him ? ,Was the remembering the date and time ? ,Were the date and time remembered by him ?,Did the date and time be remembered by him ?,C,Change the voice of sentence.
311,2.8,Voice,The boy were digging a hole in the ground. ,A hole was being dug in the ground by the boys. ,"In the ground, the boy dug a hole. ",A hole in the ground has been dug by the boys. ,A hole in the ground has been dug in the boys.,A,Change the voice of sentence.
312,2.8,Voice,We must now deal with these problems.,These problems must now be dealt with by us. ,These problems must now be dealing with by us.,These problems must now deal with by us.,These problems are to be dealt with by us.,A,Change the voice of sentence.
313,2.8,Voice,Must we cut this tree ? ,Must this tree will cut ? ,Must this tree be cut ? ,Must this tree was cut ? ,Must this tree is cut ?,B,Change the voice of sentence.
314,2.8,Voice,You will be looked after well.,They will look after you well. ,They can’t look after you well. ,They may look after well. ,They shall look after you well.,A,Change the voice of sentence.
315,2.8,Voice,Didn’t they tell you to be here by six O’clock ?,Weren’t you told to be here by six O’clock ? ,Haven’t they told you to be here by six O’clock ? ,You were expected to be here by six O’clock ? ,They expected you to be here by six O’clock ?,A,Change the voice of sentence.
316,2.8,Voice,I am not going to tolerate this nonsense anymore.,This nonsense is not going to be tolerated by me anymore.,This nonsense is not being gone to be tolerated by me anymore. ,This nonsense is not being going to be tolerated by me anymore. ,Tolerate is not being going to be done by me of this nonsense.,A,Change the voice of sentence.
317,2.8,Voice,The boys were being laughed at by the passers-by on the busy thoroughfare last evening. ,The passers-by laughed at the boys on the busy thoroughfare last evening. ,The passers-by were laughing at the boys on the busy thoroughfare last evening.,The boys were laughing at the passers-by on the busy thoroughfare last evening.,None of the above,B,Change the voice of sentence.
318,2.8,Voice,The police are questioning Mr. and Mrs. Sharma. ,Mr. and Mrs. Sharma are questioned by the police. ,Mr. and Mrs. Sharma have been questioning the police. ,Mr. and Mrs. Sharma have been questioned by the police.,Mr. and Mrs. Sharma are being questioned by the police.,D,Change the voice of sentence.
319,2.8,Voice,"Before they invented printing, people had to write everything by hand. ",Before printing was invented everything had to be written by hand. ,"Before printing was invented by them, everything had to be written. ",Before printing was invented people had to write everything by hand. ,Before printing was invented everything was written by hand.,A,Change the voice of sentence.
320,2.8,Voice,Did anyone ever make it clear how one operates the machine? ,Was it ever made clear how the machine is operated ? ,Did anyone ever make it by clear how the machine is operated ? ,Was ever it made clear how to operate the machine ? ,Was how to operate the machine ever made clear ?,C,Change the voice of sentence.
321,2.8,Voice,Their dog bit our neighbour yesterday.,Our neighbour bit their dog yesterday. ,Our neighbour bitten by their dog yesterday. ,Our neighbour was bitten by their dog yesterday.,Our neighbour were bit by their dog yesterday.,C,Change the voice of sentence.
322,2.8,Voice,The MD told us about the new project.,We were told about the new project by the MD. ,We are told about the new project by the MD.,We told by MD about the new project. ,We had been told by MD about project.,A,Change the voice of sentence.
323,2.8,Voice,The Minister had already informed his cabinet about his decision.,His cabinet was already informed about the Minister’s decision. ,His cabinet has already informed the Minister about his decision.,His cabinet had already been informed about his decision by the Minister. ,His cabinet will have already been informed about the Minister’s decision.,C,Change the voice of sentence.
324,2.8,Voice,Sayali gave the beggar an old sari.,An old sari was given to Sayali by the beggar. ,An old sari was given to the beggar by Sayali.,The beggar was being given an old sari by Sayali. ,The beggar had to be given an old sari by Sayali.,B,Change the voice of sentence.
325,2.8,Voice,They are going to perform ‘Hamlet’.,‘Hamlet’ is going to be performed by them. ,‘Hamlet’ is going to perform by them.,‘Hamlet’ is to perform.,‘Hamlet’ has to be performed.,A,Change the voice of sentence.
326,2.8,Voice,The plants have been watered by the gardener. ,The gardener is watering the plants.,They gardener has been watering the plants.,The gardener has watered the plants.,The gardener have watered the plants.,C,Change the voice of sentence.
327,2.8,Voice,The children could always use the place.,The place can be used by children always.,The place is used by children always.,The place could always be used by children.,The place has been used by children always.,C,Change the voice of sentence.
328,2.8,Voice,They say that the earth is round.,It has been said that the earth is round. ,That the earth is round is said by them. ,It is said that the earth is round. ,It was said that the earth was round.,C,Change the voice of sentence.
329,2.8,Voice,This machine must not be used after 5.30 p.m.,You can’t use this machine after 5.30 p.m.,You mayn’t use this machine after 5.30 p.m.,You need not you this machine after 5.30 p.m.,You must not use this machine after 5.30 p.m.,D,Change the voice of sentence.
330,2.8,Voice,Tiny houses dot the landscape.,The landscape was dotted by tiny houses. ,The landscape is being dotted by tiny houses.,The landscape is dotted by tiny houses.,The landscape has been dotted by tiny houses.,C,Change the voice of sentence.
331,2.8,Voice,The meeting has been called off by the chairman. ,The chairman called off the meeting. ,The chairman has called off the meeting. ,The chairman is calling off the meeting.,The chairman had called off the meeting.,B,Change the voice of sentence.
332,2.8,Voice,They will demolish the entire block.,The entire block is being demolished. ,The block may be demolished entirely. ,The entire block will have to be demolished by them.,The entire block will be demolished by them.,D,Change the voice of sentence.
333,2.8,Voice,Did you see the woman in red sari ?,Was the woman seen by you in red sari ?,Was the woman in red sari seen by you ? ,The woman in red sari was seen by you ? ,Was the woman seen in red sari by you ?,B,Change the voice of sentence.
334,2.8,Voice,We must respect the elders. ,The elders deserve respect from us. ,The elders must be respected. ,The elders must respected by us. ,Respect the elders we must.,B,Change the voice of sentence.
335,2.8,Voice,We have warned you. ,You have been warned. ,We have you warned. ,Warned you have been. ,Have you been warned.,A,Change the voice of sentence.
336,2.8,Voice,Has anybody answered your question ? ,You question has been answered ? ,Anybody has answered your question ? ,Has your question been answered ? ,Have you answered your question ?,C,Change the voice of sentence.
337,2.8,Voice,The manager could not accept the union leader’s proposals. ,The union leader’s proposals could not be accepted by the manager. ,The union leader’s proposals were not accepted by the manager. ,The union leader’s proposals will not be accepted by the manager. ,The union leader’s proposals would not be accepted by the manager.,A,Change the voice of sentence.
338,2.8,Voice,Prepare yourself for the worst. ,You be prepared for the worst. ,The worst should be prepared by yourself. ,Be prepared for the worst.,"For the worst, preparation should be made by you.",C,Change the voice of sentence.
339,2.8,Voice,We must take care of all living species on Earth. ,All living species on Earth are taken care of by us. ,All living species on Earth must be taken care of by us. ,All living species on Earth had been taken care of by us. ,All living species on Earth will be taken care of by us.,B,Change the voice of sentence.
340,2.8,Voice,The traitors should be shot dead. ,They should have shot the traitors dead. ,They shall shoot the traitors dead. ,They should shoot the traitors dead.,They shot the traitors dead.,C,Change the voice of sentence.
341,2.8,Voice,You must write off all those bad debts. ,You must be written off by all those bad debts. ,All those bad debts must be written off by you. ,Write off all those bad debts.,All those bad debts could be written off.,B,Change the voice of sentence.
342,2.8,Voice,Our task had been completed before sunset.,We completed our task before sunset. ,We have completed our task before sunset. ,We complete our task before sunset. ,We had completed our task before sunset.,D,Change the voice of sentence.
343,2.8,Voice,The government has launched a massive tribal welfare programme in Jharkhand. ,A massive tribal welfare programme is launched by the government of Jharkhand. ,A massive tribal welfare programme has been launched by the government in Jharkhand.,Jharkhand government has launched a massive tribal welfare programme. ,The government in Jharkhand has launched a massive tribal welfare programme.,B,Change the voice of sentence.
344,2.8,Voice,The boys were playing cricket.,Cricket had been played by the boys.,Cricket has been played by the boys.,Cricket was played by the boys.,Cricket was being played by the boys.,D,Change the voice of sentence.
345,2.8,Voice,They drew a circle in the morning.,A circle was being drawn by them in the morning. ,A circle was drawn by them in the morning. ,In the morning a circle have been dawn by them.,A circle has been drawing since morning.,B,Change the voice of sentence.
346,2.8,Voice,The shopkeeper lowered the prices.,The prices lowered the shopkeeper. ,The prices were lowered by the shopkeeper.,Down went the prices.,The shopkeeper got down the prices.,B,Change the voice of sentence.
347,2.8,Voice,The government has not approved the new drug for sale. ,The government approval for the sale of the new drug has not been given. ,The new drug has not been approved for sale by the government. ,For the sale of new drug we have not been given the approval.,The new drug was not approved by the government.,B,Change the voice of sentence.
348,2.8,Voice,They have published all the details of the invention.,All the details of the invention have been published by them. ,The publication of the details of invention was done by them. ,All the details have been invented by the publishers. ,All the inventions have been detailed by them.,A,Change the voice of sentence.
349,2.8,Voice,Have the car painted black.,Paint the car black. ,I have painted the car black. ,Get someone to paint the car black.,Black has been painted by the car.,C,Change the voice of sentence.
350,2.8,Voice,Who has stolen my binoculars ?,By whom my binoculars have been stolen ? ,By whom have my binoculars been stolen ? ,By whom has my binoculars been stolen ? ,By whom my binoculars has been stolen ?,B,Change the voice of sentence.
351,2.8,Voice,He has been arrested and sent to jail. ,The police arrested him and the court sent him to jail. ,The police has arrested him and the court have sent him to jail. ,The police have arrested him and the court has sent him to jail. ,The police has arrested him and the court has sent him to jail.,C,Change the voice of sentence.
352,2.8,Voice,Anna and his team hope to fight corruption by Jan Lokpal Bill. ,It is hoped by Anna and his team that they would fight corruption by Jan Lokpal Bill. ,To fight corruption is been hope by Anna and his team by Jan Lokpal Bill. ,To fight corruption was being hoped by Anna and his team by Jan Lokpal Bill. ,To fight corruption is being hoping by Anna and his team by Jan Lokpal Bill.,A,Change the voice of sentence.
353,2.8,Voice,The curd smelt sour. ,The curd is sour when smelt. ,The curd was sour when it was smelling. ,The curd was sour when it was smelt. ,The curd is sour when it was smelt.,C,Change the voice of sentence.
354,2.8,Voice,People are not going to tolerate Government’s despotism.,Government’s despotism is not going to be tolerated by people. ,Government’s despotism was not going to be tolerated by people. ,Government’s despotism is not being tolerated by people.,Government’s despotism is not to be tolerated by people.,A,Change the voice of sentence.
355,2.8,Voice,He is writing a letter. ,A letter is being written by him.,A letter is written by him. ,A letter has been written by him. ,Let a letter be written by him.,A,Change the voice of sentence.
356,2.8,Voice,The man cut the tree into thin strips.,The tree was cut into thin strips by the man. ,The tree cut itself into thin strips by the man. ,The tree has cut into thin strips by the man. ,The tree can be cut into thin strips by the man.,A,Change the voice of sentence.
357,2.8,Voice,My father gave me a hundred rupee note yesterday. ,A hundred rupee note was given to me by my father yesterday. ,A hundred rupee not was being given to me by my father. ,A hundred rupee note had been given to me by my father. ,"Yesterday, my father was given a hundred rupee note by me.",A,Change the voice of sentence.
358,2.8,Voice,The storm has destroyed twelve houses. ,Twelve houses had been destroyed by the storm. ,Twelve houses have been destroyed by the storm.,Twelve houses were destroyed by the storm.,Twelve houses have been stormed.,B,Change the voice of sentence.
359,2.8,Voice,She is reading a novel.,A novel is being read by her.,A novel has been read by her. ,A novel is read by her. ,A novel was being read by her.,A,Change the voice of sentence.
360,2.8,Voice,The whole village was ravaged by the man-eater.,The man-eater ravages the whole village. ,The whole village is ravaged by the man-eater. ,The man-eater ravaged the whole village. ,The whole village is being ravaged by the man-eater.,C,Change the voice of sentence.
361,2.8,Voice,The purity of justice is maintained by the reports of proceedings in the law courts. ,The law courts maintain purity of justice in the reports of the proceedings. ,The reports of the proceedings in the law courts maintain the purity of justice. ,Pure justice is maintained in the proceedings of the law courts.,The maintenance of justice is pure in the proceedings of the law courts.,B,Change the voice of sentence.
362,2.8,Voice,Newton wrote this letter yesterday. ,Yesterday was written letter by Newton. ,This letter is written by Newton yesterday. ,This letter was written by Newton yesterday. ,This letter was wrote by Newton yesterday.,C,Change the voice of sentence.
363,2.8,Voice,Why did she break the garden wall ?,Why the garden wall was broken by her ? ,Why had the garden wall been broken by her ? ,Why was the garden wall broken by her ?,Why will the garden wall be broken by her ?,C,Change the voice of sentence.
364,2.8,Voice,The students were laughing at the old man. ,The old man was being laughed at by the students. ,The old man was laughed at by the students. ,The old man was being laughed by the students.,The old man is laughing at the students.,A,Change the voice of sentence.
365,2.8,Voice,He admonished her for the error. ,She was admonished by him for the error. ,She has been admonished by him for the error. ,She would be admonished by him for the error. ,She is admonished by him for the error.,A,Change the voice of sentence.
366,2.8,Voice,The boys saved many elders from drowning.,Many elders are saved from drowning by the boys. ,Many elders are being saved from drowning by the boys. ,Many elders were saved from drowning by the boys. ,Many elders have been saved from drowning by the boys.,C,Change the voice of sentence.
367,2.8,Voice,I give alms to the poor on Saturdays. ,Alms are given to the poor by me on Saturdays. ,Alms is given to the poor by me on Saturdays. ,Alms are given to the poors by me on Saturdays. ,Alms were given to the poor by me on Saturdays.,A,Change the voice of sentence.
368,2.8,Voice,God helps the brave. ,The brave is helped by God. ,The brave are helped by God. ,The brave are help by God.,The brave helped the God.,B,Change the voice of sentence.
369,2.8,Voice,I haven’t read Three Muskeeters.,Three Muskeeters have not been read by me. ,Three Muskeeters has not been read by me. ,Three Muskeeters has been not read by me. ,Three Muskeeters has not been readed by me.,B,Change the voice of sentence.
370,2.8,Voice,I am going to buy new spectacles tomorrow.,New spectacles are going to be bought by me tomorrow. ,New spectacles is going to be bought by me tomorrow.,New spectacles are being bought by me tomorrow. ,New spectacles are to be bought by me tomorrow.,A,Change the voice of sentence.
371,2.8,Voice,Our mothers use tongs while making chapaties.,Tongs are used by our mothers while making chapaties. ,Tongs is used by our mothers while making chapaties.,Tongs are used by our mothers while chapaties are being made. ,Tongs are use by our mothers while making chapaties.,A,Change the voice of sentence.
372,2.8,Voice,The Greeks expected to conquer Carthrage.,People expected the Greeks to conquer Carthrage.,It was expected by the Greeks to conquer Carthrage. ,To conquer Carthrage was expected by the Greeks. ,Carthrage was expected to be conquered by the Greeks.,B,Change the voice of sentence.
373,2.8,Voice,Rome was not built in a day. ,They did not build Rome in a day. ,They could not build Rome in a day. ,The Romans did not build Rome in a day. ,They have not build Rome in a day.,C,Change the voice of sentence.
374,2.8,Voice,The ship is being taken to safe water by the Captain and not his crew. ,The Captain and not his crew is taking the ship to safe water. ,The Captain and not his crew are taking the ship to safe water. ,The Captain and not his crew have taken the ship to safe Water. ,The Captain and not his crew is being taking the ship to safe water.,A,Change the voice of sentence.
375,2.8,Voice,Strong Anti-Corruption law is liked by neither the Central Government nor this State Governments.,Neither the Central Government nor the State Government likes strong Anti-Corruption law. ,Neither the Central Government nor the State Governments like strong Anti-Corruption law. ,Neither the Central Government nor the State Governments liked strong Anti-Corruption law. ,Neither the Central Government nor the State Governments are liking strong Anti-Corruption law.,B,Change the voice of sentence.
376,2.8,Voice,"If you cannot change the master, you cannot change the destiny. ",The destiny cannot be changed if masters cannot change. ,The destiny could not be changed if masters cannot be changed. ,The destiny cannot change if masters cannot be changed.,The destiny cannot be changed if masters cannot be changed.,D,Change the voice of sentence.
377,2.8,Voice,The pilot landed the plane safely. ,The plane had been landed safely by the pilot. ,The plane was landed safely by the pilot. ,The plane has been landed safely by the pilot. ,The plane was to be landed safely by the pilot.,B,Change the voice of sentence.
378,2.8,Voice,Abha sent me a card. ,A card will be sent to me by Abha. ,A card was sent to me by Abha.,A card will be sent to me by Abha. ,A card is sent to me by Abha.,B,Change the voice of sentence.
379,2.8,Voice,He will never forget it.,It will never be forgotten by him.,It can never be forgotten by him. ,It should never be forgotten by him.,It may never be forgotten by him.,A,Change the voice of sentence.
380,2.8,Voice,Let not his insulting words be minded. ,Don’t be insulted his words. ,Don’t mind his insulting words. ,Don’t insult him with his words.,Do mind his insulting words.,B,Change the voice of sentence.
381,2.8,Voice,The students have been punished by the teacher for negligence of duty.,The teacher has punished the students for negligence of duty. ,The teacher had punished the students for negligence of duty.,The teacher punished the students for negligence of duty.,The teacher have punished the students for negligence of duty.,A,Change the voice of sentence.
382,2.8,Voice,An awareness is being created among the people by the Government about the importance of trees. ,The Government is creating an awareness among the people about the importance of trees. ,The Government are creating an awareness among the people about the importance of trees.,The Government creates an awareness among the people about the importance of trees.,The Government created an awareness among the people about the importance of trees.,A,Change the voice of sentence.
383,2.8,Voice,Ads on TV increase the sale of any commodity. ,The sale of any commodity is being increased by ads on TV. ,The sale of any commodity are increased by ads on TV. ,The sale of any commodity are being increased by ads on TV.,The sale of any commodity is increased by ads on TV.,D,Change the voice of sentence.
384,2.8,Voice,The Indian Government is encouraging the Europeans to visit India. ,The Europeans are encouraged by the Indian Government to visit India. ,The Europeans are encouraging by the Indian Government to visit India. ,The Europeans are being encouraged by the Indian Government to visit India. ,The Europeans is being encouraged by the Indian Government to visit India.,C,Change the voice of sentence.
385,2.8,Voice,He handed her a chair.,She was handed a chair by him. ,He handed a chair to her. ,He will hand a chair to her. ,A chair will be handed to her by him.,A,Change the voice of sentence.
386,2.8,Voice,Call the police at once.,Let the police be called at once. ,The police was to be called at once. ,The police is to be called at once. ,Let the police called at once.,A,Change the voice of sentence.
387,2.8,Voice,Post the letter. ,The letter is posted. ,The letter was posted. ,Let the letter be posted. ,The letter will be posted.,C,Change the voice of sentence.
388,2.8,Voice,Who painted it ? ,It was painted ? ,Was it painted ? ,Had it been painted by ? ,By whom was it painted ?,D,Change the voice of sentence.
389,2.8,Voice,One should keep one’s promises. ,Promises should be kept by someone. ,One promise should be kept. ,Once a promise should be kept. ,Promises should be kept.,D,Change the voice of sentence.
390,2.8,Voice,People in Egypt speak Arabic. ,Arabic was spoken by people in Egypt. ,Arabic is spoken in Egypt.,In Egypt Arabic is spoken. ,Arabic is being spoken by people in Egypt.,B,Change the voice of sentence.
391,2.8,Voice,The poor must be looked after by society.,Society must have looked after the poor. ,Society must look after the poor. ,Society must be looked after the poor. ,Society must looked after the poor.,B,Change the voice of sentence.
392,2.8,Voice,We should respect elders. ,Elders should have respected. ,Elders are to be respected. ,Elders have been respected. ,Elders should be respected.,D,Change the voice of sentence.
393,2.8,Voice,Can we rely on him ? ,Can he be relied on ?,Can we be relied by him ? ,Can he be relief by us ? ,Can we be relied on by him ?,A,Change the voice of sentence.
394,2.8,Voice,Who teaches you English ?,By whom you are taught English ? ,By whom English is taught to you ? ,By whom was you taught English ?,By whom are you taught English ?,D,Change the voice of sentence.
395,2.8,Voice,Do not insult the poor.,Let the poor not to insult. ,Let not the poor be insulted. ,Let the poor to be not insulted.,Let us not insulted the poor.,B,Change the voice of sentence.
396,2.8,Voice,It interests me. ,I have been interested on it.,I am interested in it. ,I will be interested in it.,I was interested in it.,B,Change the voice of sentence.
397,2.8,Voice,The boy laughed at the lame man. ,The boy laughed seeing the lame man. ,The lame man was laughed at by the boy. ,The boy laughed when he saw the lame man. ,The lame man was laughed by the boy.,B,Change the voice of sentence.
398,2.8,Voice,Rohit was taken to the hospital by the villagers. ,Rohit was helped by the villagers to reach the hospital. ,The villagers took Rohit to the hospital. ,The hospital was reached by the villagers with Rohit. ,The villagers reached the hospital with Rohit.,B,Change the voice of sentence.
399,2.8,Voice,Complete the minutes of the last meeting. ,The last meeting’s minutes are completed. ,The completed minutes of last meeting is to be tabled. ,Minutes of the last meeting are to be completed. ,The meeting’s last minutes are completed.,C,Change the voice of sentence.
400,2.8,Voice,Grandfather was digging the flowerbeds. ,The grandfather was digging flowerbeds. ,The flowerbeds were digging grandfather. ,Grandfather’s flowerbeds were being dug. ,The flowerbeds were being dug by grandfather.,D,Change the voice of sentence.
401,2.8,Voice,I will complete my project next week. ,Next week my project I will complete. ,Next week my project will be completed.,My project will be completed by me next week. ,My project I will complete next week.,C,Change the voice of sentence.
402,2.8,Voice,God helps those who help themselves. ,Those who help themselves help God. ,Those who help themselves are helped by God. ,Those who help God help themselves. ,Those who are helped by themselves are help by God.,B,Change the voice of sentence.
403,2.8,Voice,He will object to my proposal.,My proposal will be objected to by him. ,The objected to my proposal will come from him. ,His objected will be to my proposal.,There will be an objection to my proposal by him.,A,Change the voice of sentence.
404,2.8,Voice,Father called up Angela on her birthday.,On her birthday Angela was called up by her father. ,Angela called up her father on her birthday. ,Angela received a call from her father on her birthday.,Angela was called up by father on her birthday.,D,Change the voice of sentence.
405,2.8,Voice,Why didn’t you bring the matter to my notice ?,Why wasn’t the matter brought to my notice ? ,Why isn’t the matter by you to my notice ?,Why isn’t the matter brought to my notice ? ,Why wasn’t the matter brought by you to my notice ?,D,Change the voice of sentence.
406,2.8,Voice,Why was he refused admittance ? ,Why were they refusing him admittance ? ,Why did they refuse him admittance ? ,Why are they refusing him admittance ? ,Why do they refuse him admittance ?,B,Change the voice of sentence.
407,2.8,Voice,People say that he is a spy. ,It was said that he is a spy.,It is said by people that he is a spy.,It has been said that he is a spy. ,It is said that he is a spy.,D,Change the voice of sentence.
408,2.8,Voice,Finish the game. ,The game had to be finished. ,Let the game finish. ,Let the game be finished. ,The game should be finished.,C,Change the voice of sentence.
409,2.8,Voice,I was astonished at his behaviour. ,His behaviour is astonishing to me. ,His behaviour astonished me. ,His behaviour astonishes me. ,His behaviour had astonished me.,B,Change the voice of sentence.
410,2.8,Voice,How was it managed by you ? ,How have you managed it ? ,Did you manage it ? ,How did you manage it ? ,Was it managed by you ?,C,Change the voice of sentence.
411,2.8,Voice,He impresses his boss with his performance. ,His boss is impressed by his performance. ,His performance impresses his boss. ,His boss is impressed at his performance. ,His boss is impressed in his performance.,A,Change the voice of sentence.
412,2.8,Voice,She taunted her husband with the memory of his early promise. ,Her husband is taunted by her with the memory of his early promise. ,Her husband was taunted with the memory of his early promise. ,Her husband was taunted by her with the memory of his early promise.,The husband was taunted by her with the memory of his early promise.,C,Change the voice of sentence.
413,2.8,Voice,Children make a noise. ,A noise was being made by the children. ,A noise is made by children. ,A noise was made by the children. ,A noise is being made by the children.,B,Change the voice of sentence.
414,2.8,Voice,They have not submitted their class work regularly. ,The class work have not been submitted regularly by them. ,The class work has not been submitted regularly by them. ,The class work are not being submitted regularly.,The class work is not being submitted regularly by them.,B,Change the voice of sentence.
415,2.8,Voice,His lordship soon found me to be unfit for the service.,I had found by his lordship to be unfit for the service. ,I was soon found by his lordship to be unfit for the service. ,I am soon found by his lordship to be unfit for the service.,I was soon found out by his lordship to be unfit for the service.,B,Change the voice of sentence.
416,2.8,Voice,My mother mustn’t be disturbed.,You mustn’t disturb my mother.,You shouldn’t disturb my mother. ,You must be disturbing my mother.,My have disturbed my mother.,A,Change the voice of sentence.
417,2.8,Voice,She wrote a letter.,A letter is being written by her. ,A letter is written by her. ,A letter was written by her. ,A letter was being written by her.,C,Change the voice of sentence.
418,2.8,Voice,He was being chased by the dogs. ,The dogs are chasing him. ,The dogs chased him. ,The dogs chase him. ,The dogs were chasing him.,D,Change the voice of sentence.
419,2.8,Voice,You are requested to keep the book on the table.,You should keep the book on the table. ,You must keep the book on the table. ,Please kept the book on the table. ,Please keep the book on the table.,D,Change the voice of sentence.
420,2.8,Voice,None likes him. ,He is liked by none.,He was not liked by anyone. ,He has not been liked by anyone. ,He is not liked by anyone.,A,Change the voice of sentence.
421,2.8,Voice,The teacher may punish you.,You should be punished by the teacher.,You shall have been punished by the teacher.,You will be punished by the teacher.,You may be punished by the teacher.,D,Change the voice of sentence.
422,2.8,Voice,It is time for food to be eaten. ,It is time to eat our food. ,It is time for eating food. ,It is time to eat. ,Food is to be eaten now.,A,Change the voice of sentence.
423,2.8,Voice,They held a meeting and delivered speeches.,A meeting was held and delivered speeches.,A meeting will be held and speeches delivered. ,A meeting is held and speeches delivered. ,A meeting was held and speeches were delivered.,D,Change the voice of sentence.
424,2.8,Voice,The box can contain no more. ,No more this box can contain. ,No more could be contained in this box. ,No more can be contained in this box. ,Nothing can be contained in this box.,C,Change the voice of sentence.
425,2.8,Voice,This house is used very rarely by us.,We are using this house very rarely.,We use this house very rarely. ,We used this house very rarely.,We uses this house very rarely.,B,Change the voice of sentence.
426,2.8,Voice,Indiscipline should not be encouraged. ,We are not encouraging indiscipline.,We have not encouraging indiscipline. ,We should not encourage indiscipline. ,We must not encouraged indiscipline.,C,Change the voice of sentence.
427,2.8,Voice,Every disaster affected victim has been compensated by the government.,The government has compensated every disaster affected victim. ,The government had compensated every disaster affected victim. ,The government has been compensating every disaster affected victim.,The government have been compensating very disaster affected victim.,A,Change the voice of sentence.
428,2.8,Voice,All his friends laughed at him.,He was laughed at by all his friends. ,He was laughed by all his friends. ,He was being laughed by all his friends. ,He was being laughed at by all his friends.,A,Change the voice of sentence.
429,2.8,Voice,Did everybody miss the first bus ?,The first bus was missed by everybody ? ,Was the first bus missed by everybody ? ,Everybody missed the first bus ? ,Had the first bus been missed by everybody ?,B,Change the voice of sentence.
