,cat_num,cat_name,Question,optA,optB,optC,optD,correct,Direction
304,1.1,Antonym,Enigmatic,Simple,Reticent,Plain,Nervous,A,Select the antonym.
305,1.1,Antonym,Abundant,Short,Limited,Petty,Meagre,D,Select the antonym.
306,1.1,Antonym,Harass,Reward,Praise,Flatter,Relieve,D,Select the antonym.
307,1.1,Antonym,Charming,Insolent,Indignant,Repulsive,Handicapped,C,Select the antonym.
308,1.1,Antonym,Gruesome,Attractive,Beneficial,Gracious,Amicable,D,Select the antonym.
309,1.1,Antonym,Despise,Appease,Flatter,Admire,Appreciate,C,Select the antonym.
310,1.1,Antonym,Prudent,Silly,Unwise,Idiotic,Poor,B,Select the antonym.
311,1.1,Antonym,Concise,Extended,Lengthy,Protracted,Elongated,B,Select the antonym.
312,1.1,Antonym,Affirmation,Denial,Refusal,Opposition,Obstruction,A,Select the antonym.
313,1.1,Antonym,Curtail,Arrive,Continue,Resume,Start,B,Select the antonym.
314,1.1,Antonym,Affluence,Misery,Stagnation,Neglect,Poverty,D,Select the antonym.
315,1.1,Antonym,Agreement,Dislocation,Discord,Turbulence,Fragmentation,B,Select the antonym.
316,1.1,Antonym,Agony,Pleasure,Laughter,Bliss,Ecstasy,D,Select the antonym.
317,1.1,Antonym,Reticent,Forward,Developed,Sophisticated,Communicative,D,Select the antonym.
318,1.1,Antonym,Precise,Indecent,Vague,Incorrect,Indistinct,C,Select the antonym.
319,1.1,Antonym,Candid,Cunning,Diplomatic,Doubtful,Impertinent,C,Select the antonym.
320,1.1,Antonym,Gentleman,Clown,Boor,Dud,Buffoon,D,Select the antonym.
321,1.1,Antonym,Panicky,Confident,Sober,Quiet,Calm,A,Select the antonym.
322,1.1,Antonym,Mournful,Playful,Joyous,Laughable,Humorous,B,Select the antonym.
323,1.1,Antonym,Obstinate,Confused,Determined,Trusted,Flexible,D,Select the antonym.
324,1.1,Antonym,Myopic,Near-sighted,Feeble-minded,Foresighted,Farsighted,A,Select the antonym.
325,1.1,Antonym,Exodus,Influx,Home-coming,Return,Restoration,A,Select the antonym.
326,1.1,Antonym,Inquisitive,Insincere,Indifferent,Insensitive,Insulting,B,Select the antonym.
327,1.1,Antonym,Candid,Outspoken,Frank,Devious,Disguised,D,Select the antonym.
328,1.1,Antonym,Nadir,Modernity,Zenith,Liberty,Preogress,B,Select the antonym.
329,1.1,Antonym,Culpable,Defendable,Blameless,Careless,Irresponsible,B,Select the antonym.
330,1.1,Antonym,Facilitate,Help,Propagate,Hinder,Reject,C,Select the antonym.
331,1.1,Antonym,Commend,Finish,Recommend,Criticise,Request,C,Select the antonym.
332,1.1,Antonym,Conformity,Deviation,Dilution,Distraction,Diversion,A,Select the antonym.
333,1.1,Antonym,Affirm,Refuse,Negate,Neglect,Avoid,B,Select the antonym.
334,1.1,Antonym,Autonomy,Slavery,Subordination,Dependence,Submissiveness,B,Select the antonym.
335,1.1,Antonym,Omit,Exclude,Include,Undertake,Add,B,Select the antonym.
336,1.1,Antonym,Integration,Unity,Synthesis,Linking,Fragmentation,D,Select the antonym.
337,1.1,Antonym,Miniature,Large,Small,Heavy,Least,A,Select the antonym.
338,1.1,Antonym,Exhausts,Tires,Empties,Invigorates,Drains,C,Select the antonym.
339,1.1,Antonym,Distant,Far,Close,Imminent,Along,B,Select the antonym.
340,1.1,Antonym,Transparent,Clear,Ambiguity,Opaque,Crystal,C,Select the antonym.
341,1.1,Antonym,Encountered,Avoided,Enriched,Faced,Overcome,A,Select the antonym.
342,1.1,Antonym,Handy,Cumbersome,Handful,Unwieldy,Heavy,D,Select the antonym.
343,1.1,Antonym,Elegance,Pride,Beauty,Coarseness,Vulgarity,D,Select the antonym.
344,1.1,Antonym,Capricious,Firm,Fickle,Indefinite,Defiant,A,Select the antonym.
345,1.1,Antonym,Parochial,Narrow,International,Global,World wide,C,Select the antonym.
346,1.1,Antonym,Fallible,Unerring,Reliable,Falsehood,Trustful,A,Select the antonym.
347,1.1,Antonym,Impertinent,Arrogane,Appropriate,Respectful,Modest,B,Select the antonym.
348,1.1,Antonym,Rough,Refined,Charming,Smooth,Polite,C,Select the antonym.
349,1.1,Antonym,Ratification,Disapproval,Disagreeable,Denial,Polite,A,Select the antonym.
350,1.1,Antonym,Animosty,Love,Lust,Luck,Loss,A,Select the antonym.
351,1.1,Antonym,Altercation,Explanation,Challenge,Compromise,Opposition,C,Select the antonym.
352,1.1,Antonym,Coax,Dull,Dissuade,Active,Speed,B,Select the antonym.
353,1.1,Antonym,Erudite,Educated,Unscholarly,Scholarly,Possessive,B,Select the antonym.
354,1.1,Antonym,Affluent,High,Poor,Rare,Fluent,B,Select the antonym.
355,1.1,Antonym,Concurrent,Subsequent,Consequent,Resultant,Recent,A,Select the antonym.
356,1.1,Antonym,Abhor,Support,Save,Lighten,Love,D,Select the antonym.
357,1.1,Antonym,Celestial,Mortal,Earthly,Natural,Physical,B,Select the antonym.
358,1.1,Antonym,Hegemony,Subjection,Slavery,Subordination,Servility,C,Select the antonym.
359,1.1,Antonym,Hapless,Cheerful,Smiling,Happy,Fortunate,D,Select the antonym.
360,1.1,Antonym,Conciliation,Dispute,Irritation,Separation,Confrontation,D,Select the antonym.
361,1.1,Antonym,Myth,Truth,Fact,Falsehood,Story,B,Select the antonym.
362,1.1,Antonym,Reluctantly,Pleasingly,Willingly,Satisfactorily,Happily,B,Select the antonym.
363,1.1,Antonym,Mutilate,Instruct,Induct,Conduct,Mend,D,Select the antonym.
364,1.1,Antonym,Lament,Rejoice,Rejuvenate,Complain,Cry,A,Select the antonym.
365,1.1,Antonym,Validate,Disprove,Authenticate,Ingueine,Legalise,A,Select the antonym.
366,1.1,Antonym,Segregate,Join,Unite,Separate,Aggregate,B,Select the antonym.
367,1.1,Antonym,Flamboyant,Quiet,Excited,Disturbed,Distressed,A,Select the antonym.
368,1.1,Antonym,Eminent,Prominent,Elite,Scholarly,Ordinary,D,Select the antonym.
369,1.1,Antonym,Economical,Expensive,Lucrative,Extravagant,Stingy,C,Select the antonym.
370,1.1,Antonym,Abandon,Save,Conserve,Cure,Reform,B,Select the antonym.
371,1.1,Antonym,Retrospection,Introspection,Deliberation,Anticipation,Gregariousness,C,Select the antonym.
372,1.1,Antonym,Assuage,Wane,Believe,Worsen,Presume,C,Select the antonym.
373,1.1,Antonym,Garish,Dull,Insignificant,Drab,Insipid,A,Select the antonym.
374,1.1,Antonym,Apprehensive,Confident,Inconsiderate,Hopeful,Inattentive,A,Select the antonym.
375,1.1,Antonym,Ostracise,Amuse,Welcome,Entertain,Host,B,Select the antonym.
376,1.1,Antonym,Dense,Scarce,Slim,Sparse,Lean,C,Select the antonym.
377,1.1,Antonym,Parsimonious,Prodigious,Selfless,Extravagant,Ostentations,C,Select the antonym.
378,1.1,Antonym,Fetter,Restore,Liberate,Exonerate,Distract,B,Select the antonym.
379,1.1,Antonym,Harmony,Strife,Annoyance,Cruelty,Mischief,A,Select the antonym.
