,cat_num,cat_name,Question,optA,optB,optC,optD,optE,correct
250,3.2,Preposition,Find the error. (Preposition),Children should always,listen the advice of their elders,and well wishers.,No error,Noopt,B
251,3.2,Preposition,Find the error. (Preposition),He will not,listen,what you say.,No error,Noopt,B
252,3.2,Preposition,Find the error. (Preposition),Nobody denies,that my ideas,are different than yours.,No error,Noopt,C
253,3.2,Preposition,Find the error. (Preposition),It was I who was responsible of,making all the arrangements for the,successful completion of his studies.,No error,Noopt,A
254,3.2,Preposition,Find the error. (Preposition),She was in the courtyard,when the burglars,entered into her house.,No error,Noopt,C
255,3.2,Preposition,Find the error. (Preposition),Our teacher,emphasised on,the use of correct grammar.,No error,Noopt,B
256,3.2,Preposition,Find the error. (Preposition),On the time,of the opening ceremony of the theatre,a large crowd had assembled.,No error,Noopt,A
257,3.2,Preposition,Find the error. (Preposition),While they were returning,"from school,",a stalker attacked on them with a knife.,No error,Noopt,C
258,3.2,Preposition,Find the error. (Preposition),The decline of his moral values,has caused a lot,of pain to his parents.,No error,Noopt,A
259,3.2,Preposition,Find the error. (Preposition),Rekha has a great,enmity for her,brother’s friend.,No error,Noopt,B
260,3.2,Preposition,Find the error. (Preposition),He threw the bucket,into the river,and returned home without any water.,No error,Noopt,B
261,3.2,Preposition,Find the error. (Preposition),There appears,to be very little,understanding among the two brothers.,No error,Noopt,C
262,3.2,Preposition,Find the error. (Preposition),She was,angry on me because I,had not invited her to party.,No error,Noopt,B
263,3.2,Preposition,Find the error. (Preposition),He got a prestigious job though,he was not worthy,for it.,No error,Noopt,C
264,3.2,Preposition,Find the error. (Preposition),He described about,the incident,in a very interesting way.,No error,Noopt,A
265,3.2,Preposition,Find the error. (Preposition),My father,deals,with garments.,No error,Noopt,C
266,3.2,Preposition,Find the error. (Preposition),I cannot,deal from,those unruly students.,No error,Noopt,B
267,3.2,Preposition,Find the error. (Preposition),Despite of,working hard,he failed.,No error,Noopt,A
268,3.2,Preposition,Find the error. (Preposition),Ashok,married with,Rekha last month.,No error,Noopt,B
269,3.2,Preposition,Find the error. (Preposition),He walked,ten miles,by foot.,No error,Noopt,C
270,3.2,Preposition,Find the error. (Preposition),He is good,in mathematics,but his friend isn’t.,No error,Noopt,B
271,3.2,Preposition,Find the error. (Preposition),Those who are in power,have to be sensitive of,the sufferings of the poor.,No error,Noopt,B
272,3.2,Preposition,Find the error. (Preposition),Which newspaper,do you,subscribe for?,No error,Noopt,C
273,3.2,Preposition,Find the error. (Preposition),We thought that the train,would be late but,it arrived exactly in time.,No error,Noopt,C
274,3.2,Preposition,Find the error. (Preposition),"Despite of repeated warnings,","he touched a live electric wire,",and was electrocuted.,No error,Noopt,A
275,3.2,Preposition,Find the error. (Preposition),It is my pleasure,to congratulate you for your success,in the Civil Services Examination.,No error,Noopt,A
276,3.2,Preposition,Find the error. (Preposition),I will avail,myself with,this golden opportunity.,No error,Noopt,B
277,3.2,Preposition,Find the error. (Preposition),It is half,past two,in my watch.,No error,Noopt,C
278,3.2,Preposition,Find the error. (Preposition),She can,cope up with any difficult situation,as she is braveheart.,No error,Noopt,B
279,3.2,Preposition,Find the error. (Preposition),Tanny took me to a hotel,and ordered for,two cups of coffee,which the waiter brought in no time.,No error,B
280,3.2,Preposition,Find the error. (Preposition),The students complained,to the principal against,the warden and about the,poor management of the hostel.,No error,C
281,3.2,Preposition,Find the error. (Preposition),Without considering,for a moment he,entrusted me in,all the important work.,No error,C
282,3.2,Preposition,Find the error. (Preposition),Somebody reported to me,that Suman had fallen in,the well and nobody had,tried to save him.,No error,B
283,3.2,Preposition,Find the error. (Preposition),There are certain animals,that can live without,any effort both,in water and land.,No error,D
284,3.2,Preposition,Find the error. (Preposition),He always insists,that he prefers,to go home,to stay anywhere at night.,No error,D
285,3.2,Preposition,Find the error. (Preposition),Glimpses to,the religious side of his,nature appear in,the majority of his plays.,No error,A
286,3.2,Preposition,Find the error. (Preposition),Hardly had we settled down,for the night’s rest when,we were startled,by the loud noise being made outside the house.,No error,D
287,3.2,Preposition,Find the error. (Preposition),There appears,to be very little,liasion among,the two wings of the party.,No error,C
288,3.2,Preposition,Find the error. (Preposition),Sedimentary rocks,largely comprised of,minutes fragments derived from,the disintegration of existing rock.,No error,B
289,3.2,Preposition,Find the error. (Preposition),Numerous people in India,are dying from hunger,but the Government seems,to be ignorant of this fact.,No error,B
290,3.2,Preposition,Find the error. (Preposition),The man who,was blind with the right,eye was a,notorious criminal of this area.,No error,B
291,3.2,Preposition,Find the error. (Preposition),Some persons,get jobs even if,they are not worthy,for them.,No error,D
292,3.2,Preposition,Find the error. (Preposition),The poet describes about,the beauty of a landscape,in a very,attractive way.,No error,A
293,3.2,Preposition,Find the error. (Preposition),During his tour,to the north he visited,not only to Delhi,but also Agra.,No error,C
294,3.2,Preposition,Find the error. (Preposition),This book deals,in the burning problems,our country is facing,at present.,No error,B
295,3.2,Preposition,Find the error. (Preposition),The debacle of the party,admits no other explanation,than its,poor performance.,No error,B
296,3.2,Preposition,Find the error. (Preposition),In spite of being very,"busy at domestic work,",she saves time,to the visitors.,No error,D
297,3.2,Preposition,Find the error. (Preposition),My father has the reputation for,being the sort of,manager who is at least willing to listen to,anyone who wants to raise a point.,No error,A
298,3.2,Preposition,Find the error. (Preposition),Despite of the best efforts,made by the Government,the condition of the country is,going from bad to worse.,No error,A
299,3.2,Preposition,Find the error. (Preposition),When he was,under house arrest,he was debarred to send,a letter even to his wife.,No error,C
300,3.2,Preposition,Find the error. (Preposition),We may have to await for,a new political order to restructure,our economy by adopting a modal of,development closer to our needs.,No error,A
301,3.2,Preposition,Find the error. (Preposition),Governments should refrain,to associate themselves with anything,that tends to affect the,secular character of our state.,No error,B
302,3.2,Preposition,Find the error. (Preposition),It was apparent for,everyone present that if,the patient did not receive medical,"attention fast, he would die.",No error,A
303,3.2,Preposition,Find the error. (Preposition),She looked quite,different from,the photograph,I had of her.,No error,E
304,3.2,Preposition,Find the error. (Preposition),Nobody can deny,that Gandhi’s ideas,are differented than,Lenin’s.,No error,C
305,3.2,Preposition,Find the error. (Preposition),He was very much engaged,in his work when the thieves,entered into his house,and took away a lot of things.,No error,C
306,3.2,Preposition,Find the error. (Preposition),While she was returning,"from college,",a ruffian attacked,on her with a dagger.,No error,D
307,3.2,Preposition,Find the error. (Preposition),The decline of his moral,was caused by a lot,of factors that were,once fascinating to him.,No error,A
308,3.2,Preposition,Find the error. (Preposition),Two of my intimate friends,called on me,on yesterday when I was,away from home.,No error,C
309,3.2,Preposition,Find the error. (Preposition),The plan was to go for,the cinema but,owing to certain hindrances,it failed.,No error,A
310,3.2,Preposition,Find the error. (Preposition),The angry boatman,threw the cracked oar,into the river,and returned home.,No error,C
311,3.2,Preposition,Find the error. (Preposition),My friends proposed me,that we should go to,the movies and then have,dinner at a hotel.,No error,A
312,3.2,Preposition,Find the error. (Preposition),She became able,to free herself,with her debts by,working day and night.,No error,C
313,3.2,Preposition,Find the error. (Preposition),My brother said that,he preferred the white,shirt than the black one,which I usually wore.,No error,C
314,3.2,Preposition,Find the error. (Preposition),Found guilty,"on murder, the accused",men were sentenced,to life imprisonment.,No error,B
315,3.2,Preposition,Find the error. (Preposition),Today he revealed,the fact that he was,angry on me because I,had not helped him.,No error,C
316,3.2,Preposition,Find the error. (Preposition),He looked upon me,level eyed for a,few moments before he,started speaking.,No error,A
317,3.2,Preposition,Find the error. (Preposition),The girl said,that she preferred,the blue gown than,the black one.,No error,C
318,3.2,Preposition,Find the error. (Preposition),The smuglar yielded,for the temptation,and fell into the police trap from,which escape was impossible.,No error,B
319,3.2,Preposition,Find the error. (Preposition),"Rakesh Sharma, the Indian space","hero, is much sought",after by college students and,is invited for various function.,No error,D
320,3.2,Preposition,Find the error. (Preposition),His father is,sick but,he does not,look for him.,No error,D
321,3.2,Preposition,Find the error. (Preposition),I advised,him to consult with a doctor,but he refused,to do so.,No error,B
322,3.2,Preposition,Find the error. (Preposition),Ordinarily when in difficulty,Renu prefers keeping her counsel,rather than going about here and,there for advice.,No error,C
323,3.2,Preposition,Find the error. (Preposition),Those who are,suffering from diabetes,are advised to substitute,saccharine by sugar.,No error,D
324,3.2,Preposition,Find the error. (Preposition),The captain distributed,the sweets among our,friends who,had invited him.,No error,B
325,3.2,Preposition,Find the error. (Preposition),The bride said,that she would not,marry the man over,thirty-five.,No error,C
326,3.2,Preposition,Find the error. (Preposition),The invitation card,says that Alex,marries with,Martina next month.,No error,C
327,3.2,Preposition,Find the error. (Preposition),The constitution of India comprises of,"three wings-the legislature, the judiciary","and the executive, and each is",independent in its own way.,No error,A
328,3.2,Preposition,Find the error. (Preposition),The council does,not hold itself responsible,for the loss of damage,to any article.,No error,C
