sl.no,correct,QuestionLink,direction,concepts,explanation,section_type,optA,optB,optC,optD,category,usedFor,lang,source,name
4,3,https://i.imgur.com/KWOdSTQ.png,,18,https://i.imgur.com/IMi2PHQ.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
5,1,https://i.imgur.com/p7sTklH.png,,20,https://i.imgur.com/02sXoi6.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
6,3,https://i.imgur.com/6sFo2kG.png,,6,https://i.imgur.com/ijm9s2t.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
7,2,https://i.imgur.com/3cCdyCg.png,,"4,18",https://i.imgur.com/kmsVGM9.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
8,1,https://i.imgur.com/Ej0Rtew.png,,"6,18",https://i.imgur.com/g6FVqkL.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
9,2,https://i.imgur.com/Gx4uoGg.png,,"6,27",https://i.imgur.com/6cgOY1g.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
10,3,https://i.imgur.com/LEoFer0.png,,6,https://i.imgur.com/uRDz2cI.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
11,2,https://i.imgur.com/YzNvaMb.png,,18,https://i.imgur.com/ngJohKc.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
12,1,https://i.imgur.com/2Yve4ad.png,,18,https://i.imgur.com/miaK8mA.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
13,2,https://i.imgur.com/bp0cpzr.png,,49,https://i.imgur.com/mDUZDdB.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
14,4,https://i.imgur.com/biwFbIP.png,,"6,18",https://i.imgur.com/3TtAxmj.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
15,4,https://i.imgur.com/OlAiZb5.png,,19,https://i.imgur.com/nez6dRM.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
16,2,https://i.imgur.com/oNNupXl.png,,6,https://i.imgur.com/eoVZksP.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
17,4,https://i.imgur.com/R1j3aQK.png,,27,https://i.imgur.com/4orHOR4.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
18,4,https://i.imgur.com/hxJB403.png,,"6,18",https://i.imgur.com/VuZg3YU.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
19,1,https://i.imgur.com/nTK1tnH.png,,6,https://i.imgur.com/BOzmjXu.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
20,1,https://i.imgur.com/mpRgnp4.png,,27,https://i.imgur.com/Q8HCzee.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
21,2,https://i.imgur.com/8anKhaw.png,,6,https://i.imgur.com/NlbASTG.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
22,3,https://i.imgur.com/36DFTQJ.png,,18,https://i.imgur.com/mEp3gxi.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
23,3,https://i.imgur.com/g991zQ9.png,,18,https://i.imgur.com/8Jqoeik.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
24,3,https://i.imgur.com/KLfIRvq.png,,6,https://i.imgur.com/vcxRKc2.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
25,3,https://i.imgur.com/H3w7SmL.png,,6,https://i.imgur.com/y2j5zxQ.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
26,4,https://i.imgur.com/TZeKN3A.png,,49,https://i.imgur.com/8eIlcUm.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
27,1,https://i.imgur.com/gpMIVSi.png,,18,https://i.imgur.com/asG5lRN.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
28,1,https://i.imgur.com/jTvOj9R.png,,"6,18",https://i.imgur.com/pPP8Gbn.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
29,2,https://i.imgur.com/8JD6Ok3.png,,49,https://i.imgur.com/8Nb8stf.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
30,3,https://i.imgur.com/9uZ8K4i.png,,"6,27",https://i.imgur.com/UuyyAGc.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
31,4,https://i.imgur.com/KzoU9YK.png,,18,https://i.imgur.com/fSfslOR.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
32,4,https://i.imgur.com/Fadok3n.png,,"28,29",https://i.imgur.com/mXBW8Tk.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
33,1,https://i.imgur.com/cY9blOM.png,,"2,6",https://i.imgur.com/sNubvmg.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
34,1,https://i.imgur.com/J6gyRef.png,,11,https://i.imgur.com/vfdIBjS.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
35,1,https://i.imgur.com/jekEvUP.png,,"2,6,8",https://i.imgur.com/snWsfPZ.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
36,4,https://i.imgur.com/GZobYIv.png,,30,https://i.imgur.com/QnNa0wv.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
38,1,https://i.imgur.com/AAPx9AJ.png,,49,https://i.imgur.com/mDqoEJI.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
39,4,https://i.imgur.com/HXqAjkx.png,,"18,49",https://i.imgur.com/bmD7CSB.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
40,2,https://i.imgur.com/l915Tik.png,,18,https://i.imgur.com/huwbArz.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
41,3,https://i.imgur.com/HnHGrqw.png,,"6,18",https://i.imgur.com/YFHsuxv.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
42,1,https://i.imgur.com/nVjo0GD.png,,"2,27",https://i.imgur.com/JV3cohw.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
43,4,https://i.imgur.com/2ssgDzs.png,,Through options,https://i.imgur.com/pgPMVUQ.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
44,3,https://i.imgur.com/bSIIw0r.png,,49,https://i.imgur.com/yP5Kfuf.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
46,1,https://i.imgur.com/SXCu4zG.png,,2,https://i.imgur.com/piZ0EtG.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
47,2,https://i.imgur.com/NWN8kVC.png,,6,https://i.imgur.com/LV0kBIR.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
48,2,https://i.imgur.com/lm0Xbls.png,,20,https://i.imgur.com/w5BPoQj.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
49,1,https://i.imgur.com/dHYDrYR.png,,18,https://i.imgur.com/VQT4I6r.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
50,2,https://i.imgur.com/3tNFVkI.png,,49,https://i.imgur.com/4KLbraA.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
51,1,https://i.imgur.com/d7FFyof.png,,6,https://i.imgur.com/hGBZyGk.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
52,3,https://i.imgur.com/jvRI41u.png,,49,https://i.imgur.com/wc5WkBS.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
53,2,https://i.imgur.com/9CnsCIg.png,,"6,18",https://i.imgur.com/Lqo5hCA.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
54,2,https://i.imgur.com/kf6mUUR.png,,"6,18",https://i.imgur.com/8j6UjoR.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
55,1,https://i.imgur.com/kqBDxme.png,,20,https://i.imgur.com/GhtnsxD.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
56,4,https://i.imgur.com/03VJ9NA.png,,27,https://i.imgur.com/B7Dg4MU.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
57,1,https://i.imgur.com/M0ArGJZ.png,,11,https://i.imgur.com/BohOazH.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
58,1,https://i.imgur.com/FUG2c9v.png,,49,https://i.imgur.com/YnrRam4.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
59,4,https://i.imgur.com/nR5FH4L.png,,11,https://i.imgur.com/2v1bnI1.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
60,1,https://i.imgur.com/A3N95Ye.png,,20,https://i.imgur.com/DZtg2QV.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
61,1,https://i.imgur.com/uWfLQSu.png,,"2,6,27",https://i.imgur.com/L0DJCLL.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
62,3,https://i.imgur.com/6BlUTuC.png,,"6,49",https://i.imgur.com/ExXpqHF.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
63,3,https://i.imgur.com/AWO557B.png,,7,https://i.imgur.com/sdHIGgy.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
64,3,https://i.imgur.com/2QtUQ2i.png,,"6,7",https://i.imgur.com/bGVrus4.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
65,1,https://i.imgur.com/KDDstzD.png,,2,https://i.imgur.com/7p0tiq0.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
66,4,https://i.imgur.com/ohx6ZbY.png,,11,https://i.imgur.com/ErkL7Di.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
67,2,https://i.imgur.com/tRJoaZX.png,,11,https://i.imgur.com/DnsiSJS.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
68,4,https://i.imgur.com/UxZgOZN.png,,11,https://i.imgur.com/Vne5o1g.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
69,4,https://i.imgur.com/n8JmjhO.png,,"6,18",https://i.imgur.com/44Rh9Dl.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
70,4,https://i.imgur.com/i8HePpN.png,,11,https://i.imgur.com/LtnJBlG.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
71,1,https://i.imgur.com/l8Xzgpq.png,,49,https://i.imgur.com/0EYLu6W.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
72,2,https://i.imgur.com/9dHlO5S.png,,18,https://i.imgur.com/QiQhgHM.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
73,4,https://i.imgur.com/29JYyxJ.png,,"6,27",https://i.imgur.com/6pCYqqP.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
74,2,https://i.imgur.com/qIfGhpy.png,,"6,18",https://i.imgur.com/RPrPCyr.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
75,4,https://i.imgur.com/SSbGVw1.png,,49,https://i.imgur.com/2UKjIVq.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
76,2,https://i.imgur.com/iNMj1p7.png,,"27,49",https://i.imgur.com/kpTVGVH.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
77,2,https://i.imgur.com/5vjBtnD.png,,19,https://i.imgur.com/i6XSaMu.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
78,2,https://i.imgur.com/QrxIXyI.png,,49,https://i.imgur.com/3bGvNGS.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
79,3,https://i.imgur.com/SnegPq2.png,,49,https://i.imgur.com/tB28nup.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
80,3,https://i.imgur.com/0Rvc5aJ.png,,11,https://i.imgur.com/i0CnjOy.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
81,2,https://i.imgur.com/OEOoQ3e.png,,"6,27",https://i.imgur.com/5hNExdh.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
82,1,https://i.imgur.com/ioqelFG.png,,49,https://i.imgur.com/Jyg1FtW.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
83,2,https://i.imgur.com/Y6gdSn4.png,,19,https://i.imgur.com/6UU5CL4.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
84,4,https://i.imgur.com/7w0aKG7.png,,19,https://i.imgur.com/dwjIeNR.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
85,3,https://i.imgur.com/i4dL19s.png,,20,https://i.imgur.com/hQ3tuYW.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
86,1,https://i.imgur.com/7iBCsYo.png,,13,https://i.imgur.com/knXjoey.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
87,2,https://i.imgur.com/X222eJ3.png,,49,https://i.imgur.com/NTtzj6O.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
88,3,https://i.imgur.com/6wLXfv5.png,,10,https://i.imgur.com/mUqHvAE.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
89,4,https://i.imgur.com/Hk0pVYC.png,,2,https://i.imgur.com/v7YRpyd.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
90,2,https://i.imgur.com/8qhtQII.png,,27,https://i.imgur.com/XR4DG1u.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
91,1,https://i.imgur.com/Cuwtiqa.png,,"6,27",https://i.imgur.com/Rz8EHZz.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
92,4,https://i.imgur.com/05bH2WS.png,,18,https://i.imgur.com/VCfrRvR.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
93,2,https://i.imgur.com/Bp9hTO7.png,,6,https://i.imgur.com/sfB5hPn.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
94,4,https://i.imgur.com/NyvOYyq.png,,20,https://i.imgur.com/H0yy7Cl.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
95,4,https://i.imgur.com/T0cKCZ7.png,,49,https://i.imgur.com/MdNFcod.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
96,2,https://i.imgur.com/SzVrR6T.png,,49,https://i.imgur.com/Fskhviu.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
97,2,https://i.imgur.com/9hUzDz8.png,,29,https://i.imgur.com/gBo4fZx.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
98,3,https://i.imgur.com/3LoiO0M.png,,18,https://i.imgur.com/nLJsXYx.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
99,3,https://i.imgur.com/Z6sVy2j.png,,18,https://i.imgur.com/1jZ6Jay.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
100,4,https://i.imgur.com/HVe9C8B.png,,"6,11",https://i.imgur.com/LeZJVxF.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
101,1,https://i.imgur.com/MlDyZ6a.png,,20,https://i.imgur.com/uPzalBE.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
104,1,https://i.imgur.com/XxWchlf.png,,6,https://i.imgur.com/jLBUAVM.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
105,4,https://i.imgur.com/i21yX2L.png,,15,https://i.imgur.com/mPgQapL.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
106,3,https://i.imgur.com/bYcNaCW.png,,49,https://i.imgur.com/nXX0akV.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
107,3,https://i.imgur.com/ooY9xSw.png,,19,https://i.imgur.com/scPZkTd.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
108,3,https://i.imgur.com/65yFEXz.png,,49,https://i.imgur.com/6mOZzfX.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
109,2,https://i.imgur.com/r01Ls4C.png,,49,https://i.imgur.com/bzxQM08.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
110,1,https://i.imgur.com/wCUqZyd.png,,18,https://i.imgur.com/61tkurT.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
111,1,https://i.imgur.com/J3H4XL3.png,,"6,18",https://i.imgur.com/vRCZaO4.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
112,4,https://i.imgur.com/2tjz0rH.png,,18,https://i.imgur.com/RyjehT4.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
113,3,https://i.imgur.com/BVLhQfQ.png,,"6,2",https://i.imgur.com/sqEOYci.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
114,4,https://i.imgur.com/aBcoqgD.png,,"6,7",https://i.imgur.com/wquy6yb.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
115,3,https://i.imgur.com/sJ3eucd.png,,"18,49",https://i.imgur.com/dFHW6wv.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
116,4,https://i.imgur.com/OszVO1a.png,,49,https://i.imgur.com/3DjwOBu.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
117,2,https://i.imgur.com/ByUHWvQ.png,,6,https://i.imgur.com/iLqvzuV.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
118,3,https://i.imgur.com/oZ7aiP4.png,,"2,27",https://i.imgur.com/pm1lGNl.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
119,1,https://i.imgur.com/6OHPN2e.png,,20,https://i.imgur.com/gRNOa7D.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
120,1,https://i.imgur.com/qCl1cSm.png,,18,https://i.imgur.com/WrdXuUY.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
121,2,https://i.imgur.com/pjrwnqb.png,,"6,7",https://i.imgur.com/s9COwWf.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
122,3,https://i.imgur.com/5TlXNBK.png,,20,https://i.imgur.com/wmHHCOk.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
123,3,https://i.imgur.com/9Sjlh78.png,,28,https://i.imgur.com/zAxJ3aq.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
124,2,https://i.imgur.com/bVEGouG.png,,6,https://i.imgur.com/x2QpYvc.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
125,2,https://i.imgur.com/XL6K2Nm.png,,18,https://i.imgur.com/iH5yp8i.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
126,2,https://i.imgur.com/IsHxbRo.png,,2,https://i.imgur.com/vSEabJa.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
127,4,https://i.imgur.com/ZxhgIdP.png,,"6,18",https://i.imgur.com/y5X8eyY.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
1,2,https://i.imgur.com/x0oUjBp.png,,"29,30",https://i.imgur.com/CPqyXJR.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
2,4,https://i.imgur.com/cOHkR0Q.png,,17(2),https://i.imgur.com/Q8sRyRy.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
3,4,https://i.imgur.com/owPaX60.png,,30,https://i.imgur.com/INvaolt.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
4,4,https://i.imgur.com/deddaS5.png,,17(2),https://i.imgur.com/M04dlT5.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
5,2,https://i.imgur.com/fyA5cbd.png,,"30,31",https://i.imgur.com/ecjMuAo.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
6,2,https://i.imgur.com/Nd61IBK.png,,30,https://i.imgur.com/Ymib1PO.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
7,1,https://i.imgur.com/jC0Lfek.png,,17(3),https://i.imgur.com/7QtLEpc.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
8,4,https://i.imgur.com/pXkZ41Q.png,,32,https://i.imgur.com/aMhGAng.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
10,1,https://i.imgur.com/nk2CW0Z.png,,"30,33",https://i.imgur.com/y4fZKYZ.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
11,2,https://i.imgur.com/8krJ7AA.png,,14,https://i.imgur.com/FR1rNkL.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
12,4,https://i.imgur.com/2lBxoSH.png,,"30,35",https://i.imgur.com/NWUlLPq.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
13,2,https://i.imgur.com/aLZ2yDE.png,,49,https://i.imgur.com/aBcGKKR.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
14,4,https://i.imgur.com/TJXYRDi.png,,34,https://i.imgur.com/vfR0mBs.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
15,3,https://i.imgur.com/2WeLQWf.png,,"29,30",https://i.imgur.com/UaZMFkZ.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
16,3,https://i.imgur.com/Xz5BYV7.png,,35,https://i.imgur.com/wdz9WlN.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
17,2,https://i.imgur.com/SfpSwdd.png,,49,https://i.imgur.com/yK1FVVD.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
18,1,https://i.imgur.com/YtdACIi.png,,14,https://i.imgur.com/RCh6WLs.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
19,3,https://i.imgur.com/AKo0FeJ.png,,14,https://i.imgur.com/ityxaU7.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
20,1,https://i.imgur.com/Z2YZNCl.png,,30,https://i.imgur.com/8egykbY.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
21,1,https://i.imgur.com/ERZOklz.png,,"29,30",https://i.imgur.com/FDklu1b.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
23,3,https://i.imgur.com/xAU0SdP.png,,49,https://i.imgur.com/mb2J5SQ.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
24,3,https://i.imgur.com/POvEOov.png,,"29,30",https://i.imgur.com/0cnlsfc.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
25,4,https://i.imgur.com/dD5KeaH.png,,36,https://i.imgur.com/bAX7Sch.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
26,1,https://i.imgur.com/YOGgT0b.png,,30,https://i.imgur.com/QLlMSUl.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
27,1,https://i.imgur.com/4z69w4i.png,,Through options,https://i.imgur.com/vzgS8lP.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
28,1,https://i.imgur.com/kzUyiqP.png,,37,https://i.imgur.com/iUJ7L2K.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
29,2,https://i.imgur.com/wU3leK8.png,,38,https://i.imgur.com/gH2H24V.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
30,4,https://i.imgur.com/pifsLY5.png,,37,https://i.imgur.com/bnEI6no.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
31,2,https://i.imgur.com/pQjUg5s.png,,Through options,https://i.imgur.com/k6wyZ4y.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
1,4,https://i.imgur.com/sh7Ouz3.png,,49,https://i.imgur.com/aZuG6B5.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
2,4,https://i.imgur.com/aue96J9.png,,39,https://i.imgur.com/aIbd3fV.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
3,4,https://i.imgur.com/fAbGMtc.png,,"2,27",https://i.imgur.com/WpUDCr9.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
4,1,https://i.imgur.com/q9Vz6GB.png,,40,https://i.imgur.com/JLiILvu.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
5,1,https://i.imgur.com/Bn2aW3n.png,,through options,https://i.imgur.com/MLHq8kn.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
6,4,https://i.imgur.com/9ACWT97.png,,21,https://i.imgur.com/i0rOhBO.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
7,3,https://i.imgur.com/95eRbRX.png,,49,https://i.imgur.com/zkAiEUd.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
8,2,https://i.imgur.com/PeZ9VEr.png,,"2,27",https://i.imgur.com/gHDRdnf.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
9,2,https://i.imgur.com/Ex3mOvd.png,,28,https://i.imgur.com/aTmZsnw.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
10,4,https://i.imgur.com/Mu6BFiq.png,,49,https://i.imgur.com/LYDcztA.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
11,4,https://i.imgur.com/AD3Gj39.png,,34,https://i.imgur.com/BRfkgLF.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
12,1,https://i.imgur.com/5PGlQuo.png,,49,https://i.imgur.com/aPSLh2H.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
13,1,https://i.imgur.com/zoXNHxt.png,,"28,29",https://i.imgur.com/0TwRwZ4.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
14,4,https://i.imgur.com/Qp1qJEq.png,,49,https://i.imgur.com/zfPwgvQ.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
16,1,https://i.imgur.com/cXeGYZZ.png,,41,https://i.imgur.com/LBzwycA.png,Maths,A,B,C,D,32.1,ssc,Bi,Kiran Maths,Algebra
