sl.no,correct,QuestionLink,direction,concepts,explanation,section_type,optA,optB,optC,optD,category,usedFor,lang,source,name
3,3,https://i.imgur.com/syYRLUR.png,,2,https://i.imgur.com/5QdK5wx.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
4,2,https://i.imgur.com/piYAZDi.png,,2,https://i.imgur.com/mcGFzM9.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
5,3,https://i.imgur.com/JFIiKb3.png,,2,https://i.imgur.com/faZU3rI.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
6,3,https://i.imgur.com/vyfcTaC.png,,2,https://i.imgur.com/BHsbs7z.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
7,2,https://i.imgur.com/jX9p8qj.png,,2,https://i.imgur.com/WGs4bLu.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
1,1,https://i.imgur.com/CiVscJ4.png,,1,https://i.imgur.com/iyAIJay.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
2,4,https://i.imgur.com/Kaxd6Cv.png,,1,https://i.imgur.com/5nAWvfP.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
3,1,https://i.imgur.com/ckCxBzQ.png,,2,https://i.imgur.com/lPgW800.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
4,4,https://i.imgur.com/9FsSjZx.png,,2,https://i.imgur.com/nkDhSNJ.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
6,4,https://i.imgur.com/t284ADQ.png,,2,https://i.imgur.com/lsNpbIv.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
7,2,https://i.imgur.com/oMB6ytQ.png,,"1, 2",https://i.imgur.com/OqPDjkG.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
8,4,https://i.imgur.com/gSEekfe.png,,2,https://i.imgur.com/k8X6tux.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
9,3,https://i.imgur.com/hlnfT09.png,,2,https://i.imgur.com/CBvTP8I.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
10,2,https://i.imgur.com/avhhipw.png,,2,https://i.imgur.com/EwFf6GZ.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
11,1,https://i.imgur.com/PBYyJAL.png,,2,https://i.imgur.com/Gg7m0PP.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
12,4,https://i.imgur.com/wGoQvjR.png,,1,https://i.imgur.com/ot5SFmc.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
13,1,https://i.imgur.com/nlgoV2m.png,,1,https://i.imgur.com/7lDNJOg.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
14,3,https://i.imgur.com/iYahEgG.png,,1,https://i.imgur.com/HWY63uM.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
15,4,https://i.imgur.com/ypSGVbW.png,,"1, 2",https://i.imgur.com/GbQtmIF.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
16,2,https://i.imgur.com/UevN1jj.png,,1,https://i.imgur.com/N6ouyan.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
17,2,https://i.imgur.com/9Q4UeHu.png,,2,https://i.imgur.com/nZLpdBE.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
1,1,https://i.imgur.com/beiS0cd.png,,1,https://i.imgur.com/0knk7dV.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
2,3,https://i.imgur.com/ooWWZds.png,,"1, 2",https://i.imgur.com/D7dHVVP.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
3,1,https://i.imgur.com/5KdJlU0.png,,2,https://i.imgur.com/SYdPVzc.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
4,4,https://i.imgur.com/pzCZUEz.png,,1,https://i.imgur.com/SF4lrBl.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
5,3,https://i.imgur.com/wzMrigu.png,,2,https://i.imgur.com/O83eo6E.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
6,4,https://i.imgur.com/p9kvRHT.png,,1,https://i.imgur.com/M4PpWiP.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
7,3,https://i.imgur.com/RKQh8sk.png,,2,https://i.imgur.com/ny7CSca.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
8,2,https://i.imgur.com/tTBlW0j.png,,1,https://i.imgur.com/rAYR2ve.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
9,1,https://i.imgur.com/HLfaxZG.png,,"1, 2",https://i.imgur.com/x967uNv.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
10,3,https://i.imgur.com/VyX9IIu.png,,2,https://i.imgur.com/BCvQbpP.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
11,4,https://i.imgur.com/MVdWxcw.png,,2,https://i.imgur.com/sqXlmk9.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
12,3,https://i.imgur.com/BdXPsxy.png,,2,https://i.imgur.com/CRjSY2E.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
13,3,https://i.imgur.com/Fxs0N8g.png,,2,https://i.imgur.com/xeRl2Mc.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
14,3,https://i.imgur.com/Wi7Uf2v.png,,"1, 2",https://i.imgur.com/xPj3U4l.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
15,2,https://i.imgur.com/UQ3wvip.png,,2,https://i.imgur.com/p8grTTY.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
16,3,https://i.imgur.com/ddlMKFV.png,,2,https://i.imgur.com/dSuCKRa.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
17,1,https://i.imgur.com/ZIdQxPi.png,,"1, 2",https://i.imgur.com/ewIl3gM.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
18,3,https://i.imgur.com/XOfIa6k.png,,1,https://i.imgur.com/fPmERbJ.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
19,4,https://i.imgur.com/MIqHKaq.png,,"1, 2",https://i.imgur.com/IY0a9bm.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
20,3,https://i.imgur.com/j09PPZz.png,,1,https://i.imgur.com/CublYJP.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
21,1,https://i.imgur.com/mxlctQ0.png,,2,https://i.imgur.com/j9Qvsvi.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
22,1,https://i.imgur.com/O146ne3.png,,2,https://i.imgur.com/IwcjpVa.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
23,2,https://i.imgur.com/sIq69mC.png,,2,https://i.imgur.com/Yu880VX.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
24,2,https://i.imgur.com/aI2s5xB.png,,1,https://i.imgur.com/KNM31rF.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
25,1,https://i.imgur.com/9BBVB9x.png,,2,https://i.imgur.com/ZyTUPPp.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
26,4,https://i.imgur.com/to9hNDN.png,,2,https://i.imgur.com/IziQLzS.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
27,3,https://i.imgur.com/fMIDv5G.png,,1,https://i.imgur.com/dwkbnm4.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
28,1,https://i.imgur.com/6k0tCxu.png,,2,https://i.imgur.com/BZc8tyK.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
29,1,https://i.imgur.com/J0RcZBw.png,,2,https://i.imgur.com/0m9E0vd.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
30,3,https://i.imgur.com/7F70Qws.png,,2,https://i.imgur.com/IYWQSzS.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
31,3,https://i.imgur.com/mcyZ9Nu.png,,2,https://i.imgur.com/yQ0g0V7.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
32,2,https://i.imgur.com/b3TlMqC.png,,1,https://i.imgur.com/kgl1YrY.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
33,1,https://i.imgur.com/Fec7xx5.png,,1,https://i.imgur.com/Fts9P1q.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
34,3,https://i.imgur.com/ULIFRZS.png,,"1, 2",https://i.imgur.com/5tOOWai.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
35,3,https://i.imgur.com/rZOvRvd.png,,2,https://i.imgur.com/8utCrik.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
36,1,https://i.imgur.com/ekWyeJh.png,,2,https://i.imgur.com/Yo5xKmr.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
37,3,https://i.imgur.com/uGe5cjk.png,,2,https://i.imgur.com/bPqgOLP.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
38,1,https://i.imgur.com/zcjeoih.png,,1,https://i.imgur.com/gdlHYbI.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
39,1,https://i.imgur.com/YoBsc5S.png,,2,https://i.imgur.com/jnAMo3J.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
40,3,https://i.imgur.com/5fiAWwb.png,,"1, 2",https://i.imgur.com/QG7N3AM.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
41,4,https://i.imgur.com/pPrgU3U.png,,"1, 2",https://i.imgur.com/tKh1mTk.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
42,2,https://i.imgur.com/JKijyZH.png,,2,https://i.imgur.com/uIHxiCu.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
43,1,https://i.imgur.com/rIhaq0M.png,,2,https://i.imgur.com/WJUDal9.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
44,1,https://i.imgur.com/MhUcjr1.png,,1,https://i.imgur.com/qEqcviQ.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
45,1,https://i.imgur.com/Fudluya.png,,1,https://i.imgur.com/1DAZwxU.png,Maths,A,B,C,D,13.1,ssc,Bi,Kiran Maths,Ratio
