,QuestionLink,category,concepts,correct,direction,explanation,lang,name,optA,optB,optC,optD,optE,sectionType,sl.no,source,usedFor
75,https://s3.amazonaws.com/trialgeometry2/kiranmathsimpipque/1 (76).png,15.1,13,3,,https://s3.amazonaws.com/trialgeometry2/kiranmathsimpipsol/1 (76).png,Bi,Simplification,A,B,C,D,,Maths,7,Kiran Maths,ssc
76,https://s3.amazonaws.com/trialgeometry2/kiranmathsimpipque/1 (77).png,15.1,"2,15",3,,https://s3.amazonaws.com/trialgeometry2/kiranmathsimpipsol/1 (77).PNG,Bi,Simplification,A,B,C,D,,Maths,8,Kiran Maths,ssc
77,https://s3.amazonaws.com/trialgeometry2/kiranmathsimpipque/1 (78).png,15.1,16,2,,https://s3.amazonaws.com/trialgeometry2/kiranmathsimpipsol/1 (78).png,Bi,Simplification,A,B,C,D,,Maths,1,Kiran Maths,ssc
78,https://s3.amazonaws.com/trialgeometry2/kiranmathsimpipque/1 (79).png,15.1,12,4,,https://s3.amazonaws.com/trialgeometry2/kiranmathsimpipsol/1 (79).png,Bi,Simplification,A,B,C,D,,Maths,2,Kiran Maths,ssc
79,https://s3.amazonaws.com/trialgeometry2/kiranmathsimpipque/1 (80).png,15.1,13,4,,https://s3.amazonaws.com/trialgeometry2/kiranmathsimpipsol/1 (80).png,Bi,Simplification,A,B,C,D,,Maths,3,Kiran Maths,ssc
80,https://s3.amazonaws.com/trialgeometry2/kiranmathsimpipque/1 (81).png,15.1,13,1,,https://s3.amazonaws.com/trialgeometry2/kiranmathsimpipsol/1 (81).png,Bi,Simplification,A,B,C,D,,Maths,4,Kiran Maths,ssc
81,https://s3.amazonaws.com/trialgeometry2/kiranmathsimpipque/1 (82).png,15.1,"6,17",4,,https://s3.amazonaws.com/trialgeometry2/kiranmathsimpipsol/1 (82).png,Bi,Simplification,A,B,C,D,,Maths,5,Kiran Maths,ssc
82,https://s3.amazonaws.com/trialgeometry2/kiranmathsimpipque/2 (01).png,15.1,13,4,,https://s3.amazonaws.com/trialgeometry2/kiranmathsimpipsol/2 (01).png,Bi,Simplification,A,B,C,D,,Maths,1,Kiran Maths,ssc
83,https://s3.amazonaws.com/trialgeometry2/kiranmathsimpipque/2 (02).png,15.1,13,1,,https://s3.amazonaws.com/trialgeometry2/kiranmathsimpipsol/2 (02).png,Bi,Simplification,A,B,C,D,,Maths,2,Kiran Maths,ssc
84,https://s3.amazonaws.com/trialgeometry2/kiranmathsimpipque/2 (03).png,15.1,17,4,,https://s3.amazonaws.com/trialgeometry2/kiranmathsimpipsol/2 (03).png,Bi,Simplification,A,B,C,D,,Maths,3,Kiran Maths,ssc
85,https://s3.amazonaws.com/trialgeometry2/kiranmathsimpipque/2 (04).png,15.1,"13,15",2,,https://s3.amazonaws.com/trialgeometry2/kiranmathsimpipsol/2 (04).png,Bi,Simplification,A,B,C,D,,Maths,4,Kiran Maths,ssc
0,https://i.imgur.com/GrlizEM.png,19.1,1,3,,https://i.imgur.com/M6pzQOX.png,Bi,Time And Work,A,B,C,D,,Maths,1,Kiran Maths,ssc
1,https://i.imgur.com/Mr3Pihn.png,19.1,1,2,,https://i.imgur.com/UYME4ex.png,Bi,Time And Work,A,B,C,D,,Maths,2,Kiran Maths,ssc
2,https://i.imgur.com/nzOxi5y.png,19.1,1,1,,https://i.imgur.com/gYyAyVL.png,Bi,Time And Work,A,B,C,D,,Maths,3,Kiran Maths,ssc
3,https://i.imgur.com/aGmNBej.png,19.1,1,3,,https://i.imgur.com/6IXLcKt.png,Bi,Time And Work,A,B,C,D,,Maths,4,Kiran Maths,ssc
4,https://i.imgur.com/qza9H3f.png,19.1,1,2,,https://i.imgur.com/tAOr3TB.png,Bi,Time And Work,A,B,C,D,,Maths,5,Kiran Maths,ssc
5,https://i.imgur.com/c3C0rpl.png,19.1,1,2,,https://i.imgur.com/C2jfx61.png,Bi,Time And Work,A,B,C,D,,Maths,6,Kiran Maths,ssc
6,https://i.imgur.com/y3lTBc7.png,19.1,1,3,,https://i.imgur.com/omY0G0g.png,Bi,Time And Work,A,B,C,D,,Maths,7,Kiran Maths,ssc
7,https://i.imgur.com/Obe38Bv.png,19.1,1,4,,https://i.imgur.com/0LsDHQ6.png,Bi,Time And Work,A,B,C,D,,Maths,8,Kiran Maths,ssc
8,https://i.imgur.com/XzwfwFo.png,19.1,1,2,,https://i.imgur.com/sMw5MN9.png,Bi,Time And Work,A,B,C,D,,Maths,9,Kiran Maths,ssc
9,https://i.imgur.com/hN8Zp21.png,19.1,1,1,,https://i.imgur.com/ab3myjv.png,Bi,Time And Work,A,B,C,D,,Maths,10,Kiran Maths,ssc
10,https://i.imgur.com/UMeoAtS.png,19.1,1,4,,https://i.imgur.com/GbMdLFv.png,Bi,Time And Work,A,B,C,D,,Maths,11,Kiran Maths,ssc
11,https://i.imgur.com/8FvDEHR.png,19.1,1,2,,https://i.imgur.com/j8TrB88.png,Bi,Time And Work,A,B,C,D,,Maths,12,Kiran Maths,ssc
12,https://i.imgur.com/Cr1FbdR.png,19.1,1,1,,https://i.imgur.com/W8wO2Tt.png,Bi,Time And Work,A,B,C,D,,Maths,13,Kiran Maths,ssc
13,https://i.imgur.com/B4nCCBA.png,19.1,1,2,,https://i.imgur.com/KorWUBK.png,Bi,Time And Work,A,B,C,D,,Maths,14,Kiran Maths,ssc
14,https://i.imgur.com/ZrKQ9S5.png,19.1,1,3,,https://i.imgur.com/wakiTaj.png,Bi,Time And Work,A,B,C,D,,Maths,15,Kiran Maths,ssc
15,https://i.imgur.com/1U6m7h0.png,19.1,1,2,,https://i.imgur.com/Ol1RDFw.png,Bi,Time And Work,A,B,C,D,,Maths,16,Kiran Maths,ssc
16,https://i.imgur.com/5HCkiEv.png,19.1,1,3,,https://i.imgur.com/xlqgb3R.png,Bi,Time And Work,A,B,C,D,,Maths,18,Kiran Maths,ssc
17,https://i.imgur.com/RC2cagn.png,19.1,1,4,,https://i.imgur.com/LGWzuLI.png,Bi,Time And Work,A,B,C,D,,Maths,19,Kiran Maths,ssc
18,https://i.imgur.com/fD38TFj.png,19.1,1,3,,https://i.imgur.com/NQXIJvS.png,Bi,Time And Work,A,B,C,D,,Maths,20,Kiran Maths,ssc
19,https://i.imgur.com/RY52jk2.png,19.1,1,4,,https://i.imgur.com/6RhlMzk.png,Bi,Time And Work,A,B,C,D,,Maths,21,Kiran Maths,ssc
20,https://i.imgur.com/mjNdnDU.png,19.1,1,3,,https://i.imgur.com/GuIdSrH.png,Bi,Time And Work,A,B,C,D,,Maths,23,Kiran Maths,ssc
21,https://i.imgur.com/9cQL2bR.png,19.1,1,2,,https://i.imgur.com/OkksBaV.png,Bi,Time And Work,A,B,C,D,,Maths,24,Kiran Maths,ssc
22,https://i.imgur.com/JSmdx5J.png,19.1,1,4,,https://i.imgur.com/lCLo0ZK.png,Bi,Time And Work,A,B,C,D,,Maths,25,Kiran Maths,ssc
23,https://i.imgur.com/Ln2KTwo.png,19.1,1,1,,https://i.imgur.com/87VAsNf.png,Bi,Time And Work,A,B,C,D,,Maths,26,Kiran Maths,ssc
24,https://i.imgur.com/EzHuu4G.png,19.1,1,1,,https://i.imgur.com/NWKFEme.png,Bi,Time And Work,A,B,C,D,,Maths,27,Kiran Maths,ssc
25,https://i.imgur.com/pHNK1HG.png,19.1,1,3,,https://i.imgur.com/iiqChQ7.png,Bi,Time And Work,A,B,C,D,,Maths,28,Kiran Maths,ssc
26,https://i.imgur.com/V7jNzNV.png,19.1,1,3,,https://i.imgur.com/rwghlHs.png,Bi,Time And Work,A,B,C,D,,Maths,29,Kiran Maths,ssc
27,https://i.imgur.com/Jrlk02P.png,19.1,1,4,,https://i.imgur.com/NEaRWfa.png,Bi,Time And Work,A,B,C,D,,Maths,30,Kiran Maths,ssc
28,https://i.imgur.com/1VIgSVC.png,19.1,1,1,,https://i.imgur.com/3psVjqE.png,Bi,Time And Work,A,B,C,D,,Maths,31,Kiran Maths,ssc
29,https://i.imgur.com/7TMOojB.png,19.1,1,4,,https://i.imgur.com/DEJp2Fq.png,Bi,Time And Work,A,B,C,D,,Maths,32,Kiran Maths,ssc
30,https://i.imgur.com/3wk9wqJ.png,19.1,1,4,,https://i.imgur.com/8dXWyPV.png,Bi,Time And Work,A,B,C,D,,Maths,33,Kiran Maths,ssc
31,https://i.imgur.com/gthInGj.png,19.1,1,2,,https://i.imgur.com/6yj1tqV.png,Bi,Time And Work,A,B,C,D,,Maths,34,Kiran Maths,ssc
32,https://i.imgur.com/MJjEWCB.png,19.1,1,2,,https://i.imgur.com/HhgWahJ.png,Bi,Time And Work,A,B,C,D,,Maths,35,Kiran Maths,ssc
33,https://i.imgur.com/ZAhzIIb.png,19.1,1,4,,https://i.imgur.com/aEJRPCa.png,Bi,Time And Work,A,B,C,D,,Maths,36,Kiran Maths,ssc
34,https://i.imgur.com/Ps4Mh7q.png,19.1,1,2,,https://i.imgur.com/JIkE3q5.png,Bi,Time And Work,A,B,C,D,,Maths,37,Kiran Maths,ssc
35,https://i.imgur.com/NSH54yT.png,19.1,1,1,,https://i.imgur.com/IkWCEkF.png,Bi,Time And Work,A,B,C,D,,Maths,39,Kiran Maths,ssc
36,https://i.imgur.com/J1fQT8z.png,19.1,1,3,,https://i.imgur.com/p7qQMGD.png,Bi,Time And Work,A,B,C,D,,Maths,40,Kiran Maths,ssc
37,https://i.imgur.com/kDIZ2Gj.png,19.1,1,4,,https://i.imgur.com/aVTHmqN.png,Bi,Time And Work,A,B,C,D,,Maths,41,Kiran Maths,ssc
38,https://i.imgur.com/9JzGHQI.png,19.1,1,2,,https://i.imgur.com/e3cYtbF.png,Bi,Time And Work,A,B,C,D,,Maths,43,Kiran Maths,ssc
39,https://i.imgur.com/hpDDKck.png,19.1,1,1,,https://i.imgur.com/PNobMOC.png,Bi,Time And Work,A,B,C,D,,Maths,44,Kiran Maths,ssc
40,https://i.imgur.com/f7gDdxQ.png,19.1,1,2,,https://i.imgur.com/HYEUMMz.png,Bi,Time And Work,A,B,C,D,,Maths,45,Kiran Maths,ssc
41,https://i.imgur.com/svZ5EKa.png,19.1,1,2,,https://i.imgur.com/wHhVdqr.png,Bi,Time And Work,A,B,C,D,,Maths,46,Kiran Maths,ssc
42,https://i.imgur.com/62iy6bc.png,19.1,1,2,,https://i.imgur.com/Yy6rqAM.png,Bi,Time And Work,A,B,C,D,,Maths,47,Kiran Maths,ssc
43,https://i.imgur.com/iwUm8CL.png,19.1,1,3,,https://i.imgur.com/n6YMcCM.png,Bi,Time And Work,A,B,C,D,,Maths,48,Kiran Maths,ssc
44,https://i.imgur.com/FxP4n2v.png,19.1,1,2,,https://i.imgur.com/KhyL3Oc.png,Bi,Time And Work,A,B,C,D,,Maths,49,Kiran Maths,ssc
45,https://i.imgur.com/ZGgr97y.png,19.1,1,3,,https://i.imgur.com/RbfqzKx.png,Bi,Time And Work,A,B,C,D,,Maths,50,Kiran Maths,ssc
46,https://i.imgur.com/CSqlrtB.png,19.1,1,3,,https://i.imgur.com/cH3kHNS.png,Bi,Time And Work,A,B,C,D,,Maths,51,Kiran Maths,ssc
47,https://i.imgur.com/COIykGS.png,19.1,1,3,,https://i.imgur.com/YZiyRz7.png,Bi,Time And Work,A,B,C,D,,Maths,52,Kiran Maths,ssc
48,https://i.imgur.com/Yl3q9r6.png,19.1,1,4,,https://i.imgur.com/f5gBcp9.png,Bi,Time And Work,A,B,C,D,,Maths,53,Kiran Maths,ssc
49,https://i.imgur.com/VgzzSPv.png,19.1,1,2,,https://i.imgur.com/cfCbw2d.png,Bi,Time And Work,A,B,C,D,,Maths,54,Kiran Maths,ssc
50,https://i.imgur.com/rqfySLD.png,19.1,1,4,,https://i.imgur.com/duRsLZR.png,Bi,Time And Work,A,B,C,D,,Maths,1,Kiran Maths,ssc
51,https://i.imgur.com/IsYJ0Rn.png,19.1,1,3,,https://i.imgur.com/K5bdsdo.png,Bi,Time And Work,A,B,C,D,,Maths,2,Kiran Maths,ssc
52,https://i.imgur.com/LTHB61J.png,19.1,1,3,,https://i.imgur.com/E5X3riI.png,Bi,Time And Work,A,B,C,D,,Maths,3,Kiran Maths,ssc
53,https://i.imgur.com/E8K0nHH.png,19.1,1,3,,https://i.imgur.com/a3ykB32.png,Bi,Time And Work,A,B,C,D,,Maths,4,Kiran Maths,ssc
54,https://i.imgur.com/ckavfsq.png,19.1,1,1,,https://i.imgur.com/Wvq2fuI.png,Bi,Time And Work,A,B,C,D,,Maths,5,Kiran Maths,ssc
55,https://i.imgur.com/EofA0gM.png,19.1,1,4,,https://i.imgur.com/vPIT1xn.png,Bi,Time And Work,A,B,C,D,,Maths,6,Kiran Maths,ssc
56,https://i.imgur.com/Y7JQxCl.png,19.1,1,1,,https://i.imgur.com/cJ5730M.png,Bi,Time And Work,A,B,C,D,,Maths,7,Kiran Maths,ssc
57,https://i.imgur.com/QFKS9CF.png,19.1,1,4,,https://i.imgur.com/3lbFKPb.png,Bi,Time And Work,A,B,C,D,,Maths,8,Kiran Maths,ssc
58,https://i.imgur.com/dkpNjxB.png,19.1,1,2,,https://i.imgur.com/H4qUHIR.png,Bi,Time And Work,A,B,C,D,,Maths,9,Kiran Maths,ssc
59,https://i.imgur.com/looUjnz.png,19.1,1,1,,https://i.imgur.com/XDe15NJ.png,Bi,Time And Work,A,B,C,D,,Maths,10,Kiran Maths,ssc
60,https://i.imgur.com/bJNm7Ki.png,19.1,1,1,,https://i.imgur.com/Yv9DcL9.png,Bi,Time And Work,A,B,C,D,,Maths,11,Kiran Maths,ssc
61,https://i.imgur.com/8z1TNEs.png,19.1,1,3,,https://i.imgur.com/pVwePef.png,Bi,Time And Work,A,B,C,D,,Maths,12,Kiran Maths,ssc
62,https://i.imgur.com/8PV0MtN.png,19.1,1,1,,https://i.imgur.com/mpYQyxD.png,Bi,Time And Work,A,B,C,D,,Maths,13,Kiran Maths,ssc
63,https://i.imgur.com/ls7c5rs.png,19.1,1,2,,https://i.imgur.com/rGbe6tB.png,Bi,Time And Work,A,B,C,D,,Maths,14,Kiran Maths,ssc
64,https://i.imgur.com/vnKQxjN.png,19.1,1,4,,https://i.imgur.com/YFb2Zoy.png,Bi,Time And Work,A,B,C,D,,Maths,15,Kiran Maths,ssc
65,https://i.imgur.com/sf9LAXl.png,19.1,1,2,,https://i.imgur.com/KzkEL2S.png,Bi,Time And Work,A,B,C,D,,Maths,16,Kiran Maths,ssc
66,https://i.imgur.com/zYxDzU4.png,19.1,1,4,,https://i.imgur.com/a2QTUeK.png,Bi,Time And Work,A,B,C,D,,Maths,17,Kiran Maths,ssc
67,https://i.imgur.com/NXh0QC2.png,19.1,1,3,,https://i.imgur.com/2nhpEgV.png,Bi,Time And Work,A,B,C,D,,Maths,18,Kiran Maths,ssc
68,https://i.imgur.com/MiPML7m.png,19.1,1,3,,https://i.imgur.com/EqVQzA1.png,Bi,Time And Work,A,B,C,D,,Maths,19,Kiran Maths,ssc
69,https://i.imgur.com/rxymf5U.png,19.1,1,3,,https://i.imgur.com/1cbyE9a.png,Bi,Time And Work,A,B,C,D,,Maths,20,Kiran Maths,ssc
70,https://i.imgur.com/ZHepkbM.png,19.1,1,1,,https://i.imgur.com/7wrIzQx.png,Bi,Time And Work,A,B,C,D,,Maths,1,Kiran Maths,ssc
71,https://i.imgur.com/95LBtNZ.png,19.1,1,1,,https://i.imgur.com/KfCkkpE.png,Bi,Time And Work,A,B,C,D,,Maths,2,Kiran Maths,ssc
72,https://i.imgur.com/9skHTLq.png,19.1,1,3,,https://i.imgur.com/Qna7trI.png,Bi,Time And Work,A,B,C,D,,Maths,3,Kiran Maths,ssc
73,https://i.imgur.com/4Tzh9RK.png,19.1,1,1,,https://i.imgur.com/e3WFKXE.png,Bi,Time And Work,A,B,C,D,,Maths,4,Kiran Maths,ssc
74,https://i.imgur.com/ITcU67b.png,19.1,1,3,,https://i.imgur.com/DiSbUsy.png,Bi,Time And Work,A,B,C,D,,Maths,5,Kiran Maths,ssc
75,https://i.imgur.com/Y01ABQ4.png,19.1,1,3,,https://i.imgur.com/RYfqxGz.png,Bi,Time And Work,A,B,C,D,,Maths,6,Kiran Maths,ssc
76,https://i.imgur.com/IaJ46YV.png,19.1,1,2,,https://i.imgur.com/jTjufrx.png,Bi,Time And Work,A,B,C,D,,Maths,7,Kiran Maths,ssc
77,https://i.imgur.com/f9QpQ1Q.png,19.1,1,3,,https://i.imgur.com/52S7ypJ.png,Bi,Time And Work,A,B,C,D,,Maths,8,Kiran Maths,ssc
78,https://i.imgur.com/SbfLGkS.png,19.1,1,4,,https://i.imgur.com/LAbpW84.png,Bi,Time And Work,A,B,C,D,,Maths,9,Kiran Maths,ssc
79,https://i.imgur.com/K14p8lU.png,19.1,1,1,,https://i.imgur.com/JnwsPwC.png,Bi,Time And Work,A,B,C,D,,Maths,10,Kiran Maths,ssc
80,https://i.imgur.com/an90gbE.png,19.1,1,2,,https://i.imgur.com/ZjmlrJL.png,Bi,Time And Work,A,B,C,D,,Maths,1,Kiran Maths,ssc
81,https://i.imgur.com/bXfuucx.png,19.1,1,4,,https://i.imgur.com/tf5G5Xa.png,Bi,Time And Work,A,B,C,D,,Maths,2,Kiran Maths,ssc
82,https://i.imgur.com/Av4R9eL.png,19.1,1,1,,https://i.imgur.com/arckMtS.png,Bi,Time And Work,A,B,C,D,,Maths,3,Kiran Maths,ssc
83,https://i.imgur.com/Ft3uO0n.png,19.1,1,3,,https://i.imgur.com/qKknXeN.png,Bi,Time And Work,A,B,C,D,,Maths,4,Kiran Maths,ssc
84,https://i.imgur.com/y4pDOHK.png,19.1,1,1,,https://i.imgur.com/ceUTcsA.png,Bi,Time And Work,A,B,C,D,,Maths,5,Kiran Maths,ssc
85,https://i.imgur.com/RYKFxoP.png,19.1,1,3,,https://i.imgur.com/jKz0IvB.png,Bi,Time And Work,A,B,C,D,,Maths,7,Kiran Maths,ssc
86,https://i.imgur.com/fxX4dzW.png,19.1,1,2,,https://i.imgur.com/fnPvIx2.png,Bi,Time And Work,A,B,C,D,,Maths,8,Kiran Maths,ssc
87,https://i.imgur.com/EIilXcS.png,19.1,1,3,,https://i.imgur.com/oSw7QlU.png,Bi,Time And Work,A,B,C,D,,Maths,9,Kiran Maths,ssc
88,https://i.imgur.com/vLa81il.png,19.1,1,4,,https://i.imgur.com/c9u2sbm.png,Bi,Time And Work,A,B,C,D,,Maths,10,Kiran Maths,ssc
89,https://i.imgur.com/BWaGYiZ.png,19.1,1,4,,https://i.imgur.com/Ul6ihVB.png,Bi,Time And Work,A,B,C,D,,Maths,12,Kiran Maths,ssc
90,https://i.imgur.com/QdgRDQ1.png,19.1,1,3,,https://i.imgur.com/fjgVliA.png,Bi,Time And Work,A,B,C,D,,Maths,13,Kiran Maths,ssc
91,https://i.imgur.com/EWVqm7w.png,19.1,1,4,,https://i.imgur.com/4JLRmfF.png,Bi,Time And Work,A,B,C,D,,Maths,14,Kiran Maths,ssc
92,https://i.imgur.com/1GKq1hj.png,19.1,1,2,,https://i.imgur.com/d3tsb6f.png,Bi,Time And Work,A,B,C,D,,Maths,15,Kiran Maths,ssc
93,https://i.imgur.com/lHcTC22.png,19.1,1,2,,https://i.imgur.com/l87MdED.png,Bi,Time And Work,A,B,C,D,,Maths,16,Kiran Maths,ssc
94,https://i.imgur.com/26jvuXV.png,19.1,1,1,,https://i.imgur.com/V3VpyK1.png,Bi,Time And Work,A,B,C,D,,Maths,17,Kiran Maths,ssc
95,https://i.imgur.com/oBfhdCd.png,19.1,1,1,,https://i.imgur.com/IRFIpoH.png,Bi,Time And Work,A,B,C,D,,Maths,18,Kiran Maths,ssc
96,https://i.imgur.com/mn04x0N.png,19.1,1,2,,https://i.imgur.com/Yn2E7m6.png,Bi,Time And Work,A,B,C,D,,Maths,19,Kiran Maths,ssc
97,https://i.imgur.com/rM9c7hs.png,19.1,1,3,,https://i.imgur.com/Vmpu3Vv.png,Bi,Time And Work,A,B,C,D,,Maths,20,Kiran Maths,ssc
98,https://i.imgur.com/2Ez9KSi.png,19.1,1,1,,https://i.imgur.com/zYfMT22.png,Bi,Time And Work,A,B,C,D,,Maths,22,Kiran Maths,ssc
99,https://i.imgur.com/5xYhXD9.png,19.1,1,3,,https://i.imgur.com/q56sq8f.png,Bi,Time And Work,A,B,C,D,,Maths,23,Kiran Maths,ssc
100,https://i.imgur.com/rkqJd2j.png,19.1,1,2,,https://i.imgur.com/sYevp8p.png,Bi,Time And Work,A,B,C,D,,Maths,24,Kiran Maths,ssc
101,https://i.imgur.com/GpRAfXc.png,19.1,1,2,,https://i.imgur.com/IPqmwc9.png,Bi,Time And Work,A,B,C,D,,Maths,1,Kiran Maths,ssc
102,https://i.imgur.com/PWRmIuj.png,19.1,1,3,,https://i.imgur.com/52jkqBi.png,Bi,Time And Work,A,B,C,D,,Maths,2,Kiran Maths,ssc
103,https://i.imgur.com/dM5rHqU.png,19.1,1,4,,https://i.imgur.com/fzqiGu1.png,Bi,Time And Work,A,B,C,D,,Maths,3,Kiran Maths,ssc
104,https://i.imgur.com/Kg5iGeX.png,19.1,1,4,,https://i.imgur.com/fZZPFjw.png,Bi,Time And Work,A,B,C,D,,Maths,4,Kiran Maths,ssc
105,https://i.imgur.com/zWsiCpg.png,19.1,1,1,,https://i.imgur.com/mLwms2z.png,Bi,Time And Work,A,B,C,D,,Maths,5,Kiran Maths,ssc
106,https://i.imgur.com/6Ep0D9r.png,19.1,1,2,,https://i.imgur.com/IOKV84n.png,Bi,Time And Work,A,B,C,D,,Maths,6,Kiran Maths,ssc
107,https://i.imgur.com/Xw41621.png,19.1,1,4,,https://i.imgur.com/gdkEPNa.png,Bi,Time And Work,A,B,C,D,,Maths,7,Kiran Maths,ssc
108,https://i.imgur.com/JHRcBDl.png,19.1,1,1,,https://i.imgur.com/bX75qjI.png,Bi,Time And Work,A,B,C,D,,Maths,9,Kiran Maths,ssc
109,https://i.imgur.com/aFtGP0x.png,19.1,1,4,,https://i.imgur.com/aAzwQrQ.png,Bi,Time And Work,A,B,C,D,,Maths,10,Kiran Maths,ssc
110,https://i.imgur.com/1iMRghs.png,19.1,1,3,,https://i.imgur.com/zlIZnmo.png,Bi,Time And Work,A,B,C,D,,Maths,11,Kiran Maths,ssc
111,https://i.imgur.com/BlRNxZB.png,19.1,1,4,,https://i.imgur.com/x9xGNMb.png,Bi,Time And Work,A,B,C,D,,Maths,12,Kiran Maths,ssc
112,https://i.imgur.com/Cqgpn29.png,19.1,1,2,,https://i.imgur.com/sCTISiv.png,Bi,Time And Work,A,B,C,D,,Maths,13,Kiran Maths,ssc
113,https://i.imgur.com/O8raKHr.png,19.1,1,4,,https://i.imgur.com/Gm7EeIf.png,Bi,Time And Work,A,B,C,D,,Maths,14,Kiran Maths,ssc
114,https://i.imgur.com/HXvP9g7.png,19.1,1,2,,https://i.imgur.com/p7pPz23.png,Bi,Time And Work,A,B,C,D,,Maths,1,Kiran Maths,ssc
115,https://i.imgur.com/EPsy6NI.png,19.1,1,3,,https://i.imgur.com/W1W35Fn.png,Bi,Time And Work,A,B,C,D,,Maths,3,Kiran Maths,ssc
116,https://i.imgur.com/tSUstgD.png,19.1,1,3,,https://i.imgur.com/Vj5Tn3F.png,Bi,Time And Work,A,B,C,D,,Maths,4,Kiran Maths,ssc
117,https://i.imgur.com/U0mBHgp.png,19.1,1,4,,https://i.imgur.com/2FHCcgA.png,Bi,Time And Work,A,B,C,D,,Maths,5,Kiran Maths,ssc
118,https://i.imgur.com/33CsTjJ.png,19.1,1,1,,https://i.imgur.com/wU0zRp9.png,Bi,Time And Work,A,B,C,D,,Maths,6,Kiran Maths,ssc
119,https://i.imgur.com/EMsE7tI.png,19.1,1,4,,https://i.imgur.com/jnay6m9.png,Bi,Time And Work,A,B,C,D,,Maths,7,Kiran Maths,ssc
120,https://i.imgur.com/j0JXS0h.png,19.1,1,1,,https://i.imgur.com/9RKJszS.png,Bi,Time And Work,A,B,C,D,,Maths,8,Kiran Maths,ssc
121,https://i.imgur.com/8vZ2qMB.png,19.1,1,2,,https://i.imgur.com/2ihal2o.png,Bi,Time And Work,A,B,C,D,,Maths,9,Kiran Maths,ssc
122,https://i.imgur.com/Y9X8X8c.png,19.1,1,2,,https://i.imgur.com/zFTP7nX.png,Bi,Time And Work,A,B,C,D,,Maths,10,Kiran Maths,ssc
123,https://i.imgur.com/0lJliB2.png,19.1,1,2,,https://i.imgur.com/tYhbwpP.png,Bi,Time And Work,A,B,C,D,,Maths,11,Kiran Maths,ssc
124,https://i.imgur.com/S7Pspy4.png,19.1,1,3,,https://i.imgur.com/KMIl5PG.png,Bi,Time And Work,A,B,C,D,,Maths,12,Kiran Maths,ssc
125,https://i.imgur.com/NINMxlZ.png,19.1,1,2,,https://i.imgur.com/FjOHwR7.png,Bi,Time And Work,A,B,C,D,,Maths,13,Kiran Maths,ssc
126,https://i.imgur.com/sYTZNTG.png,19.1,1,1,,https://i.imgur.com/WpkBawc.png,Bi,Time And Work,A,B,C,D,,Maths,14,Kiran Maths,ssc
127,https://i.imgur.com/V6jGSRv.png,19.1,1,3,,https://i.imgur.com/c9u9CTC.png,Bi,Time And Work,A,B,C,D,,Maths,15,Kiran Maths,ssc
128,https://i.imgur.com/t45HB7P.png,19.1,2,1,,https://i.imgur.com/GaDo4pG.png,Bi,Time And Work,A,B,C,D,,Maths,17,Kiran Maths,ssc
129,https://i.imgur.com/xgTMtY0.png,19.1,1,3,,https://i.imgur.com/rYO29EE.png,Bi,Time And Work,A,B,C,D,,Maths,1,Kiran Maths,ssc
130,https://i.imgur.com/edaOjmb.png,19.1,1,1,,https://i.imgur.com/R0iM7nH.png,Bi,Time And Work,A,B,C,D,,Maths,2,Kiran Maths,ssc
131,https://i.imgur.com/TGMxwuD.png,19.1,1,2,,https://i.imgur.com/dD6HUNl.png,Bi,Time And Work,A,B,C,D,,Maths,3,Kiran Maths,ssc
132,https://i.imgur.com/RzYolvu.png,19.1,1,4,,https://i.imgur.com/xV3j35l.png,Bi,Time And Work,A,B,C,D,,Maths,5,Kiran Maths,ssc
133,https://i.imgur.com/xwgTCyF.png,19.1,1,1,,https://i.imgur.com/54u7kWH.png,Bi,Time And Work,A,B,C,D,,Maths,6,Kiran Maths,ssc
134,https://i.imgur.com/bxXuSJh.png,19.1,1,1,,https://i.imgur.com/W6OKfaz.png,Bi,Time And Work,A,B,C,D,,Maths,7,Kiran Maths,ssc
135,https://i.imgur.com/W2WvfNT.png,19.1,1,2,,https://i.imgur.com/KTKUHoB.png,Bi,Time And Work,A,B,C,D,,Maths,8,Kiran Maths,ssc
136,https://i.imgur.com/iLY8ScZ.png,19.1,1,3,,,Bi,Time And Work,A,B,C,D,,Maths,1,Kiran Maths,ssc
137,https://i.imgur.com/dtI6jGq.png,19.1,1,4,,,Bi,Time And Work,A,B,C,D,,Maths,2,Kiran Maths,ssc
138,https://i.imgur.com/s8TEugm.png,19.1,1,2,,,Bi,Time And Work,A,B,C,D,,Maths,3,Kiran Maths,ssc
139,https://i.imgur.com/KjKL2ii.png,19.1,1,3,,,Bi,Time And Work,A,B,C,D,,Maths,4,Kiran Maths,ssc
140,https://i.imgur.com/AN1C5Cg.png,19.1,1,2,,,Bi,Time And Work,A,B,C,D,,Maths,6,Kiran Maths,ssc
141,https://i.imgur.com/1FNWziT.png,19.1,1,2,,,Bi,Time And Work,A,B,C,D,,Maths,7,Kiran Maths,ssc
142,https://i.imgur.com/iLUHlRS.png,19.1,1,2,,,Bi,Time And Work,A,B,C,D,,Maths,8,Kiran Maths,ssc
143,https://i.imgur.com/aQqgnoy.png,19.1,1,4,,,Bi,Time And Work,A,B,C,D,,Maths,9,Kiran Maths,ssc
