,QuestionLink,category,correct,direction,explanation,lang,name,optA,optB,optC,optD,optE,sectionType,sl.no.,sources,usedFor
113,https://i.imgur.com/w4iny2I.png,8.1,d,,,Hindi,LCM And HCF,A,B,C,D,,Maths,115,Paramount,ssc
114,https://i.imgur.com/i8daE2g.png,8.1,d,,https://i.imgur.com/hZ2UHpD.png,Hindi,LCM And HCF,A,B,C,D,,Maths,116,Paramount,ssc
115,https://i.imgur.com/VcP5tkm.png,8.1,a,,,Hindi,LCM And HCF,A,B,C,D,,Maths,117,Paramount,ssc
116,https://i.imgur.com/FCtHjOo.png,8.1,b,,,Hindi,LCM And HCF,A,B,C,D,,Maths,118,Paramount,ssc
117,https://i.imgur.com/BULYaMi.png,8.1,b,,,Hindi,LCM And HCF,A,B,C,D,,Maths,119,Paramount,ssc
118,https://i.imgur.com/Fn4cnFR.png,8.1,d,,,Hindi,LCM And HCF,A,B,C,D,,Maths,120,Paramount,ssc
119,https://i.imgur.com/939Jpaq.png,8.1,a,,https://i.imgur.com/YB7nziF.png,Hindi,LCM And HCF,A,B,C,D,,Maths,121,Paramount,ssc
120,https://i.imgur.com/sEyOv3v.png,8.1,d,,,Hindi,LCM And HCF,A,B,C,D,,Maths,122,Paramount,ssc
121,https://i.imgur.com/vnKLFUD.png,8.1,a,,https://i.imgur.com/SNTzknT.png,Hindi,LCM And HCF,A,B,C,D,,Maths,123,Paramount,ssc
122,https://i.imgur.com/VyM5VbV.png,8.1,c,,https://i.imgur.com/cVmkvUY.png,Hindi,LCM And HCF,A,B,C,D,,Maths,124,Paramount,ssc
123,https://i.imgur.com/WA6Fca7.png,8.1,a,,https://i.imgur.com/sy5HJhz.png,Hindi,LCM And HCF,A,B,C,D,,Maths,125,Paramount,ssc
124,https://i.imgur.com/6L5BGYl.png,8.1,b,,https://i.imgur.com/eDiowTu.png,Hindi,LCM And HCF,A,B,C,D,,Maths,126,Paramount,ssc
125,https://i.imgur.com/8AAKzXQ.png,8.1,c,,,Hindi,LCM And HCF,A,B,C,D,,Maths,127,Paramount,ssc
126,https://i.imgur.com/pCcfSu8.png,8.1,a,,,Hindi,LCM And HCF,A,B,C,D,,Maths,128,Paramount,ssc
127,https://i.imgur.com/OHSfFGG.png,8.1,c,,,Hindi,LCM And HCF,A,B,C,D,,Maths,129,Paramount,ssc
128,https://i.imgur.com/xrAzMpA.png,8.1,c,,,Hindi,LCM And HCF,A,B,C,D,,Maths,130,Paramount,ssc
129,https://i.imgur.com/OVuSKHu.png,8.1,b,,https://i.imgur.com/IDPDYPP.png,Hindi,LCM And HCF,A,B,C,D,,Maths,131,Paramount,ssc
130,https://i.imgur.com/MAPSU3d.png,8.1,c,,,Hindi,LCM And HCF,A,B,C,D,,Maths,132,Paramount,ssc
131,https://i.imgur.com/x6pu4zo.png,8.1,a,,,Hindi,LCM And HCF,A,B,C,D,,Maths,133,Paramount,ssc
132,https://i.imgur.com/kYu0wHW.png,8.1,c,,,Hindi,LCM And HCF,A,B,C,D,,Maths,134,Paramount,ssc
133,https://i.imgur.com/Agq2aj3.png,8.1,d,,,Hindi,LCM And HCF,A,B,C,D,,Maths,135,Paramount,ssc
134,https://i.imgur.com/BMTX6cZ.png,8.1,b,,https://i.imgur.com/vlQcUbk.png,Hindi,LCM And HCF,A,B,C,D,,Maths,136,Paramount,ssc
135,https://i.imgur.com/3lgXRe2.png,8.1,b,,,Hindi,LCM And HCF,A,B,C,D,,Maths,137,Paramount,ssc
136,https://i.imgur.com/lL75PvO.png,8.1,b,,,Hindi,LCM And HCF,A,B,C,D,,Maths,138,Paramount,ssc
137,https://i.imgur.com/2XKQtPV.png,8.1,b,,https://i.imgur.com/wnXQOil.png,Hindi,LCM And HCF,A,B,C,D,,Maths,139,Paramount,ssc
138,https://i.imgur.com/8nTMe4p.png,8.1,b,,https://i.imgur.com/1Wlq9Ix.png,Hindi,LCM And HCF,A,B,C,D,,Maths,140,Paramount,ssc
139,https://i.imgur.com/FzowyEV.png,8.1,c,,,Hindi,LCM And HCF,A,B,C,D,,Maths,141,Paramount,ssc
140,https://i.imgur.com/HhBzFmb.png,8.1,c,,,Hindi,LCM And HCF,A,B,C,D,,Maths,142,Paramount,ssc
141,https://i.imgur.com/5s8B09L.png,8.1,b,,,Hindi,LCM And HCF,A,B,C,D,,Maths,143,Paramount,ssc
142,https://i.imgur.com/hAUOhOc.png,8.1,b,,,Hindi,LCM And HCF,A,B,C,D,,Maths,144,Paramount,ssc
143,https://i.imgur.com/8XPlxiV.png,8.1,b,,,Hindi,LCM And HCF,A,B,C,D,,Maths,145,Paramount,ssc
144,https://i.imgur.com/Howv4Gw.png,8.1,b,,,Hindi,LCM And HCF,A,B,C,D,,Maths,146,Paramount,ssc
145,https://i.imgur.com/0FC8oPf.png,8.1,c,,,Hindi,LCM And HCF,A,B,C,D,,Maths,147,Paramount,ssc
146,https://i.imgur.com/h57abqO.png,8.1,b,,,Hindi,LCM And HCF,A,B,C,D,,Maths,148,Paramount,ssc
147,https://i.imgur.com/mTmIdva.png,8.1,b,,https://i.imgur.com/YlggIpm.png,Hindi,LCM And HCF,A,B,C,D,,Maths,149,Paramount,ssc
148,https://i.imgur.com/KECnIKx.png,8.1,b,,,Hindi,LCM And HCF,A,B,C,D,,Maths,150,Paramount,ssc
149,https://i.imgur.com/eKD434S.png,8.1,c,,https://i.imgur.com/p3ja2jg.png,Hindi,LCM And HCF,A,B,C,D,,Maths,151,Paramount,ssc
150,https://i.imgur.com/eRl1ZMq.png,8.1,b,,https://i.imgur.com/G7RjVJi.png,Hindi,LCM And HCF,A,B,C,D,,Maths,152,Paramount,ssc
151,https://i.imgur.com/RH8TaWX.png,8.1,b,,,Hindi,LCM And HCF,A,B,C,D,,Maths,153,Paramount,ssc
152,https://i.imgur.com/EgtIDa2.png,8.1,b,,https://i.imgur.com/xRGyu2m.png,Hindi,LCM And HCF,A,B,C,D,,Maths,154,Paramount,ssc
153,https://i.imgur.com/W8AxhJK.png,8.1,c,,,Hindi,LCM And HCF,A,B,C,D,,Maths,155,Paramount,ssc
154,https://i.imgur.com/egc3J5L.png,8.1,d,,,Hindi,LCM And HCF,A,B,C,D,,Maths,156,Paramount,ssc
155,https://i.imgur.com/3cEGBm2.png,8.1,d,,,Hindi,LCM And HCF,A,B,C,D,,Maths,157,Paramount,ssc
156,https://i.imgur.com/0qqL2eE.png,8.1,d,,https://i.imgur.com/41EZ84w.png,Hindi,LCM And HCF,A,B,C,D,,Maths,158,Paramount,ssc
157,https://i.imgur.com/zwNtgCD.png,8.1,c,,,Hindi,LCM And HCF,A,B,C,D,,Maths,159,Paramount,ssc
158,https://i.imgur.com/Vwnl1GU.png,8.1,c,,,Hindi,LCM And HCF,A,B,C,D,,Maths,160,Paramount,ssc
159,https://i.imgur.com/ZtdMjB0.png,8.1,c,,,Hindi,LCM And HCF,A,B,C,D,,Maths,161,Paramount,ssc
160,https://i.imgur.com/WhgBuPt.png,8.1,b,,,Hindi,LCM And HCF,A,B,C,D,,Maths,162,Paramount,ssc
161,https://i.imgur.com/oIQQyiD.png,8.1,c,,https://i.imgur.com/7xrPUZi.png,Hindi,LCM And HCF,A,B,C,D,,Maths,163,Paramount,ssc
162,https://i.imgur.com/ScNipRC.png,8.1,c,,https://i.imgur.com/5dgCShg.png,Hindi,LCM And HCF,A,B,C,D,,Maths,164,Paramount,ssc
163,https://i.imgur.com/Gy0tt3K.png,8.1,c,,,Hindi,LCM And HCF,A,B,C,D,,Maths,165,Paramount,ssc
164,https://i.imgur.com/QfsNCCu.png,8.1,b,,https://i.imgur.com/9Ae3GOe.png,Hindi,LCM And HCF,A,B,C,D,,Maths,166,Paramount,ssc
165,https://i.imgur.com/G87JdZD.png,8.1,b,,,Hindi,LCM And HCF,A,B,C,D,,Maths,167,Paramount,ssc
166,https://i.imgur.com/ADRvrIu.png,8.1,b,,https://i.imgur.com/PG6w8Vh.png,Hindi,LCM And HCF,A,B,C,D,,Maths,168,Paramount,ssc
167,https://i.imgur.com/ppGL0Q4.png,8.1,c,,https://i.imgur.com/yHfJo0x.png,Hindi,LCM And HCF,A,B,C,D,,Maths,170,Paramount,ssc
168,https://i.imgur.com/ML6lUKe.png,8.1,c,,,Hindi,LCM And HCF,A,B,C,D,,Maths,171,Paramount,ssc
169,https://i.imgur.com/NoPm0Yf.png,8.1,c,,,Hindi,LCM And HCF,A,B,C,D,,Maths,172,Paramount,ssc
170,https://i.imgur.com/eq0qGWE.png,8.1,b,,https://i.imgur.com/QoZQa4r.png,Hindi,LCM And HCF,A,B,C,D,,Maths,173,Paramount,ssc
171,https://i.imgur.com/an1TIHA.png,8.1,b,,,Hindi,LCM And HCF,A,B,C,D,,Maths,174,Paramount,ssc
172,https://i.imgur.com/ajkw85r.png,8.1,a,,,Hindi,LCM And HCF,A,B,C,D,,Maths,175,Paramount,ssc
173,https://i.imgur.com/lVyKdaR.png,8.1,a,,,Hindi,LCM And HCF,A,B,C,D,,Maths,176,Paramount,ssc
174,https://i.imgur.com/s6sCRCJ.png,8.1,b,,,Hindi,LCM And HCF,A,B,C,D,,Maths,177,Paramount,ssc
175,https://i.imgur.com/A7g6hQw.png,8.1,b,,,Hindi,LCM And HCF,A,B,C,D,,Maths,178,Paramount,ssc
176,https://i.imgur.com/ivqVQZZ.png,8.1,a,,,Hindi,LCM And HCF,A,B,C,D,,Maths,179,Paramount,ssc
177,https://i.imgur.com/Ldab0tu.png,8.1,a,,,Hindi,LCM And HCF,A,B,C,D,,Maths,180,Paramount,ssc
178,https://i.imgur.com/J2kR72A.png,8.1,c,,,Hindi,LCM And HCF,A,B,C,D,,Maths,181,Paramount,ssc
179,https://i.imgur.com/KuZ7pk2.png,8.1,c,,,Hindi,LCM And HCF,A,B,C,D,,Maths,182,Paramount,ssc
180,https://i.imgur.com/pNiAyMa.png,8.1,b,,,Hindi,LCM And HCF,A,B,C,D,,Maths,183,Paramount,ssc
181,https://i.imgur.com/mNT7CvV.png,8.1,b,,,Hindi,LCM And HCF,A,B,C,D,,Maths,184,Paramount,ssc
182,https://i.imgur.com/EBaIDIq.png,8.1,b,,,Hindi,LCM And HCF,A,B,C,D,,Maths,185,Paramount,ssc
183,https://i.imgur.com/YmTblbl.png,8.1,a,,,Hindi,LCM And HCF,A,B,C,D,,Maths,186,Paramount,ssc
184,https://i.imgur.com/r5c9MrD.png,8.1,a,,,Hindi,LCM And HCF,A,B,C,D,,Maths,187,Paramount,ssc
185,https://i.imgur.com/75WOfNY.png,8.1,c,,,Hindi,LCM And HCF,A,B,C,D,,Maths,188,Paramount,ssc
186,https://i.imgur.com/kKcr7vb.png,8.1,d,,,Hindi,LCM And HCF,A,B,C,D,,Maths,189,Paramount,ssc
187,https://i.imgur.com/pruAkZl.png,8.1,b,,,Hindi,LCM And HCF,A,B,C,D,,Maths,190,Paramount,ssc
188,https://i.imgur.com/S9iLJdy.png,8.1,d,,,Hindi,LCM And HCF,A,B,C,D,,Maths,191,Paramount,ssc
189,https://i.imgur.com/7fxbRtO.png,8.1,b,,,Hindi,LCM And HCF,A,B,C,D,,Maths,192,Paramount,ssc
190,https://i.imgur.com/a4O9gFI.png,8.1,c,,,Hindi,LCM And HCF,A,B,C,D,,Maths,193,Paramount,ssc
191,https://i.imgur.com/iZ5M8fH.png,8.1,b,,,Hindi,LCM And HCF,A,B,C,D,,Maths,194,Paramount,ssc
192,https://i.imgur.com/fp7ufSD.png,8.1,a,,,Hindi,LCM And HCF,A,B,C,D,,Maths,195,Paramount,ssc
193,https://i.imgur.com/vwFoARX.png,8.1,d,,,Hindi,LCM And HCF,A,B,C,D,,Maths,196,Paramount,ssc
194,https://i.imgur.com/jGWka5h.png,8.1,c,,,Hindi,LCM And HCF,A,B,C,D,,Maths,197,Paramount,ssc
195,https://i.imgur.com/qmbCQKQ.png,8.1,c,,,Hindi,LCM And HCF,A,B,C,D,,Maths,198,Paramount,ssc
196,https://i.imgur.com/jvAZVxs.png,8.1,d,,,Hindi,LCM And HCF,A,B,C,D,,Maths,199,Paramount,ssc
197,https://i.imgur.com/tEvXjPK.png,8.1,b,,,Hindi,LCM And HCF,A,B,C,D,,Maths,200,Paramount,ssc
0,https://i.imgur.com/mIguXRj.png,9.1,a,,,Hindi,Number System,A,B,C,D,,Maths,1,Paramount,ssc
1,https://i.imgur.com/sapWMcX.png,9.1,c,,https://i.imgur.com/qxxqN8K.png,Hindi,Number System,A,B,C,D,,Maths,2,Paramount,ssc
2,https://i.imgur.com/Ok8nhBz.png,9.1,d,,,Hindi,Number System,A,B,C,D,,Maths,3,Paramount,ssc
3,https://i.imgur.com/AcGkdCW.png,9.1,a,,,Hindi,Number System,A,B,C,D,,Maths,4,Paramount,ssc
4,https://i.imgur.com/fy3hO87.png,9.1,c,,https://i.imgur.com/7AYwUJX.png,Hindi,Number System,A,B,C,D,,Maths,5,Paramount,ssc
5,https://i.imgur.com/BxDkJkf.png,9.1,c,,,Hindi,Number System,A,B,C,D,,Maths,6,Paramount,ssc
6,https://i.imgur.com/olrMcAx.png,9.1,a,,,Hindi,Number System,A,B,C,D,,Maths,7,Paramount,ssc
7,https://i.imgur.com/NyzOMzs.png,9.1,a,,,Hindi,Number System,A,B,C,D,,Maths,8,Paramount,ssc
8,https://i.imgur.com/NiK74XQ.png,9.1,d,,https://i.imgur.com/bdc80GK.png,Hindi,Number System,A,B,C,D,,Maths,9,Paramount,ssc
9,https://i.imgur.com/5kYs0dD.png,9.1,b,,,Hindi,Number System,A,B,C,D,,Maths,10,Paramount,ssc
10,https://i.imgur.com/fKCWxjI.png,9.1,a,,,Hindi,Number System,A,B,C,D,,Maths,11,Paramount,ssc
11,https://i.imgur.com/SBZBzdZ.png,9.1,a,,https://i.imgur.com/qS5GaPs.png,Hindi,Number System,A,B,C,D,,Maths,12,Paramount,ssc
12,https://i.imgur.com/3zsb2cS.png,9.1,a,,https://i.imgur.com/cl4s9Jd.png,Hindi,Number System,A,B,C,D,,Maths,14,Paramount,ssc
13,https://i.imgur.com/L47RPTh.png,9.1,b,,https://i.imgur.com/CUX4qYA.png,Hindi,Number System,A,B,C,D,,Maths,15,Paramount,ssc
14,https://i.imgur.com/KStBsNu.png,9.1,b,,,Hindi,Number System,A,B,C,D,,Maths,16,Paramount,ssc
15,https://i.imgur.com/qOydgyv.png,9.1,c,,,Hindi,Number System,A,B,C,D,,Maths,17,Paramount,ssc
16,https://i.imgur.com/VnsmO41.png,9.1,b,,,Hindi,Number System,A,B,C,D,,Maths,18,Paramount,ssc
17,https://i.imgur.com/QBiDxGp.png,9.1,b,,,Hindi,Number System,A,B,C,D,,Maths,19,Paramount,ssc
18,https://i.imgur.com/H3uI2tp.png,9.1,d,,,Hindi,Number System,A,B,C,D,,Maths,20,Paramount,ssc
19,https://i.imgur.com/PyIOSOx.png,9.1,b,,,Hindi,Number System,A,B,C,D,,Maths,21,Paramount,ssc
20,https://i.imgur.com/PCJxTDG.png,9.1,a,,https://i.imgur.com/l1eHqSq.png,Hindi,Number System,A,B,C,D,,Maths,22,Paramount,ssc
21,https://i.imgur.com/kPCj9KZ.png,9.1,a,,,Hindi,Number System,A,B,C,D,,Maths,24,Paramount,ssc
22,https://i.imgur.com/tpNyiog.png,9.1,a,,,Hindi,Number System,A,B,C,D,,Maths,25,Paramount,ssc
23,https://i.imgur.com/VkU6HML.png,9.1,d,,https://i.imgur.com/ysfqNIP.png,Hindi,Number System,A,B,C,D,,Maths,26,Paramount,ssc
24,https://i.imgur.com/1ylwNRP.png,9.1,a,,,Hindi,Number System,A,B,C,D,,Maths,27,Paramount,ssc
25,https://i.imgur.com/e9fWF3e.png,9.1,d,,https://i.imgur.com/fO4ty73.png,Hindi,Number System,A,B,C,D,,Maths,28,Paramount,ssc
26,https://i.imgur.com/lyLzlS6.png,9.1,b,,,Hindi,Number System,A,B,C,D,,Maths,29,Paramount,ssc
27,https://i.imgur.com/lGt8C3w.png,9.1,d,,,Hindi,Number System,A,B,C,D,,Maths,30,Paramount,ssc
28,https://i.imgur.com/aBI064o.png,9.1,c,,https://i.imgur.com/6vl7VAc.png,Hindi,Number System,A,B,C,D,,Maths,31,Paramount,ssc
29,https://i.imgur.com/StztaeD.png,9.1,d,,,Hindi,Number System,A,B,C,D,,Maths,32,Paramount,ssc
30,https://i.imgur.com/AjE3NEj.png,9.1,a,,https://i.imgur.com/8pERO0e.png,Hindi,Number System,A,B,C,D,,Maths,33,Paramount,ssc
31,https://i.imgur.com/SNRGqDt.png,9.1,b,,https://i.imgur.com/RFrmjEF.png,Hindi,Number System,A,B,C,D,,Maths,34,Paramount,ssc
32,https://i.imgur.com/Xu35RS9.png,9.1,d,,,Hindi,Number System,A,B,C,D,,Maths,35,Paramount,ssc
33,https://i.imgur.com/1MxudKS.png,9.1,b,,,Hindi,Number System,A,B,C,D,,Maths,36,Paramount,ssc
34,https://i.imgur.com/SCeJziF.png,9.1,c,,,Hindi,Number System,A,B,C,D,,Maths,37,Paramount,ssc
35,https://i.imgur.com/uClnHjN.png,9.1,d,,,Hindi,Number System,A,B,C,D,,Maths,38,Paramount,ssc
36,https://i.imgur.com/wFOhYf5.png,9.1,b,,,Hindi,Number System,A,B,C,D,,Maths,39,Paramount,ssc
37,https://i.imgur.com/GTnxv1H.png,9.1,b,,,Hindi,Number System,A,B,C,D,,Maths,40,Paramount,ssc
38,https://i.imgur.com/sBgyLwN.png,9.1,a,,,Hindi,Number System,A,B,C,D,,Maths,41,Paramount,ssc
39,https://i.imgur.com/hAKnUHY.png,9.1,d,,https://i.imgur.com/l3wopWS.png,Hindi,Number System,A,B,C,D,,Maths,42,Paramount,ssc
40,https://i.imgur.com/ps1SbEG.png,9.1,b,,,Hindi,Number System,A,B,C,D,,Maths,43,Paramount,ssc
41,https://i.imgur.com/guAqRah.png,9.1,a,,,Hindi,Number System,A,B,C,D,,Maths,44,Paramount,ssc
42,https://i.imgur.com/Ae8NG8h.png,9.1,b,,,Hindi,Number System,A,B,C,D,,Maths,45,Paramount,ssc
43,https://i.imgur.com/0IbDdix.png,9.1,d,,https://i.imgur.com/ElaLAkv.png,Hindi,Number System,A,B,C,D,,Maths,46,Paramount,ssc
44,https://i.imgur.com/IBrKZt1.png,9.1,d,,https://i.imgur.com/70rxORf.png,Hindi,Number System,A,B,C,D,,Maths,47,Paramount,ssc
45,https://i.imgur.com/k2RceeW.png,9.1,b,,https://i.imgur.com/uDK6EgT.png,Hindi,Number System,A,B,C,D,,Maths,48,Paramount,ssc
46,https://i.imgur.com/q4D3Bmk.png,9.1,b,,https://i.imgur.com/cz7sOJ1.png,Hindi,Number System,A,B,C,D,,Maths,49,Paramount,ssc
47,https://i.imgur.com/a1NvcJS.png,9.1,d,,https://i.imgur.com/eQ9njPF.png,Hindi,Number System,A,B,C,D,,Maths,50,Paramount,ssc
48,https://i.imgur.com/ZZlClbx.png,9.1,d,,,Hindi,Number System,A,B,C,D,,Maths,51,Paramount,ssc
49,https://i.imgur.com/w1rdxsX.png,9.1,d,,,Hindi,Number System,A,B,C,D,,Maths,52,Paramount,ssc
50,https://i.imgur.com/pZBkNfz.png,9.1,b,,,Hindi,Number System,A,B,C,D,,Maths,53,Paramount,ssc
51,https://i.imgur.com/SXotqAY.png,9.1,c,,,Hindi,Number System,A,B,C,D,,Maths,54,Paramount,ssc
52,https://i.imgur.com/62PMHAg.png,9.1,c,,,Hindi,Number System,A,B,C,D,,Maths,55,Paramount,ssc
53,https://i.imgur.com/fIfSeYD.png,9.1,d,,https://i.imgur.com/aZyjg1z.png,Hindi,Number System,A,B,C,D,,Maths,56,Paramount,ssc
54,https://i.imgur.com/XuZTeyn.png,9.1,a,,,Hindi,Number System,A,B,C,D,,Maths,58,Paramount,ssc
55,https://i.imgur.com/YUJY3YD.png,9.1,a,,,Hindi,Number System,A,B,C,D,,Maths,59,Paramount,ssc
56,https://i.imgur.com/NRhPdbl.png,9.1,b,,,Hindi,Number System,A,B,C,D,,Maths,60,Paramount,ssc
57,https://i.imgur.com/hVOwYwZ.png,9.1,b,,,Hindi,Number System,A,B,C,D,,Maths,61,Paramount,ssc
58,https://i.imgur.com/ZAA97FV.png,9.1,c,,,Hindi,Number System,A,B,C,D,,Maths,62,Paramount,ssc
59,https://i.imgur.com/8IAjxgP.png,9.1,b,,,Hindi,Number System,A,B,C,D,,Maths,63,Paramount,ssc
60,https://i.imgur.com/0ljqTS5.png,9.1,c,,https://i.imgur.com/jGsNlft.png,Hindi,Number System,A,B,C,D,,Maths,64,Paramount,ssc
61,https://i.imgur.com/y0dxe2v.png,9.1,c,,,Hindi,Number System,A,B,C,D,,Maths,65,Paramount,ssc
62,https://i.imgur.com/1a9K5hO.png,9.1,d,,,Hindi,Number System,A,B,C,D,,Maths,66,Paramount,ssc
63,https://i.imgur.com/dGbSkPQ.png,9.1,a,,,Hindi,Number System,A,B,C,D,,Maths,67,Paramount,ssc
64,https://i.imgur.com/NmcE9zM.png,9.1,d,,,Hindi,Number System,A,B,C,D,,Maths,68,Paramount,ssc
65,https://i.imgur.com/cuyllLi.png,9.1,c,,,Hindi,Number System,A,B,C,D,,Maths,69,Paramount,ssc
66,https://i.imgur.com/UlX36Km.png,9.1,d,,,Hindi,Number System,A,B,C,D,,Maths,70,Paramount,ssc
67,https://i.imgur.com/J8xud9D.png,9.1,c,,https://i.imgur.com/7Up4Y2N.png,Hindi,Number System,A,B,C,D,,Maths,71,Paramount,ssc
68,https://i.imgur.com/fy1vW8d.png,9.1,c,,https://i.imgur.com/es4rwke.png,Hindi,Number System,A,B,C,D,,Maths,72,Paramount,ssc
69,https://i.imgur.com/sH0bf2x.png,9.1,a,,,Hindi,Number System,A,B,C,D,,Maths,73,Paramount,ssc
70,https://i.imgur.com/ujJdd5h.png,9.1,d,,,Hindi,Number System,A,B,C,D,,Maths,74,Paramount,ssc
71,https://i.imgur.com/OJacEKo.png,9.1,c,,,Hindi,Number System,A,B,C,D,,Maths,75,Paramount,ssc
72,https://i.imgur.com/vtTqX6A.png,9.1,d,,,Hindi,Number System,A,B,C,D,,Maths,76,Paramount,ssc
73,https://i.imgur.com/QazTXOY.png,9.1,d,,,Hindi,Number System,A,B,C,D,,Maths,77,Paramount,ssc
74,https://i.imgur.com/qUuYixN.png,9.1,a,,,Hindi,Number System,A,B,C,D,,Maths,78,Paramount,ssc
75,https://i.imgur.com/KE619v8.png,9.1,d,,,Hindi,Number System,A,B,C,D,,Maths,79,Paramount,ssc
76,https://i.imgur.com/cUgqZ6U.png,9.1,d,,,Hindi,Number System,A,B,C,D,,Maths,80,Paramount,ssc
77,https://i.imgur.com/P1SSvFX.png,9.1,c,,https://i.imgur.com/fhWfZTM.png,Hindi,Number System,A,B,C,D,,Maths,81,Paramount,ssc
78,https://i.imgur.com/888EUPD.png,9.1,a,,,Hindi,Number System,A,B,C,D,,Maths,82,Paramount,ssc
79,https://i.imgur.com/uSnlHDM.png,9.1,d,,https://i.imgur.com/FQOq7kF.png,Hindi,Number System,A,B,C,D,,Maths,83,Paramount,ssc
80,https://i.imgur.com/xYG8ZUn.png,9.1,d,,https://i.imgur.com/eDhvgvE.png,Hindi,Number System,A,B,C,D,,Maths,84,Paramount,ssc
81,https://i.imgur.com/2FMPuAN.png,9.1,a,,https://i.imgur.com/0ie16Cn.png,Hindi,Number System,A,B,C,D,,Maths,85,Paramount,ssc
82,https://i.imgur.com/gbwXXr9.png,9.1,c,,https://i.imgur.com/rOQYeri.png,Hindi,Number System,A,B,C,D,,Maths,86,Paramount,ssc
83,https://i.imgur.com/6co0OPr.png,9.1,c,,https://i.imgur.com/bcUg8l1.png,Hindi,Number System,A,B,C,D,,Maths,87,Paramount,ssc
84,https://i.imgur.com/JlUDbyI.png,9.1,b,,,Hindi,Number System,A,B,C,D,,Maths,88,Paramount,ssc
85,https://i.imgur.com/iW2qWXx.png,9.1,b,,,Hindi,Number System,A,B,C,D,,Maths,89,Paramount,ssc
86,https://i.imgur.com/E9Jheew.png,9.1,b,,https://i.imgur.com/aCgGVqF.png,Hindi,Number System,A,B,C,D,,Maths,90,Paramount,ssc
87,https://i.imgur.com/8UfyFXj.png,9.1,d,,,Hindi,Number System,A,B,C,D,,Maths,91,Paramount,ssc
88,https://i.imgur.com/bN0wKb9.png,9.1,d,,,Hindi,Number System,A,B,C,D,,Maths,92,Paramount,ssc
89,https://i.imgur.com/dAn0rnl.png,9.1,c,,,Hindi,Number System,A,B,C,D,,Maths,93,Paramount,ssc
90,https://i.imgur.com/8y2FeIQ.png,9.1,c,,,Hindi,Number System,A,B,C,D,,Maths,94,Paramount,ssc
91,https://i.imgur.com/Jpisw1v.png,9.1,b,,https://i.imgur.com/OutuudG.png,Hindi,Number System,A,B,C,D,,Maths,95,Paramount,ssc
92,https://i.imgur.com/RKYgoX1.png,9.1,b,,,Hindi,Number System,A,B,C,D,,Maths,96,Paramount,ssc
93,https://i.imgur.com/am6TqsB.png,9.1,b,,https://i.imgur.com/7LBCtAk.png,Hindi,Number System,A,B,C,D,,Maths,97,Paramount,ssc
94,https://i.imgur.com/aKLyJZ2.png,9.1,b,,https://i.imgur.com/SHMunud.png,Hindi,Number System,A,B,C,D,,Maths,98,Paramount,ssc
95,https://i.imgur.com/LFPL8RW.png,9.1,c,,,Hindi,Number System,A,B,C,D,,Maths,99,Paramount,ssc
96,https://i.imgur.com/9nrB3ze.png,9.1,d,,,Hindi,Number System,A,B,C,D,,Maths,100,Paramount,ssc
97,https://i.imgur.com/6VPLs46.png,9.1,b,,,Hindi,Number System,A,B,C,D,,Maths,101,Paramount,ssc
98,https://i.imgur.com/8XcszeL.png,9.1,b,,,Hindi,Number System,A,B,C,D,,Maths,102,Paramount,ssc
99,https://i.imgur.com/F2C7wZf.png,9.1,b,,https://i.imgur.com/pFO3uaG.png,Hindi,Number System,A,B,C,D,,Maths,103,Paramount,ssc
100,https://i.imgur.com/uY8kX7U.png,9.1,b,,,Hindi,Number System,A,B,C,D,,Maths,104,Paramount,ssc
101,https://i.imgur.com/a5iQqM7.png,9.1,c,,https://i.imgur.com/0Pm0ZZO.png,Hindi,Number System,A,B,C,D,,Maths,105,Paramount,ssc
102,https://i.imgur.com/f8KTT5B.png,9.1,c,,https://i.imgur.com/rfau89F.png,Hindi,Number System,A,B,C,D,,Maths,106,Paramount,ssc
103,https://i.imgur.com/GQqv4r5.png,9.1,d,,https://i.imgur.com/OEaQlY0.png,Hindi,Number System,A,B,C,D,,Maths,107,Paramount,ssc
104,https://i.imgur.com/sdmMWTg.png,9.1,c,,,Hindi,Number System,A,B,C,D,,Maths,108,Paramount,ssc
105,https://i.imgur.com/OPAlqeu.png,9.1,d,,,Hindi,Number System,A,B,C,D,,Maths,109,Paramount,ssc
106,https://i.imgur.com/NcoPGZP.png,9.1,c,,,Hindi,Number System,A,B,C,D,,Maths,110,Paramount,ssc
107,https://i.imgur.com/109ywYd.png,9.1,c,,,Hindi,Number System,A,B,C,D,,Maths,111,Paramount,ssc
108,https://i.imgur.com/c6L1DdS.png,9.1,d,,https://i.imgur.com/u0lmkqF.png,Hindi,Number System,A,B,C,D,,Maths,112,Paramount,ssc
109,https://i.imgur.com/8HGetLt.png,9.1,d,,,Hindi,Number System,A,B,C,D,,Maths,113,Paramount,ssc
110,https://i.imgur.com/hk9LZ7g.png,9.1,a,,,Hindi,Number System,A,B,C,D,,Maths,114,Paramount,ssc
111,https://i.imgur.com/eNMFYG7.png,9.1,c,,https://i.imgur.com/7ChzpaA.png,Hindi,Number System,A,B,C,D,,Maths,115,Paramount,ssc
112,https://i.imgur.com/VzBxepe.png,9.1,c,,,Hindi,Number System,A,B,C,D,,Maths,116,Paramount,ssc
