,QuestionLink,category,concepts,correct,direction,explanation,lang,name,optA,optB,optC,optD,optE,sectionType,sl.no,source,usedFor
324,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/4 (28).png,31.1,5,3,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/4 (28).png,Bi,Geometry,A,B,C,D,,Maths,16,Kiran Maths,ssc
325,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/4 (29).png,31.1,"5,22",2,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/4 (29).png,Bi,Geometry,A,B,C,D,,Maths,17,Kiran Maths,ssc
326,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/4 (30).png,31.1,"5,22",3,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/4 (30).png,Bi,Geometry,A,B,C,D,,Maths,18,Kiran Maths,ssc
327,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/4 (31).png,31.1,"5,22",3,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/4 (31).png,Bi,Geometry,A,B,C,D,,Maths,19,Kiran Maths,ssc
328,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/4 (32).png,31.1,"20,33",2,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/4 (32).png,Bi,Geometry,A,B,C,D,,Maths,20,Kiran Maths,ssc
329,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/4 (33).png,31.1,22,2,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/4 (33).png,Bi,Geometry,A,B,C,D,,Maths,21,Kiran Maths,ssc
330,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/4 (34).png,31.1,22,4,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/4 (34).png,Bi,Geometry,A,B,C,D,,Maths,22,Kiran Maths,ssc
331,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/4 (35).png,31.1,5,1,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/4 (35).png,Bi,Geometry,A,B,C,D,,Maths,23,Kiran Maths,ssc
332,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/4 (36).png,31.1,22,4,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/4 (36).png,Bi,Geometry,A,B,C,D,,Maths,24,Kiran Maths,ssc
333,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/4 (37).png,31.1,20,4,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/4 (37).png,Bi,Geometry,A,B,C,D,,Maths,25,Kiran Maths,ssc
334,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/4 (38).png,31.1,"5,22",4,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/4 (38).png,Bi,Geometry,A,B,C,D,,Maths,26,Kiran Maths,ssc
335,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/4 (39).png,31.1,22,3,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/4 (39).png,Bi,Geometry,A,B,C,D,,Maths,27,Kiran Maths,ssc
336,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/4 (40).png,31.1,"5,22",2,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/4 (40).png,Bi,Geometry,A,B,C,D,,Maths,28,Kiran Maths,ssc
337,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/4 (41).png,31.1,5,4,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/4 (41).png,Bi,Geometry,A,B,C,D,,Maths,29,Kiran Maths,ssc
338,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/4 (42).png,31.1,37,1,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/4 (42).png,Bi,Geometry,A,B,C,D,,Maths,30,Kiran Maths,ssc
339,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/4 (43).png,31.1,37,4,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/4 (43).png,Bi,Geometry,A,B,C,D,,Maths,31,Kiran Maths,ssc
340,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/4 (44).png,31.1,5,4,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/4 (44).png,Bi,Geometry,A,B,C,D,,Maths,32,Kiran Maths,ssc
341,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/4 (45).png,31.1,"5,22",1,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/4 (45).png,Bi,Geometry,A,B,C,D,,Maths,33,Kiran Maths,ssc
342,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/4 (46).png,31.1,37,3,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/4 (46).png,Bi,Geometry,A,B,C,D,,Maths,34,Kiran Maths,ssc
343,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/4 (47).png,31.1,"5,9,37",4,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/4 (47).png,Bi,Geometry,A,B,C,D,,Maths,35,Kiran Maths,ssc
344,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/4 (48).png,31.1,5,2,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/4 (48).png,Bi,Geometry,A,B,C,D,,Maths,36,Kiran Maths,ssc
345,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/4 (49).png,31.1,5,4,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/4 (49).png,Bi,Geometry,A,B,C,D,,Maths,37,Kiran Maths,ssc
346,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/4 (50).png,31.1,"22,5",4,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/4 (50).png,Bi,Geometry,A,B,C,D,,Maths,38,Kiran Maths,ssc
347,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/4 (51).png,31.1,"37,5",1,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/4 (51).png,Bi,Geometry,A,B,C,D,,Maths,39,Kiran Maths,ssc
348,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/4 (52).png,31.1,37,4,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/4 (52).png,Bi,Geometry,A,B,C,D,,Maths,40,Kiran Maths,ssc
349,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/4 (53).png,31.1,22,4,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/4 (53).png,Bi,Geometry,A,B,C,D,,Maths,41,Kiran Maths,ssc
350,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/4 (54).png,31.1,"22,23",2,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/4 (54).png,Bi,Geometry,A,B,C,D,,Maths,42,Kiran Maths,ssc
351,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/4 (55).png,31.1,"5,22",1,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/4 (55).png,Bi,Geometry,A,B,C,D,,Maths,43,Kiran Maths,ssc
352,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/4 (56).png,31.1,22,4,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/4 (56).png,Bi,Geometry,A,B,C,D,,Maths,1,Kiran Maths,ssc
353,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/4 (57).png,31.1,22,2,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/4 (57).png,Bi,Geometry,A,B,C,D,,Maths,2,Kiran Maths,ssc
354,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/4 (58).png,31.1,"5,22",4,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/4 (58).png,Bi,Geometry,A,B,C,D,,Maths,3,Kiran Maths,ssc
355,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/4 (59).png,31.1,5,1,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/4 (59).png,Bi,Geometry,A,B,C,D,,Maths,4,Kiran Maths,ssc
356,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (01).png,31.1,20,3,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (01).png,Bi,Geometry,A,B,C,D,,Maths,1,Kiran Maths,ssc
357,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (02).png,31.1,20,4,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (02).png,Bi,Geometry,A,B,C,D,,Maths,2,Kiran Maths,ssc
358,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (03).png,31.1,"5,20",2,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (03).png,Bi,Geometry,A,B,C,D,,Maths,3,Kiran Maths,ssc
359,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (04).png,31.1,20,1,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (04).png,Bi,Geometry,A,B,C,D,,Maths,4,Kiran Maths,ssc
360,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (05).png,31.1,20,2,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (05).png,Bi,Geometry,A,B,C,D,,Maths,5,Kiran Maths,ssc
361,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (06).png,31.1,20,1,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (06).png,Bi,Geometry,A,B,C,D,,Maths,6,Kiran Maths,ssc
362,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (07).png,31.1,22,3,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (07).png,Bi,Geometry,A,B,C,D,,Maths,8,Kiran Maths,ssc
363,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (08).png,31.1,9,4,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (08).png,Bi,Geometry,A,B,C,D,,Maths,9,Kiran Maths,ssc
364,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (09).png,31.1,5,4,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (09).png,Bi,Geometry,A,B,C,D,,Maths,10,Kiran Maths,ssc
365,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (10).png,31.1,"9,5",3,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (10).png,Bi,Geometry,A,B,C,D,,Maths,11,Kiran Maths,ssc
366,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (11).png,31.1,11,3,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (11).png,Bi,Geometry,A,B,C,D,,Maths,12,Kiran Maths,ssc
367,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (12).png,31.1,"9,4",3,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (12).png,Bi,Geometry,A,B,C,D,,Maths,13,Kiran Maths,ssc
368,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (13).png,31.1,7,3,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (13).png,Bi,Geometry,A,B,C,D,,Maths,14,Kiran Maths,ssc
369,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (14).png,31.1,12,4,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (14).png,Bi,Geometry,A,B,C,D,,Maths,15,Kiran Maths,ssc
370,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (15).png,31.1,23,1,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (15).png,Bi,Geometry,A,B,C,D,,Maths,16,Kiran Maths,ssc
371,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (16).png,31.1,"1,18",1,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (16).png,Bi,Geometry,A,B,C,D,,Maths,17,Kiran Maths,ssc
372,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (17).png,31.1,"4,9",1,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (17).png,Bi,Geometry,A,B,C,D,,Maths,18,Kiran Maths,ssc
373,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (18).png,31.1,"1,9",2,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (18).png,Bi,Geometry,A,B,C,D,,Maths,19,Kiran Maths,ssc
374,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (19).png,31.1,5,4,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (19).png,Bi,Geometry,A,B,C,D,,Maths,20,Kiran Maths,ssc
375,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (20).png,31.1,5,2,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (20).png,Bi,Geometry,A,B,C,D,,Maths,21,Kiran Maths,ssc
376,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (21).png,31.1,5,2,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (21).png,Bi,Geometry,A,B,C,D,,Maths,22,Kiran Maths,ssc
377,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (22).png,31.1,5,3,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (22).png,Bi,Geometry,A,B,C,D,,Maths,23,Kiran Maths,ssc
378,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (23).png,31.1,13,4,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (23).png,Bi,Geometry,A,B,C,D,,Maths,24,Kiran Maths,ssc
379,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (24).png,31.1,5,2,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (24).png,Bi,Geometry,A,B,C,D,,Maths,25,Kiran Maths,ssc
380,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (25).png,31.1,5,2,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (25).png,Bi,Geometry,A,B,C,D,,Maths,26,Kiran Maths,ssc
381,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (26).png,31.1,5,3,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (26).png,Bi,Geometry,A,B,C,D,,Maths,27,Kiran Maths,ssc
382,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (27).png,31.1,17,4,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (27).png,Bi,Geometry,A,B,C,D,,Maths,28,Kiran Maths,ssc
383,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (28).png,31.1,13,1,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (28).png,Bi,Geometry,A,B,C,D,,Maths,29,Kiran Maths,ssc
384,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (29).png,31.1,10,3,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (29).png,Bi,Geometry,A,B,C,D,,Maths,30,Kiran Maths,ssc
385,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (30).png,31.1,5,3,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (30).png,Bi,Geometry,A,B,C,D,,Maths,31,Kiran Maths,ssc
386,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (31).png,31.1,22,3,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (31).png,Bi,Geometry,A,B,C,D,,Maths,32,Kiran Maths,ssc
387,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (32).png,31.1,18,2,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (32).png,Bi,Geometry,A,B,C,D,,Maths,33,Kiran Maths,ssc
388,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (33).png,31.1,"22,11",2,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (33).png,Bi,Geometry,A,B,C,D,,Maths,34,Kiran Maths,ssc
389,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (34).png,31.1,22,3,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (34).png,Bi,Geometry,A,B,C,D,,Maths,35,Kiran Maths,ssc
390,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (35).png,31.1,22,2,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (35).png,Bi,Geometry,A,B,C,D,,Maths,36,Kiran Maths,ssc
391,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (36).png,31.1,"22,23",2,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (36).png,Bi,Geometry,A,B,C,D,,Maths,37,Kiran Maths,ssc
392,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (37).png,31.1,13,3,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (37).png,Bi,Geometry,A,B,C,D,,Maths,38,Kiran Maths,ssc
393,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (38).png,31.1,22,1,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (38).png,Bi,Geometry,A,B,C,D,,Maths,39,Kiran Maths,ssc
394,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (39).png,31.1,"5,9,11",3,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (39).png,Bi,Geometry,A,B,C,D,,Maths,40,Kiran Maths,ssc
395,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (40).png,31.1,22,1,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (40).png,Bi,Geometry,A,B,C,D,,Maths,41,Kiran Maths,ssc
396,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (41).png,31.1,22,1,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (41).png,Bi,Geometry,A,B,C,D,,Maths,42,Kiran Maths,ssc
397,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (42).png,31.1,5,3,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (42).png,Bi,Geometry,A,B,C,D,,Maths,43,Kiran Maths,ssc
398,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (43).png,31.1,13,3,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (43).png,Bi,Geometry,A,B,C,D,,Maths,44,Kiran Maths,ssc
399,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (44).png,31.1,13,1,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (44).png,Bi,Geometry,A,B,C,D,,Maths,45,Kiran Maths,ssc
400,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (45).png,31.1,"5,13",4,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (45).png,Bi,Geometry,A,B,C,D,,Maths,46,Kiran Maths,ssc
401,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (46).png,31.1,"5,13",4,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (46).png,Bi,Geometry,A,B,C,D,,Maths,47,Kiran Maths,ssc
402,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (47).png,31.1,"5,13",2,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (47).png,Bi,Geometry,A,B,C,D,,Maths,48,Kiran Maths,ssc
403,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (48).png,31.1,13,4,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (48).png,Bi,Geometry,A,B,C,D,,Maths,49,Kiran Maths,ssc
404,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (49).png,31.1,13,1,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (49).png,Bi,Geometry,A,B,C,D,,Maths,50,Kiran Maths,ssc
405,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (50).png,31.1,13,4,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (50).png,Bi,Geometry,A,B,C,D,,Maths,51,Kiran Maths,ssc
406,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (51).png,31.1,"11,22",4,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (51).png,Bi,Geometry,A,B,C,D,,Maths,52,Kiran Maths,ssc
407,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (52).png,31.1,25,1,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (52).png,Bi,Geometry,A,B,C,D,,Maths,53,Kiran Maths,ssc
408,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (53).png,31.1,"6,27",2,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (53).png,Bi,Geometry,A,B,C,D,,Maths,54,Kiran Maths,ssc
409,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (54).png,31.1,"6,27",3,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (54).png,Bi,Geometry,A,B,C,D,,Maths,55,Kiran Maths,ssc
410,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (55).png,31.1,"6,27",2,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (55).png,Bi,Geometry,A,B,C,D,,Maths,56,Kiran Maths,ssc
411,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (56).png,31.1,"6,27",1,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (56).png,Bi,Geometry,A,B,C,D,,Maths,57,Kiran Maths,ssc
412,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (57).png,31.1,"6,27",3,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (57).png,Bi,Geometry,A,B,C,D,,Maths,58,Kiran Maths,ssc
413,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (58).png,31.1,"6,27",4,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (58).png,Bi,Geometry,A,B,C,D,,Maths,59,Kiran Maths,ssc
414,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (59).png,31.1,"6,27",3,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (59).png,Bi,Geometry,A,B,C,D,,Maths,60,Kiran Maths,ssc
415,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (60).png,31.1,"6,27",2,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (60).png,Bi,Geometry,A,B,C,D,,Maths,61,Kiran Maths,ssc
416,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (61).png,31.1,"6,27",3,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (61).png,Bi,Geometry,A,B,C,D,,Maths,62,Kiran Maths,ssc
417,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (62).png,31.1,"6,27",1,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (62).png,Bi,Geometry,A,B,C,D,,Maths,63,Kiran Maths,ssc
418,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (63).png,31.1,31,2,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (63).png,Bi,Geometry,A,B,C,D,,Maths,64,Kiran Maths,ssc
419,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (64).png,31.1,31,4,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (64).png,Bi,Geometry,A,B,C,D,,Maths,65,Kiran Maths,ssc
420,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (65).png,31.1,37,1,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (65).png,Bi,Geometry,A,B,C,D,,Maths,66,Kiran Maths,ssc
421,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (66).png,31.1,"9,37",2,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (66).png,Bi,Geometry,A,B,C,D,,Maths,67,Kiran Maths,ssc
422,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (67).png,31.1,"4,37",1,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (67).png,Bi,Geometry,A,B,C,D,,Maths,68,Kiran Maths,ssc
423,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (68).png,31.1,5,4,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (68).png,Bi,Geometry,A,B,C,D,,Maths,69,Kiran Maths,ssc
424,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (69).png,31.1,37,1,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (69).png,Bi,Geometry,A,B,C,D,,Maths,70,Kiran Maths,ssc
425,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (70).png,31.1,37,1,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (70).png,Bi,Geometry,A,B,C,D,,Maths,71,Kiran Maths,ssc
426,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (71).png,31.1,13,1,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (71).png,Bi,Geometry,A,B,C,D,,Maths,72,Kiran Maths,ssc
427,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (72).png,31.1,5,3,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (72).png,Bi,Geometry,A,B,C,D,,Maths,73,Kiran Maths,ssc
428,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (73).png,31.1,5,4,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (73).png,Bi,Geometry,A,B,C,D,,Maths,74,Kiran Maths,ssc
429,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (74).png,31.1,"9,30",4,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (74).png,Bi,Geometry,A,B,C,D,,Maths,75,Kiran Maths,ssc
430,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometryques/5 (75).png,31.1,5,1,,https://s3.amazonaws.com/trialgeometry2/kiranmathsgeometrysoll/5 (75).png,Bi,Geometry,A,B,C,D,,Maths,76,Kiran Maths,ssc
